50 170
232,248,255 240,252,255 246,255,255 253,255,254 255,255,247 255,254,243 255,254,244 255,254,247 255,247,247 255,249,254 255,249,255 255,249,255 255,248,255 255,248,255 255,245,255 255,242,255 249,251,251 248,253,252 246,254,253 245,255,253 240,255,251 238,255,250 235,255,248 234,255,247 234,255,246 237,255,248 241,255,247 242,255,245 245,255,244 251,255,245 255,255,248 255,255,248 241,255,255 239,253,251 236,250,246 242,252,246 249,255,250 253,255,251 255,255,251 255,254,251 255,250,251 255,246,252 255,245,255 255,246,255 255,240,255 252,232,255 253,232,255 255,237,255 255,255,251 255,253,250 255,255,251 253,255,254 248,255,255 243,255,255 239,254,255 237,255,255 233,253,255 233,253,255 235,253,255 237,253,255 239,252,255 240,251,255 240,250,255 240,250,255 255,255,226 255,255,234 255,255,245 255,253,255 250,245,255 249,241,255 248,242,255 251,248,255 249,249,255 253,255,252 253,255,247 248,255,237 249,255,236 252,255,242 253,255,246 251,254,245 250,250,255 252,251,255 253,250,255 255,251,255 255,250,255 255,249,255 255,248,255 255,245,255 255,245,255 255,243,255 252,244,255 246,245,255 240,248,255 236,252,255 233,254,255 232,255,254 253,241,255 252,241,255 247,243,255 243,246,255 241,249,255 239,255,255 240,255,251 243,255,244 250,255,242 247,253,236 254,252,244 255,254,255 255,253,255 253,251,255 247,250,255 237,242,245 252,235,255 251,239,255 254,249,250 255,255,242 255,255,239 254,253,243 253,246,253 252,243,255 248,242,255 255,254,255 253,255,245 248,255,234 239,254,227 238,250,238 244,249,255 248,248,255 246,250,239 253,253,247 255,253,255 255,247,255 255,244,255 255,246,255 255,245,255 250,246,255 240,241,255 240,248,255 239,251,253 239,249,249 245,249,250 253,249,254 255,249,255 255,245,253 230,245,241 237,254,245 239,255,249 237,255,247 232,255,242 227,255,239 224,255,236 221,255,235 232,255,244 234,255,242 239,255,240 244,255,235 249,255,227 253,255,219 255,255,213 255,255,209 255,253,255 254,250,255 248,251,255 246,254,255 243,255,255 239,254,255 241,255,252 246,255,249 248,255,241 254,255,238
240,252,255 242,251,255 246,253,255 253,254,252 255,255,248 255,255,247 255,255,247 255,255,250 255,255,254 255,253,255 254,251,255 247,245,255 245,241,253 248,242,253 255,245,255 255,250,255 247,251,252 248,252,253 246,254,253 244,255,253 243,255,253 242,255,251 240,255,251 239,255,249 243,255,251 243,255,248 246,255,247 250,255,246 255,255,247 255,255,248 255,254,247 255,251,247 244,255,255 244,254,254 244,252,251 247,254,251 250,255,251 253,255,251 255,255,249 255,255,247 255,255,251 255,254,251 255,255,254 255,253,255 255,250,255 253,243,255 253,244,255 255,249,255 255,255,250 255,252,247 255,253,248 255,255,252 253,255,252 247,254,251 242,253,251 243,255,254 238,252,251 238,252,251 240,252,252 243,253,253 246,254,254 248,253,254 249,253,254 249,253,254 255,255,233 255,255,239 255,255,247 255,253,253 250,246,255 249,243,255 250,244,255 250,249,255 249,251,252 252,255,250 253,255,248 251,255,243 251,255,243 254,255,250 255,255,254 253,253,253 248,252,253 251,253,253 253,254,250 255,255,247 255,255,245 255,255,243 255,255,242 255,255,242 255,255,244 255,255,245 254,254,248 250,253,251 245,252,255 241,251,255 241,251,255 240,252,255 255,255,239 253,255,243 251,255,250 247,255,255 244,255,255 243,255,254 244,255,249 248,255,244 251,255,239 250,254,235 255,255,243 255,252,247 245,243,243 241,242,246 249,253,255 246,255,255 250,241,255 255,249,255 255,255,252 255,255,244 255,255,241 249,246,241 240,232,242 232,223,243 250,242,255 253,251,255 250,255,246 238,250,228 231,243,221 232,242,230 239,245,250 244,247,255 240,241,239 249,247,246 255,250,251 255,250,250 255,251,248 255,254,249 255,255,246 250,255,240 250,255,245 248,255,245 244,255,246 245,254,251 244,246,254 246,237,255 253,238,255 255,243,255 250,254,255 240,247,250 237,245,245 244,255,253 244,255,254 240,254,248 240,254,250 244,255,255 246,255,255 248,255,255 251,254,255 253,255,255 255,255,254 255,255,250 255,251,244 255,250,241 255,251,253 255,252,254 253,254,255 248,254,255 242,253,255 240,253,255 239,253,249 243,254,244 249,255,243 255,255,240
246,253,255 245,248,255 241,243,244 246,244,243 255,252,247 255,255,249 255,255,248 255,252,247 250,251,249 248,252,253 247,251,255 240,243,251 232,236,241 232,235,240 246,245,249 255,254,255 255,249,254 255,250,255 254,251,253 252,251,253 251,253,254 249,254,253 249,254,253 250,255,253 251,255,254 251,254,252 251,252,250 255,253,252 255,255,254 255,254,255 255,252,254 255,249,251 246,248,255 249,252,255 253,254,255 253,255,255 252,255,253 251,255,250 251,255,247 251,255,246 251,255,245 249,255,241 251,255,241 252,255,242 248,255,240 245,252,239 246,253,240 250,255,244 255,253,248 255,250,245 255,251,246 255,255,250 255,255,248 250,253,244 249,252,243 250,255,246 246,251,242 249,252,243 251,253,247 254,254,248 255,254,249 255,255,250 255,255,250 255,255,250 255,255,245 255,255,247 255,255,251 255,254,254 252,251,253 251,250,254 252,251,253 253,253,253 251,252,248 254,255,250 254,255,248 252,254,248 255,253,252 255,253,255 255,252,255 255,249,255 247,255,244 247,255,243 250,255,242 252,255,241 255,255,239 255,255,237 255,255,233 255,255,230 255,255,228 255,255,228 255,255,231 255,255,238 253,254,245 251,250,254 250,247,255 248,246,255 255,255,206 255,255,213 255,255,226 253,255,239 251,255,249 250,255,254 251,255,252 253,255,249 248,250,238 255,254,240 255,255,245 255,255,248 250,251,247 233,239,238 223,235,237 224,237,239 246,246,246 253,252,248 253,254,244 245,248,233 243,244,234 250,246,245 251,243,253 246,238,255 253,245,255 255,249,255 247,247,247 234,239,230 226,235,222 231,239,229 240,247,244 246,251,252 244,236,247 252,243,253 255,250,255 255,253,250 255,255,245 255,255,242 255,255,237 254,255,231 250,255,231 233,249,218 227,243,219 242,253,237 251,255,252 255,254,255 254,245,255 253,241,255 237,236,245 245,245,251 253,251,255 255,251,255 255,252,255 255,252,255 254,244,250 246,233,241 255,250,255 255,247,255 255,245,255 255,243,255 255,243,255 255,238,255 252,231,255 247,225,255 241,237,236 249,247,247 251,253,254 246,251,254 243,252,255 246,255,255 246,255,255 245,252,247 251,255,246 255,255,245
253,254,255 245,244,248 237,235,235 240,236,235 251,248,244 255,255,250 254,254,248 247,248,244 228,233,232 232,240,240 236,246,246 234,244,244 226,237,235 223,232,229 234,241,236 247,254,249 255,247,255 255,247,255 255,246,254 255,248,255 255,248,255 255,250,255 255,250,255 255,252,255 255,253,255 255,251,255 254,253,255 253,254,255 251,254,255 251,254,255 249,252,255 251,254,255 248,238,250 253,245,255 255,251,255 255,253,255 253,252,254 249,252,250 248,255,248 249,255,247 245,255,240 242,255,236 241,255,234 240,255,230 239,255,228 241,255,226 242,255,227 244,255,228 255,252,251 254,249,246 255,250,247 255,254,249 255,255,247 255,253,243 254,252,241 255,255,244 255,254,240 255,254,240 255,254,241 255,255,245 255,255,245 255,255,246 255,254,246 255,253,247 255,253,255 255,253,255 255,254,255 255,255,254 255,255,251 255,255,249 255,255,248 255,255,247 254,255,245 255,255,248 255,254,253 253,250,252 254,249,255 255,249,255 255,247,255 254,242,255 246,255,240 246,255,242 249,255,244 252,254,248 255,254,250 255,254,253 255,255,251 255,255,249 255,253,242 255,254,240 255,253,238 255,252,239 255,251,242 255,249,245 255,249,249 255,248,251 255,255,214 255,255,221 255,255,234 255,254,249 255,250,255 255,249,255 255,248,255 255,249,255 255,251,255 255,253,255 255,249,244 253,251,243 251,255,247 242,255,247 235,252,248 236,255,254 253,255,244 253,255,244 255,255,245 244,248,237 241,240,236 250,247,249 255,251,255 255,247,255 255,249,255 255,250,255 252,248,254 240,240,240 235,239,234 239,246,239 247,255,245 251,255,249 250,238,255 255,244,255 255,248,255 255,248,255 255,250,253 255,254,251 255,255,251 255,255,246 237,244,231 247,255,241 250,255,242 250,255,240 246,255,232 243,255,224 252,255,230 255,255,231 242,248,253 247,251,255 251,250,255 253,246,253 255,246,252 255,250,253 255,253,252 255,254,249 255,251,244 255,249,244 255,247,246 255,246,255 255,244,255 253,238,255 241,227,255 232,218,255 232,231,227 248,246,245 253,255,255 246,250,251 246,251,252 250,255,255 250,255,255 245,250,248 254,255,251 255,255,248
255,254,255 250,244,245 240,235,234 240,236,235 251,247,246 255,254,253 250,253,251 243,248,246 224,232,231 225,236,234 229,243,239 229,243,237 222,237,229 219,233,222 228,242,230 244,255,243 255,246,253 255,246,252 255,246,252 255,245,251 255,246,254 255,247,255 255,249,255 255,250,255 255,252,255 254,252,255 250,253,255 246,254,255 240,252,255 228,244,250 226,246,251 232,252,255 250,233,244 255,240,251 255,248,255 255,252,255 254,250,255 248,250,251 247,253,252 246,255,252 244,255,249 243,255,246 241,255,241 239,255,236 241,255,235 243,255,234 246,255,233 246,255,233 251,252,255 249,250,254 249,251,252 255,255,254 255,255,252 255,253,245 255,254,244 255,255,245 255,255,243 255,255,243 255,255,245 255,255,246 255,254,247 255,251,247 255,250,246 255,250,247 253,246,255 253,248,255 253,251,255 255,254,250 255,255,244 255,255,240 255,255,239 255,255,239 255,255,244 255,255,249 255,252,254 254,246,255 255,245,255 255,246,255 253,240,255 247,234,255 247,251,246 248,251,249 248,249,253 249,248,255 250,246,255 253,244,255 254,243,255 255,242,255 255,240,255 255,241,255 255,243,255 255,247,253 255,249,246 255,253,237 255,255,233 255,255,230 255,245,253 255,245,255 255,244,255 255,243,255 255,242,255 255,240,255 255,238,255 255,239,255 255,239,255 255,247,255 255,244,255 252,247,248 250,255,251 234,249,241 220,243,235 226,253,244 233,247,223 243,254,234 245,255,239 240,244,238 239,239,239 247,243,248 253,245,255 252,244,255 255,250,255 255,251,255 255,251,255 251,247,252 249,249,249 252,255,250 253,255,248 251,255,245 255,243,255 255,247,255 255,248,255 255,244,252 253,243,249 254,247,250 255,250,255 253,248,255 235,231,242 238,239,249 238,241,249 233,238,239 237,245,238 245,255,240 241,255,231 230,245,217 227,238,255 212,222,252 218,220,254 243,238,255 255,245,255 252,235,255 250,232,239 255,240,235 255,254,236 255,255,230 255,255,230 255,255,238 253,255,249 244,246,255 232,236,255 225,228,255 236,238,232 252,254,248 255,255,252 249,252,250 247,249,249 253,255,255 252,254,255 246,245,247 255,254,254 255,254,253
255,255,251 255,250,246 250,243,240 248,244,243 253,251,251 253,255,255 250,254,255 246,252,251 241,249,248 234,244,238 231,242,234 231,242,232 227,240,226 224,237,221 234,247,231 248,255,244 255,252,249 255,251,250 255,250,249 255,248,249 255,249,250 255,249,252 255,251,254 255,252,255 255,252,255 252,250,255 246,249,254 244,250,255 235,245,252 223,237,243 221,237,243 226,245,250 254,234,239 255,241,248 255,248,255 255,250,255 255,249,255 248,247,255 247,250,255 246,255,255 244,255,255 243,255,255 241,254,252 237,251,247 241,254,246 249,255,248 250,255,248 249,255,245 243,252,255 241,250,255 244,252,255 250,255,255 251,255,255 251,255,250 254,254,248 255,255,248 255,255,248 255,255,248 255,255,250 255,253,252 252,252,252 251,250,254 247,247,253 246,246,252 250,240,255 249,241,255 248,245,254 249,251,245 252,255,237 253,255,233 254,255,230 253,255,232 255,255,244 255,255,252 255,251,255 254,245,255 255,245,255 255,246,255 251,241,255 243,233,249 250,245,255 248,246,255 248,247,255 247,248,255 248,248,255 248,247,255 249,245,255 249,242,255 252,241,255 255,240,255 255,240,255 255,245,255 255,250,251 255,255,238 255,255,228 255,255,222 255,233,255 255,237,255 255,240,255 255,245,255 255,246,255 255,245,255 255,243,255 255,240,255 250,228,255 255,246,255 255,247,255 255,247,255 251,253,255 233,245,249 221,242,244 232,255,255 246,255,249 248,255,251 250,255,251 245,250,248 240,242,242 242,241,245 250,246,252 255,251,255 255,248,255 255,251,255 255,253,255 255,253,253 255,255,254 255,255,251 253,255,249 249,254,245 255,251,255 255,253,255 255,255,252 253,255,243 251,255,236 251,255,237 252,255,242 249,251,251 225,222,238 225,218,253 226,214,255 228,217,255 237,225,255 238,226,255 214,204,255 186,175,255 122,133,215 133,140,225 142,143,231 155,147,234 189,176,255 232,215,255 254,236,255 250,237,255 255,249,249 255,255,238 255,255,234 253,255,238 247,255,244 240,254,252 233,247,255 229,243,255 232,236,230 245,249,243 252,255,251 250,251,249 250,248,247 255,253,253 255,254,255 255,252,255 255,251,255 255,251,255
255,255,247 255,254,247 255,254,249 255,253,252 252,254,255 250,253,255 249,254,255 249,254,255 251,255,254 241,245,239 235,241,230 241,245,233 241,248,233 240,248,231 243,253,236 251,255,244 222,255,245 223,255,244 225,255,244 230,255,245 235,253,246 242,254,248 249,254,252 254,254,254 255,254,255 250,243,246 244,237,240 250,243,246 252,247,249 247,242,244 244,241,243 248,245,247 255,243,242 255,247,246 255,252,254 255,253,255 255,250,255 249,248,255 247,249,255 244,249,255 242,247,255 242,246,255 237,242,255 237,237,253 240,240,254 251,247,255 254,248,255 251,243,254 238,253,255 238,250,255 241,252,255 244,255,255 246,255,255 248,254,253 248,253,251 250,255,253 249,254,252 249,254,253 248,253,254 244,253,255 241,250,255 239,248,255 236,247,255 234,247,255 248,240,255 248,240,255 247,244,253 248,250,244 253,255,237 255,255,234 255,255,231 254,255,234 255,255,247 255,255,254 255,250,255 255,247,255 255,248,255 255,252,255 252,248,247 241,240,236 253,242,255 251,246,255 249,251,251 247,255,240 244,255,231 242,255,229 240,255,233 241,255,242 243,254,252 245,249,255 247,245,255 253,244,255 255,247,255 255,251,248 255,255,241 255,255,235 250,236,255 249,241,255 248,250,250 247,255,237 246,255,229 248,255,230 251,255,236 255,253,245 255,251,255 255,249,255 253,237,255 242,231,251 250,248,255 234,238,255 215,226,254 228,242,255 228,233,255 232,238,255 243,250,255 248,255,255 251,255,255 247,247,247 249,245,250 255,252,255 255,250,255 255,253,254 255,255,248 255,255,246 255,255,248 255,255,252 249,250,254 241,240,250 246,245,254 250,254,255 251,255,249 247,255,238 243,255,232 244,255,233 243,255,239 240,247,250 235,230,255 229,215,255 214,192,255 175,147,255 113,81,229 57,26,189 40,10,183 49,20,197 34,41,158 54,58,177 53,51,175 34,25,152 48,35,157 114,99,207 192,179,255 239,230,255 239,239,255 246,252,251 250,255,245 250,255,242 246,255,243 242,253,250 242,251,255 244,251,255 232,241,238 239,246,243 247,250,248 248,249,245 249,245,244 251,245,246 255,250,253 255,253,255 255,249,255 255,249,255
255,253,240 255,255,246 255,255,251 253,255,255 249,252,255 246,250,255 247,251,255 251,253,254 252,250,249 243,240,232 242,238,227 254,251,237 255,255,245 255,255,242 252,254,242 253,255,245 206,255,241 208,255,240 210,255,239 216,255,240 224,255,242 235,255,245 244,255,249 252,255,251 255,255,252 246,237,234 239,227,225 253,240,238 255,253,251 255,254,251 255,254,250 255,255,251 255,252,245 255,254,248 255,255,251 255,254,254 255,252,255 252,249,255 247,247,255 246,246,255 244,243,255 245,243,255 243,237,255 240,232,255 247,234,255 255,241,255 255,242,255 255,237,255 242,254,255 240,252,254 241,253,255 246,255,255 248,255,255 247,254,251 246,253,250 249,255,253 244,252,251 242,251,254 240,252,255 239,252,255 235,251,255 232,251,255 229,249,255 227,249,255 251,245,255 248,244,255 249,247,253 252,252,246 255,255,243 255,255,240 255,255,240 255,255,241 255,254,251 255,252,255 255,249,255 255,248,255 255,254,253 255,255,248 251,255,237 242,251,225 252,248,255 251,251,251 247,255,238 244,255,224 240,255,212 239,255,206 234,255,207 232,255,215 231,255,228 232,254,242 235,245,255 236,240,255 240,237,255 243,236,255 248,237,255 249,239,255 231,240,255 232,247,250 232,255,235 232,255,222 233,255,215 236,255,217 242,255,228 248,255,240 247,248,246 255,252,255 253,243,255 255,246,255 253,246,255 194,189,228 98,94,146 51,49,109 71,65,136 102,99,155 161,164,195 225,232,241 250,255,254 251,254,252 250,247,249 255,252,255 255,253,255 255,255,249 255,255,240 254,255,235 254,255,241 252,254,254 243,240,255 234,226,255 224,227,248 230,236,255 234,242,255 232,242,255 228,239,255 228,236,255 226,227,255 223,215,255 164,148,232 108,85,191 65,37,161 61,33,170 64,41,185 65,49,196 90,80,227 124,118,255 148,162,255 142,151,254 151,158,255 145,147,255 83,83,201 37,36,146 99,100,190 206,213,255 222,233,255 231,247,253 242,255,245 248,255,239 247,255,236 250,252,240 255,252,251 255,253,255 241,255,255 244,255,255 249,254,255 249,250,248 244,239,236 241,231,231 247,234,236 254,242,248 255,248,255 254,247,255
255,255,241 255,255,244 254,255,248 250,255,254 247,253,255 247,253,255 250,253,255 255,253,255 255,248,245 245,234,226 246,232,220 250,238,226 254,244,234 255,255,249 255,255,252 251,252,250 225,255,237 225,255,237 228,255,236 233,255,239 243,255,246 250,255,248 253,255,249 255,255,251 255,253,248 252,246,241 252,246,239 255,252,243 254,252,242 245,245,233 242,245,230 248,251,236 255,255,248 255,255,246 255,253,246 255,251,248 255,251,250 254,251,253 252,250,255 250,249,255 250,246,255 255,251,255 255,247,255 249,236,252 255,242,255 255,248,255 255,244,255 255,240,255 255,255,249 255,255,249 255,255,249 255,255,249 255,255,249 255,255,249 253,255,251 251,255,252 250,255,254 240,251,249 241,253,255 235,250,253 230,248,255 232,251,255 228,248,255 234,254,255 252,250,255 252,251,255 254,253,255 255,255,250 255,255,247 255,255,246 255,255,247 255,254,251 253,246,249 255,247,254 255,249,255 255,253,253 250,254,243 247,255,234 247,255,229 248,255,225 248,255,242 251,255,244 244,255,237 227,249,221 239,255,233 234,255,234 214,246,221 232,255,248 213,241,241 213,236,252 216,231,255 218,225,255 220,220,255 221,214,255 220,208,255 218,205,255 206,222,255 201,222,254 198,227,241 202,239,237 207,245,239 212,243,246 218,238,255 226,234,255 242,242,255 241,235,255 243,236,249 255,252,255 249,243,255 234,226,255 124,112,172 58,43,117 61,42,161 59,47,143 62,59,115 237,242,255 241,249,248 248,254,249 255,254,255 254,250,255 254,249,250 255,255,241 242,250,219 254,255,230 252,255,240 232,234,244 227,220,255 75,61,127 70,71,127 48,49,110 72,72,142 103,103,187 213,209,255 160,149,255 121,103,232 50,24,162 71,39,180 55,23,158 96,71,191 157,147,247 176,182,255 199,223,255 201,241,255 145,192,219 141,168,225 160,187,251 158,182,255 162,184,255 173,195,255 98,121,213 28,55,135 90,120,179 199,231,255 223,252,255 220,245,241 232,251,236 249,255,241 253,251,240 255,253,249 255,247,248 227,246,255 233,249,255 228,238,245 253,255,255 255,250,250 235,223,221 249,235,236 248,234,238 255,250,255 255,251,255
255,255,241 255,255,244 250,255,248 247,255,254 245,254,255 247,253,255 252,252,255 255,253,254 255,248,242 255,242,233 255,245,234 255,253,244 255,255,251 255,254,255 245,247,255 231,237,250 255,255,246 255,255,245 255,254,245 255,254,247 255,255,251 255,254,252 255,252,249 255,248,248 255,255,252 252,254,248 248,255,246 248,255,248 236,254,237 215,237,218 210,238,215 224,252,229 255,253,248 255,254,249 255,253,248 250,247,242 244,241,236 241,241,235 246,246,240 253,253,247 253,250,245 253,250,245 247,243,238 240,234,229 243,234,230 255,243,241 255,249,247 255,249,247 255,255,240 255,255,240 255,255,241 255,255,243 255,255,244 255,255,246 255,255,247 255,255,248 249,253,247 248,254,249 250,255,252 248,255,254 246,255,254 246,255,254 240,254,250 242,255,252 252,254,254 252,255,253 254,255,253 255,255,251 255,255,251 255,254,253 255,252,255 255,251,255 248,239,249 255,251,255 255,254,255 243,247,242 251,255,247 248,255,240 237,255,224 236,255,220 244,255,240 220,237,224 236,246,255 237,242,255 220,219,255 217,213,255 199,196,255 176,175,255 149,151,239 119,123,204 79,87,164 56,62,139 49,53,136 51,50,144 49,44,149 46,40,149 49,56,159 57,67,168 78,92,188 115,131,231 162,174,255 170,176,255 117,113,248 57,46,172 70,59,156 182,175,232 243,241,255 255,255,252 246,244,243 234,227,248 179,164,215 87,65,137 64,36,190 58,37,163 56,50,129 142,146,181 244,252,255 250,255,255 250,251,255 253,251,255 255,255,255 237,242,227 254,255,234 251,255,234 239,252,238 240,242,255 159,149,215 59,41,134 55,47,147 48,43,148 46,40,157 37,32,161 41,32,173 39,27,177 56,37,188 78,55,199 150,125,253 189,169,255 219,210,255 219,226,255 214,242,255 206,254,255 167,232,216 42,116,90 26,65,133 25,64,139 17,56,141 87,128,227 179,221,255 154,199,255 40,88,194 5,53,148 135,184,255 180,224,255 203,240,255 223,247,255 236,247,255 234,234,255 245,234,255 248,233,255 218,242,255 224,244,255 230,243,255 247,249,255 252,247,246 255,248,244 255,254,251 255,244,244 255,251,255 255,251,255
