50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,255,242 253,254,244 251,252,248 252,251,253 251,250,255 250,250,255 249,249,255 247,247,255 247,248,255 249,248,255 252,247,255 254,245,255 255,243,255 255,240,255 255,237,255 255,237,255 246,246,255 245,245,255 246,243,255 248,245,255 250,247,255 250,247,255 250,246,255 247,243,255 251,245,255 252,246,255 252,246,255 254,246,255 252,244,255 252,244,255 253,245,255 254,246,255 249,255,254 246,252,251 250,255,255 250,255,255 245,250,251 247,252,255 250,255,255 249,253,255 243,247,252 251,254,255 253,253,255 251,252,255 252,251,255 255,253,255 255,254,255 254,251,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,253,255 255,253,255 254,250,255 253,252,255 255,254,255 253,254,255 251,253,254 248,249,253 252,252,255 253,252,255 255,251,255 253,246,255 255,246,255 255,249,255 255,248,255 255,242,255 251,255,252 252,255,250 252,255,244 255,255,241 255,255,237 255,255,231 255,255,231 255,255,237 255,255,244 255,255,249 255,255,255 250,253,255 249,252,255 244,251,255 242,251,255 241,252,255 255,255,248 255,255,248 255,255,247 255,255,247 255,255,248 255,253,253 255,251,255 255,247,255 254,238,255 255,241,255 254,243,255 247,240,255 244,242,255 243,248,255 243,251,255 239,250,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 252,252,252 248,248,248 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 249,249,249 247,247,247 247,247,247 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 255,255,247 255,253,248 252,250,249 251,250,254 251,250,255 250,251,255 250,251,255 248,252,255 249,253,254 249,254,253 251,254,252 254,252,251 255,251,253 255,249,255 255,247,255 255,246,255 253,249,255 255,252,255 255,253,255 255,251,255 251,247,252 251,245,250 253,247,252 255,250,255 255,249,254 255,250,255 255,251,255 255,250,255 255,251,254 255,250,253 255,250,253 255,251,254 251,255,254 248,253,252 251,255,255 251,255,255 247,252,253 247,252,253 248,253,255 241,244,248 248,251,255 251,254,255 253,254,255 249,248,252 248,247,251 253,249,254 253,250,252 250,247,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,251,255 255,250,255 255,250,255 254,251,255 255,254,255 252,255,253 251,255,247 249,254,245 252,255,250 254,254,254 255,252,255 255,251,255 255,252,255 255,254,253 255,255,247 255,255,243 252,249,255 249,248,255 252,251,255 255,255,254 255,255,249 255,255,244 255,255,244 255,255,248 255,255,252 255,254,255 254,251,255 252,251,255 249,251,255 246,250,255 244,251,255 244,251,255 255,255,248 255,255,248 255,255,247 255,255,247 255,255,247 255,255,250 255,253,253 255,250,255 255,245,255 255,247,255 253,246,255 245,241,255 240,240,255 239,246,255 241,252,255 242,254,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 247,247,247 233,233,233 250,250,250 250,250,250 251,251,251 252,252,252 253,253,253 253,253,253 252,252,252 252,252,252 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 248,248,248 246,246,246 247,247,247 248,248,248 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 255,255,254 255,252,253 255,249,254 253,249,255 252,249,255 249,252,255 248,253,255 247,254,251 246,255,249 248,255,245 248,255,242 248,255,239 250,255,239 252,255,241 253,255,241 253,255,243 255,254,240 255,255,245 255,255,244 255,255,242 250,247,232 246,243,228 252,249,234 255,255,242 255,252,237 255,253,238 255,255,240 255,255,242 255,255,242 255,255,242 255,255,241 255,255,241 250,253,251 242,245,243 246,249,247 251,255,255 251,255,255 251,255,255 251,255,255 239,242,246 251,254,255 253,254,255 253,254,255 251,250,254 252,251,255 255,254,255 255,253,255 255,251,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 250,244,255 253,246,255 255,249,255 255,251,255 254,253,255 250,255,246 249,255,240 249,255,237 255,255,244 252,255,246 255,252,254 255,253,255 255,253,252 250,250,232 253,255,222 255,255,222 251,241,255 249,240,255 251,242,255 255,248,255 255,250,255 255,250,255 255,250,255 255,253,255 255,252,255 255,250,255 254,250,255 252,250,255 251,250,255 249,251,255 248,252,255 248,253,255 249,255,251 250,255,250 250,255,248 252,255,246 254,255,246 255,255,246 255,255,247 255,255,250 255,253,249 255,254,255 255,253,253 244,244,244 235,241,236 238,247,237 245,255,242 247,255,244 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 245,245,245 232,232,232 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 255,251,255 255,250,255 255,249,255 255,249,255 253,251,255 249,250,254 243,249,248 238,249,241 244,255,243 242,255,237 241,255,233 243,255,230 243,255,230 244,255,229 244,255,229 244,255,229 249,255,238 253,255,242 253,255,242 250,255,239 241,250,230 238,247,227 244,253,233 252,255,241 245,254,234 246,255,235 247,255,236 250,255,239 252,255,241 252,255,241 250,255,239 249,255,238 248,249,245 238,239,235 241,242,238 250,251,249 253,254,252 253,255,255 248,250,250 232,234,235 249,251,252 249,251,252 250,249,251 251,250,254 255,254,255 255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 253,253,253 244,241,250 249,245,255 254,250,255 255,251,255 253,252,255 251,253,247 250,255,240 252,255,239 255,255,245 253,253,247 254,251,253 255,253,255 253,249,248 239,239,221 240,246,211 253,255,217 255,243,255 253,241,255 253,243,255 255,247,255 255,249,255 252,248,254 253,249,254 255,252,255 255,252,255 255,252,255 254,253,255 253,253,253 253,254,252 253,255,249 252,255,245 252,255,244 242,255,255 242,255,254 243,255,251 247,255,248 249,255,246 250,255,244 254,255,243 255,255,243 252,255,239 255,255,244 255,255,243 247,250,234 240,246,227 243,251,228 249,255,234 253,255,238 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 239,239,239 249,249,249 255,255,255 250,250,250 244,244,244 243,243,243 248,248,248 250,250,250 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,248,255 255,250,255 255,251,255 255,251,255 255,253,255 248,250,251 239,244,242 230,241,233 244,255,244 242,255,240 241,255,236 241,255,235 241,255,233 240,255,232 240,255,232 240,255,231 243,255,247 243,255,247 242,255,246 239,255,243 237,254,241 237,254,241 240,255,245 243,255,249 236,253,242 236,253,242 236,253,242 239,255,245 242,255,248 241,255,251 239,255,249 237,255,247 255,255,249 245,245,239 246,246,240 252,251,247 251,250,246 252,251,247 245,243,242 228,229,227 245,245,245 245,245,245 247,246,248 250,249,251 253,252,255 252,251,255 251,250,254 248,249,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 243,243,243 248,247,249 254,253,255 255,254,255 253,252,254 252,249,251 252,249,251 253,250,252 255,254,255 254,248,253 255,249,254 255,254,255 252,247,249 238,233,234 239,235,234 251,248,244 255,253,252 255,250,249 254,250,249 255,252,251 254,252,251 250,248,247 248,249,247 251,252,250 254,255,253 254,255,251 255,255,249 255,255,246 255,255,243 255,255,239 255,255,238 255,255,237 238,254,255 238,254,255 240,255,255 242,255,253 245,255,250 249,255,246 250,255,243 254,255,240 249,255,232 255,255,238 255,255,240 253,255,234 250,253,231 253,255,232 255,255,236 255,255,238 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 241,241,241 248,248,248 249,249,249 241,241,241 235,235,235 241,241,241 252,252,252 255,255,255 244,244,244 245,245,245 247,247,247 249,249,249 251,251,251 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 248,248,248 244,244,244 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,248,255 255,249,255 255,252,255 255,253,255 255,253,255 250,249,251 239,244,243 232,238,237 248,255,252 246,255,252 246,255,250 245,255,249 245,255,249 245,255,248 244,255,247 244,255,247 246,255,252 243,255,249 241,253,247 241,253,247 244,255,250 244,255,254 244,255,254 243,255,253 240,255,251 238,253,249 236,250,248 237,251,249 239,255,253 241,255,255 240,255,254 237,254,251 255,255,251 253,250,245 255,254,249 255,255,251 255,255,250 255,255,252 255,255,252 250,247,243 255,254,253 255,254,254 255,255,255 255,254,255 255,254,255 250,251,255 249,250,254 253,253,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 245,249,243 248,253,244 253,255,246 254,255,248 255,253,253 253,246,255 254,241,255 254,239,255 255,245,255 254,246,255 255,253,248 255,255,247 254,253,249 246,239,254 245,233,255 253,237,255 255,255,241 255,255,237 255,255,240 255,255,243 254,255,245 248,250,244 248,249,245 248,251,249 253,254,252 253,254,250 255,255,249 255,255,247 255,255,245 255,255,244 255,255,244 255,255,241 238,251,255 240,251,255 242,252,255 243,254,255 245,255,254 249,255,250 250,255,247 254,255,243 249,253,234 255,255,238 255,255,240 255,255,239 255,255,241 255,255,246 255,255,248 255,255,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 239,239,239 233,233,233 240,240,240 251,251,251 255,255,255 252,252,252 245,245,245 246,246,246 248,248,248 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 247,247,247 238,238,238 231,231,231 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,250,255 255,251,255 255,252,254 255,255,255 255,255,255 253,253,253 247,249,250 244,245,249 251,250,255 251,249,255 251,248,255 250,247,255 250,246,255 250,247,255 249,246,255 249,246,255 255,255,251 255,253,248 254,251,246 255,253,249 255,255,252 255,255,252 255,255,252 255,254,250 255,255,254 252,253,251 248,249,247 248,249,247 250,253,251 253,255,254 252,255,253 250,252,252 255,255,250 254,251,246 255,255,251 255,255,251 251,247,242 252,248,243 255,255,250 255,253,248 255,253,249 255,251,250 254,252,252 252,252,252 243,245,246 238,239,243 241,244,248 251,254,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 254,254,254 250,250,250 243,243,243 241,241,241 245,245,245 251,251,251 248,255,246 250,255,244 249,255,238 252,255,241 255,254,250 255,246,255 255,237,255 254,234,255 255,242,255 255,252,251 254,255,232 252,255,225 250,255,235 250,249,255 248,236,255 248,228,255 255,255,236 254,255,235 252,255,237 255,255,245 253,255,249 248,250,250 248,249,253 251,252,255 251,251,255 253,251,255 255,251,255 255,249,255 255,249,255 255,248,255 255,246,255 255,246,255 245,249,255 245,250,255 247,250,255 247,251,255 249,253,255 250,254,255 252,255,251 254,255,247 253,255,243 255,255,243 255,255,244 255,252,247 255,252,253 255,252,255 255,249,255 254,243,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 244,244,244 241,241,241 249,249,249 255,255,255 255,255,255 248,248,248 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 254,254,254 252,252,252 245,245,245 235,235,235 227,227,227 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,255 253,252,254 252,253,251 252,253,249 255,255,251 255,255,251 255,255,254 255,253,255 253,246,255 255,244,255 254,241,255 254,239,255 255,238,255 254,238,255 254,239,255 254,239,255 255,252,250 255,251,249 255,252,250 255,253,251 255,252,253 255,252,253 255,252,252 255,251,251 255,254,254 255,253,253 255,247,247 255,247,247 255,251,251 255,254,254 255,254,254 255,252,252 255,254,253 253,252,248 255,253,249 248,245,241 229,225,220 224,220,215 231,227,222 232,228,223 234,230,225 232,229,225 230,228,227 226,226,226 217,219,220 211,214,218 221,224,228 236,239,244 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 250,250,250 251,251,251 244,244,244 234,234,234 230,230,230 235,235,235 242,242,242 251,255,252 249,255,245 248,255,236 251,255,237 255,255,247 255,250,255 255,241,255 253,237,255 255,247,255 255,255,241 253,255,221 247,255,208 245,255,221 244,255,247 241,242,255 235,227,255 250,255,239 247,254,239 248,254,243 251,255,250 250,254,255 248,251,255 248,250,255 253,253,255 251,251,255 253,252,255 255,251,255 255,249,255 255,247,255 255,245,255 255,243,255 255,242,255 254,250,255 254,250,255 254,250,255 254,250,255 255,251,255 255,252,255 255,254,254 255,255,251 255,255,249 255,255,249 255,252,248 252,247,249 255,247,255 255,246,255 255,242,255 250,233,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 247,247,247 253,253,253 255,255,255 249,249,249 235,235,235 239,239,239 252,252,252 248,248,248 230,230,230 249,249,249 254,254,254 248,248,248 232,232,232 229,229,229 241,241,241 248,248,248 245,245,245 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 250,254,255 251,255,255 251,255,252 253,255,248 253,255,245 254,255,244 254,255,245 254,250,249 246,238,245 255,247,255 255,240,255 255,243,255 255,244,255 255,237,255 255,241,255 255,247,255 255,246,255 255,246,255 255,246,255 255,246,255 252,243,253 241,232,242 226,218,228 216,208,218 200,192,202 184,176,186 164,159,168 155,150,159 155,150,159 152,147,156 144,139,148 135,130,139 127,126,128 126,126,126 131,129,129 126,124,123 120,117,113 130,126,121 140,136,131 134,130,125 119,115,110 152,149,144 118,115,111 120,121,119 118,120,120 129,133,134 126,129,133 120,124,129 125,125,125 132,132,132 135,135,135 132,132,132 123,123,123 122,122,122 152,152,152 155,155,155 156,156,156 162,162,162 167,167,167 141,141,141 157,157,157 196,196,196 189,189,189 188,188,188 179,184,183 187,194,187 194,201,188 216,221,206 224,224,212 226,222,217 237,231,232 224,218,219 224,223,213 218,224,199 247,255,224 248,255,228 229,252,220 233,252,243 233,248,255 225,236,255 244,255,253 241,251,251 246,255,255 237,243,250 250,253,255 249,253,255 251,255,255 241,245,239 255,255,247 249,255,238 243,247,228 236,239,223 242,241,231 255,255,254 255,250,255 255,250,255 255,250,250 255,250,250 255,251,254 255,253,255 255,252,255 255,252,255 255,250,251 253,250,246 255,255,251 227,225,217 232,231,227 255,253,255 246,238,255 241,229,255 255,241,255 245,227,255 235,235,235 255,255,255 237,237,237 243,243,243 216,216,216 218,218,218 225,225,225 226,226,226 212,212,212 192,192,192 206,206,206 249,249,249 255,255,255 235,235,235 229,229,229 251,251,251 249,249,249 255,255,255 242,242,242 252,252,252 244,244,244 243,243,243 255,255,255 255,255,255 255,255,255 255,255,255
252,252,252 252,252,252 253,253,253 254,254,254 253,253,253 250,250,250 245,245,245 241,241,241 247,247,247 253,253,253 248,248,248 238,238,238 243,243,243 255,255,255 255,255,255 242,242,242 248,248,248 253,253,253 248,248,248 236,236,236 236,236,236 249,249,249 255,255,255 255,255,255 249,249,249 252,252,252 252,252,252 248,248,248 244,244,244 246,246,246 252,252,252 255,255,255 232,237,246 235,241,246 240,247,242 242,251,238 245,254,233 248,255,233 253,255,237 255,255,244 255,255,252 255,252,255 255,244,255 255,242,254 255,244,255 249,235,241 237,225,225 229,217,215 183,186,207 167,170,191 144,147,168 125,128,149 115,118,139 113,117,136 115,119,138 117,121,139 113,120,137 113,120,137 114,121,136 120,127,142 126,133,148 126,134,147 119,127,140 112,120,133 160,163,168 157,160,165 163,164,168 166,165,167 168,166,166 184,181,177 197,193,188 192,188,183 196,192,187 193,189,184 168,165,161 166,164,163 174,176,176 152,156,157 159,164,167 158,163,166 161,161,161 153,153,153 155,155,155 159,159,159 147,147,147 153,153,153 122,122,122 124,124,124 135,135,135 121,121,121 113,113,113 142,142,142 138,138,138 120,120,120 136,136,136 132,132,132 137,143,142 131,136,135 121,124,122 137,137,131 140,140,126 143,146,121 125,127,97 122,126,97 128,130,111 135,136,134 129,129,147 91,94,125 123,130,169 116,130,166 115,136,164 88,112,136 103,113,147 106,116,150 117,124,157 112,117,148 105,109,133 97,100,114 128,133,131 167,173,154 161,172,139 156,169,125 159,173,125 162,177,133 163,175,139 158,169,143 150,160,144 154,162,152 178,172,161 176,169,160 171,164,161 169,160,163 165,157,164 158,151,158 149,144,146 140,138,137 136,137,128 124,128,117 130,133,124 127,128,126 125,121,132 131,123,146 127,115,151 131,117,159 131,131,131 122,122,122 127,127,127 110,110,110 45,45,45 0,0,0 8,8,8 0,0,0 0,0,0 8,8,8 0,0,0 6,6,6 79,79,79 117,117,117 156,156,156 233,233,233 253,253,253 235,235,235 248,248,248 228,228,228 255,255,255 249,249,249 235,235,235 253,253,253 255,255,255 255,255,255
