50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,243,255 255,248,255 255,253,255 255,255,252 250,255,244 248,255,240 248,255,242 249,253,248 252,253,255 254,250,255 247,240,255 243,236,249 253,246,253 254,249,248 253,249,238 255,254,239 197,255,228 185,251,232 184,234,255 163,191,255 104,113,246 69,63,228 72,61,231 81,69,221 132,129,244 155,163,233 181,198,225 198,223,219 217,246,221 233,255,231 233,255,227 224,248,218 212,221,231 174,186,198 133,153,178 105,126,188 67,84,204 39,53,225 65,81,255 122,144,255 187,220,255 211,249,254 234,255,217 253,255,209 255,255,216 255,247,245 255,241,255 249,217,255 227,243,255 227,244,255 240,254,226 255,255,219 255,255,230 255,247,248 255,238,255 255,244,255 241,247,255 229,255,251 221,255,252 222,254,255 230,246,255 243,243,255 255,250,250 255,255,243 254,255,246 254,255,246 254,255,244 252,255,243 252,255,241 250,255,241 250,255,241 249,255,241 247,255,242 250,255,248 243,251,244 241,247,246 251,254,255 250,251,255 244,244,255 247,246,255 229,255,230 230,255,230 233,255,234 236,255,237 241,255,240 246,255,244 249,254,245 254,255,246 255,255,247 255,255,251 255,255,254 255,251,255 252,245,255 247,238,255 244,236,255 243,235,255 255,250,255 255,249,255 255,249,255 255,251,255 255,253,255 255,253,255 255,250,255 254,248,255 253,246,255 253,249,255 252,251,255 252,254,255 248,255,246 246,255,237 246,255,232 246,255,229 251,255,243 252,255,253 253,251,255 254,246,255 253,246,255 254,250,255 254,255,244 254,255,238 255,255,243 254,251,253 252,241,255 248,235,255 248,236,255 248,245,255 250,255,246 252,255,237 255,255,255 251,251,251 248,248,248 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 254,254,254 254,254,254 248,248,248 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,251,255 252,248,255 248,247,251 248,248,248 252,253,249 255,255,251 253,255,251 255,255,252 251,250,252 250,249,253 249,246,255 249,246,255 250,246,252 249,246,248 250,248,248 252,250,249 200,252,255 186,231,255 115,152,202 67,91,167 88,104,201 123,130,241 158,161,255 206,210,255 202,209,255 216,229,255 227,244,255 231,250,253 240,255,251 243,255,249 242,255,247 230,246,235 239,246,255 223,234,248 210,224,247 200,214,255 169,184,255 120,132,255 73,90,241 53,75,210 108,138,225 169,206,234 229,255,242 245,255,228 255,255,234 255,255,252 254,233,255 255,237,255 236,236,255 229,236,245 233,247,219 251,255,218 255,255,234 255,247,251 255,237,255 255,242,255 246,248,255 240,255,246 234,255,246 232,253,254 235,246,255 244,245,255 255,250,251 255,255,244 255,249,255 255,249,255 255,250,255 255,251,255 255,253,255 255,254,254 254,255,253 254,255,251 251,252,248 255,255,252 252,253,251 251,251,251 255,254,255 255,253,255 253,248,255 255,251,255 234,255,250 235,255,252 236,255,252 239,252,254 242,251,254 247,252,255 251,253,253 255,254,250 255,255,248 253,253,241 250,250,238 250,249,239 252,252,246 254,254,254 252,253,255 251,251,255 255,250,255 255,249,255 255,249,252 255,251,252 255,253,254 255,253,255 255,251,255 253,248,255 253,247,255 250,246,255 247,246,255 248,249,253 249,253,248 247,255,241 245,255,235 244,255,231 253,255,247 249,252,250 246,242,254 247,239,255 253,247,255 255,253,255 255,255,247 255,255,239 255,255,244 255,254,254 253,243,255 250,238,255 250,239,255 251,246,255 252,255,248 253,255,240 255,255,255 251,251,251 248,248,248 249,249,249 251,251,251 252,252,252 251,251,251 251,251,251 253,253,253 252,252,252 255,255,255 255,255,255 248,248,248 253,253,253 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,255,255 243,245,246 233,235,236 235,234,238 246,244,250 255,254,255 255,254,255 253,253,253 255,255,252 252,253,249 253,255,254 251,255,255 247,250,255 249,251,255 249,249,255 237,235,255 153,168,255 96,110,198 71,90,165 118,137,198 175,198,243 207,232,255 218,242,255 218,241,255 227,246,255 234,250,255 237,248,255 233,242,255 236,241,255 241,244,255 238,240,251 229,231,242 234,241,255 233,240,255 232,238,255 230,237,255 228,237,255 209,221,255 160,179,255 115,140,234 72,101,186 99,133,193 178,210,239 223,250,254 241,255,249 250,254,249 244,236,243 255,248,255 255,239,255 244,238,243 233,246,222 238,255,226 244,255,244 248,250,255 250,241,255 255,243,255 255,250,251 255,255,241 250,255,241 244,253,250 241,247,255 243,247,255 247,252,251 251,255,245 255,245,255 255,245,255 255,246,255 255,247,255 255,249,255 255,249,255 255,250,255 255,251,255 255,250,255 255,253,255 255,253,255 255,250,255 255,253,255 255,248,255 251,243,250 255,247,255 242,249,255 242,249,255 242,247,255 243,246,255 247,246,255 249,248,255 252,251,255 254,253,255 255,255,250 246,249,234 237,241,222 239,245,222 249,255,232 255,255,241 255,255,242 250,255,239 255,251,251 255,251,250 255,250,247 255,252,247 255,253,248 255,254,250 255,251,252 252,248,253 255,252,255 252,249,255 250,247,255 250,250,255 253,255,255 253,255,251 251,255,246 248,255,240 255,255,247 243,244,242 233,229,241 235,228,249 249,241,255 255,254,255 255,255,245 251,255,234 255,255,242 255,253,252 253,245,255 252,240,255 250,240,255 251,246,255 253,255,249 255,255,241 254,254,254 253,253,253 252,252,252 251,251,251 253,253,253 253,253,253 252,252,252 250,250,250 253,253,253 252,252,252 255,255,255 255,255,255 249,249,249 253,253,253 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,255,245 240,248,238 232,234,234 232,231,241 243,237,254 254,246,255 255,250,255 254,251,253 255,255,249 253,255,245 251,255,245 246,255,250 241,250,255 243,248,255 223,228,255 182,183,233 95,77,224 91,81,205 152,153,239 218,235,255 222,249,246 214,248,217 229,255,220 237,255,226 236,255,231 239,253,247 241,244,255 239,236,255 242,237,255 248,242,255 247,242,255 244,238,255 237,246,255 242,246,255 240,238,255 232,229,245 234,233,243 238,245,254 226,243,255 203,226,255 133,159,235 67,97,184 95,130,204 181,216,255 217,246,255 232,251,248 252,255,250 253,248,245 255,244,255 255,242,245 236,246,229 228,255,233 227,255,250 232,252,255 241,242,255 253,240,254 255,252,246 255,255,237 255,255,239 253,251,250 246,248,255 244,249,255 245,254,251 248,255,242 255,253,254 255,253,254 255,253,254 255,254,254 255,254,254 255,254,254 255,254,254 255,254,254 254,254,254 255,255,255 254,254,254 246,245,247 247,244,246 241,238,240 237,233,238 245,241,246 249,251,255 248,249,255 248,248,255 248,247,255 248,247,255 250,247,255 251,250,255 254,253,255 255,255,254 248,250,244 242,243,233 243,245,233 251,254,239 255,255,246 254,255,244 250,252,240 255,255,247 255,253,245 255,253,243 254,253,243 255,255,245 255,255,247 255,253,248 253,251,250 255,252,254 255,251,255 254,252,255 255,253,255 255,253,255 255,254,255 254,254,254 254,254,254 255,255,246 244,242,241 235,229,240 237,229,246 248,241,255 255,254,254 255,255,243 250,255,231 253,255,237 252,252,246 251,245,255 250,240,255 250,240,255 251,244,255 252,251,247 253,255,240 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 245,245,245 246,246,246 255,255,255 255,255,255 248,248,248 253,253,253 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,255,238 247,255,242 243,248,246 244,242,254 250,240,255 255,243,255 255,248,255 255,254,255 253,255,243 251,255,239 245,255,239 237,254,245 235,251,255 222,235,255 168,178,238 103,110,183 115,88,228 192,173,255 231,225,255 227,238,255 234,255,233 233,255,210 230,255,199 246,255,219 250,255,234 251,255,252 252,249,255 252,243,255 254,242,255 255,247,255 255,249,255 252,248,247 233,245,245 246,248,255 255,250,255 255,252,255 255,255,238 255,254,220 241,253,225 227,246,254 201,225,255 118,148,243 51,90,189 111,153,228 196,236,255 226,255,255 244,255,249 249,254,239 255,239,255 255,238,246 234,244,232 216,253,233 215,255,246 222,251,255 238,243,252 254,239,243 255,253,245 255,254,239 255,252,244 251,250,254 245,248,255 245,251,255 249,255,246 255,255,235 247,255,244 247,255,246 247,255,246 247,255,246 247,255,247 247,255,247 247,255,247 247,255,247 247,255,247 248,255,248 242,255,241 232,245,231 231,244,228 227,240,224 227,241,223 236,250,232 255,255,242 254,255,244 253,254,244 252,252,246 250,251,247 251,251,251 250,252,253 250,251,255 253,254,255 252,252,255 252,250,255 253,250,255 255,252,255 255,251,255 255,248,255 255,246,255 255,255,248 255,255,246 253,254,244 253,255,243 254,255,244 255,255,245 255,255,246 254,254,248 251,250,246 255,253,253 255,253,255 255,253,255 254,249,255 252,246,255 254,248,255 255,250,255 255,255,249 253,251,251 250,245,254 251,244,255 254,248,255 255,255,255 255,255,244 254,255,237 253,255,236 252,253,243 251,247,252 251,244,255 251,243,255 251,246,255 252,250,249 253,254,244 252,252,252 255,255,255 255,255,255 251,251,251 249,249,249 251,251,251 250,250,250 245,245,245 234,234,234 237,237,237 247,247,247 248,248,248 242,242,242 249,249,249 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 243,255,234 247,255,243 250,255,254 251,249,255 252,242,255 253,240,255 255,244,255 255,252,255 251,253,241 251,255,241 245,255,241 237,255,254 228,250,255 183,200,249 116,131,204 78,89,179 203,184,255 226,212,255 237,231,255 237,243,250 250,255,242 250,255,230 245,255,222 230,243,211 247,254,241 249,248,252 251,243,255 253,242,255 254,245,255 255,250,249 252,251,237 249,251,229 240,255,234 241,245,240 254,246,253 255,252,255 255,255,240 255,255,220 255,255,215 245,255,241 212,235,255 191,221,255 74,114,216 47,93,181 157,203,255 218,253,255 223,244,241 248,255,245 255,234,255 255,239,252 235,246,243 219,255,239 221,255,245 233,255,249 251,252,248 255,249,242 255,255,245 255,253,247 253,249,254 240,247,255 239,249,255 249,254,255 255,255,239 255,255,225 240,255,253 240,255,253 240,255,254 240,255,254 242,255,253 242,255,253 242,255,251 242,255,248 241,255,246 243,255,245 235,255,233 227,250,222 231,255,222 230,255,218 231,255,218 238,255,225 255,255,234 255,255,233 255,255,235 255,255,236 254,255,239 250,254,243 249,253,248 250,252,252 237,240,245 245,244,254 250,247,255 255,249,255 255,246,255 253,244,255 255,242,255 255,243,255 255,255,252 253,255,249 251,253,247 250,252,246 252,255,246 253,255,247 255,255,248 255,255,247 255,255,249 255,255,252 255,255,255 255,253,255 255,251,255 255,247,255 255,247,255 255,248,255 255,254,249 255,253,254 255,251,255 255,250,255 255,251,255 254,252,252 254,255,244 254,255,238 255,255,240 255,255,244 255,253,252 255,251,255 255,249,255 255,250,255 255,253,254 255,255,250 250,250,250 255,255,255 254,254,254 245,245,245 240,240,240 242,242,242 241,241,241 235,235,235 231,231,231 234,234,234 243,243,243 243,243,243 237,237,237 244,244,244 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 238,255,235 243,255,242 250,255,254 251,250,255 252,244,255 253,241,255 254,244,255 255,250,251 253,254,244 251,255,245 240,255,246 234,255,255 211,233,255 130,153,209 90,112,190 128,149,241 251,249,255 225,224,240 244,243,253 253,254,255 231,233,233 228,231,229 255,255,254 255,254,255 253,249,254 252,248,254 252,248,253 255,252,253 255,255,249 255,255,244 255,255,238 255,255,234 253,255,233 255,255,242 251,245,246 255,243,249 255,248,242 255,255,227 255,255,221 253,255,231 222,241,246 212,242,255 140,179,255 43,85,174 105,146,219 203,237,255 205,230,240 242,255,250 255,237,255 255,244,255 241,253,255 229,255,249 232,255,246 247,255,246 255,255,245 255,255,244 255,255,248 255,251,254 236,247,255 226,247,255 232,249,255 250,255,255 255,255,239 255,255,224 243,253,255 243,253,255 243,253,255 245,253,255 245,252,255 247,252,255 247,253,255 249,253,255 247,252,253 250,255,254 243,251,244 238,251,237 245,255,241 245,255,238 241,255,233 246,255,237 255,254,246 255,253,245 255,253,244 255,254,243 255,254,244 253,254,245 250,254,248 249,254,252 231,235,236 237,240,245 246,245,254 249,248,255 251,248,255 252,248,254 254,248,253 255,249,252 251,254,255 248,251,255 245,248,253 244,247,251 248,250,251 250,252,252 253,254,250 252,254,248 255,255,249 255,255,247 252,252,246 255,251,250 255,253,255 255,250,255 254,244,255 250,238,255 255,251,248 255,251,252 255,250,255 255,249,255 253,248,255 252,249,251 252,252,246 250,255,240 255,255,244 255,255,245 255,255,248 255,254,254 255,252,255 255,252,255 255,253,255 255,254,255 249,249,249 255,255,255 255,255,255 244,244,244 239,239,239 244,244,244 245,245,245 240,240,240 242,242,242 243,243,243 250,250,250 247,247,247 237,237,237 243,243,243 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 243,255,247 246,255,249 250,255,254 253,255,255 255,252,255 255,252,255 255,253,254 255,254,251 254,254,248 247,254,249 226,241,244 221,241,255 183,206,244 86,113,170 83,109,185 192,219,255 246,254,231 255,255,244 246,247,243 241,237,248 255,248,255 255,246,255 247,238,255 254,248,255 253,251,255 250,251,247 250,253,238 251,255,236 252,255,237 250,253,237 248,250,238 248,249,240 253,255,222 255,255,234 255,255,251 253,252,255 255,250,255 255,253,255 255,255,241 255,255,228 250,255,241 201,227,234 200,233,255 83,116,202 67,98,189 194,220,255 212,236,255 237,255,252 255,242,255 251,248,255 243,254,255 234,254,255 237,253,246 249,253,242 255,252,240 255,251,243 255,254,251 248,252,255 225,248,255 217,249,255 227,252,255 251,254,255 255,253,247 255,252,237 254,255,244 254,255,244 255,255,247 255,255,250 255,253,254 255,252,255 255,249,255 255,248,255 255,245,255 255,246,255 255,241,255 255,240,255 255,246,255 255,246,255 255,241,255 255,244,255 255,246,255 255,247,255 255,248,255 255,250,253 255,252,251 253,254,250 251,255,249 250,255,251 239,245,240 242,247,245 246,251,249 251,255,250 255,255,249 255,255,245 255,255,241 255,255,240 245,247,255 244,244,255 241,241,255 240,241,255 243,242,255 245,246,255 247,249,255 249,251,251 253,255,249 242,246,234 236,238,226 241,240,230 251,248,243 254,248,249 244,236,243 233,223,235 255,255,252 255,253,254 255,251,255 255,249,255 255,250,255 254,252,255 254,253,255 253,254,250 253,255,247 253,255,246 253,255,246 255,255,249 255,253,252 255,252,253 255,251,255 255,251,255 250,250,250 255,255,255 255,255,255 248,248,248 246,246,246 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 241,241,241 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250
253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 248,248,248 255,255,255 252,252,252 255,255,255 248,248,248 255,255,255 252,252,252 254,254,254 240,250,250 246,254,253 250,255,254 250,254,249 254,255,246 255,255,248 255,255,246 253,250,245 253,253,253 247,253,255 240,250,255 224,239,255 146,167,212 69,94,150 155,183,248 194,225,255 255,255,234 250,255,236 255,255,254 251,248,255 241,233,255 248,238,255 249,241,255 252,249,255 247,251,245 247,255,234 248,255,229 249,255,230 249,255,237 250,254,249 250,249,255 251,246,255 255,255,239 255,255,241 248,255,248 239,255,255 237,247,255 246,244,255 255,250,255 255,255,240 247,255,214 223,241,218 203,225,253 126,145,232 70,87,198 163,180,255 216,240,255 229,255,242 255,254,255 247,247,253 234,244,254 234,250,255 236,248,255 241,242,252 255,248,251 255,247,249 255,249,250 246,255,255 226,254,255 216,251,254 217,243,249 250,251,255 255,230,250 255,237,255 255,255,235 255,255,236 254,251,230 255,255,240 255,255,248 255,252,253 255,241,250 255,246,255 255,244,255 255,241,255 255,239,255 255,238,255 255,235,255 255,231,255 255,231,255 255,234,255 255,246,255 252,240,255 255,248,255 252,247,249 253,253,247 255,255,247 241,248,235 239,247,236 251,255,251 250,255,251 251,254,252 251,254,252 255,255,251 255,255,248 255,255,244 255,255,240 228,227,255 201,200,244 220,219,255 236,233,255 229,225,255 238,237,255 244,245,255 234,235,245 253,255,254 243,247,236 230,233,217 237,238,222 252,252,238 251,248,240 241,236,235 243,234,237 255,255,252 253,248,247 239,234,236 255,253,255 244,240,252 247,244,255 240,237,252 246,248,255 250,254,255 239,243,238 253,255,248 245,249,237 255,255,249 255,255,254 255,251,255 255,250,255 254,254,254 255,255,255 255,255,255 250,250,250 251,251,251 255,255,255 255,255,255 250,250,250 245,245,245 247,247,247 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 242,242,242 242,242,242
253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 231,231,231 243,243,243 243,243,243 245,245,245 255,255,255 241,241,241 247,247,247 246,250,255 250,253,255 251,255,254 253,255,246 249,253,234 249,251,231 253,254,238 255,255,248 247,248,252 248,250,255 224,229,255 221,231,255 107,123,170 92,115,165 199,226,255 209,240,255 251,255,240 236,242,231 226,227,231 238,236,255 251,246,255 249,244,255 247,245,255 248,252,253 246,255,241 246,255,231 246,255,229 246,255,233 245,255,242 245,248,255 245,242,255 243,239,255 255,244,255 255,253,250 240,255,246 223,255,254 218,249,255 228,240,255 248,243,255 255,255,244 255,255,216 246,255,215 226,237,255 152,156,251 77,79,209 156,164,255 218,241,255 225,255,226 255,255,238 255,255,248 240,246,255 160,172,200 168,181,219 232,241,255 226,228,255 251,249,255 246,245,254 244,252,245 237,255,238 239,255,242 235,255,248 244,247,255 228,209,255 251,219,255 241,236,255 239,234,255 243,235,255 235,226,253 252,238,255 254,239,255 255,241,255 251,229,255 255,239,255 255,234,255 254,233,255 255,239,255 255,242,255 255,242,255 254,241,255 254,242,255 248,247,255 241,242,252 251,255,255 251,255,248 249,255,239 245,255,232 238,249,223 253,255,242 251,255,247 250,252,253 249,248,255 249,246,255 251,248,255 252,249,255 250,248,255 249,248,255 146,147,208 81,80,144 56,54,120 58,54,120 89,84,146 118,113,168 217,215,255 248,247,255 244,247,255 245,249,243 251,255,240 250,255,234 244,246,226 254,254,238 255,255,246 245,239,234 255,251,248 255,255,254 247,245,245 244,241,250 230,227,243 242,238,255 249,245,255 239,236,255 250,250,255 240,245,248 251,255,249 235,242,227 250,254,242 253,252,248 255,250,255 255,250,255 254,254,254 253,253,253 247,247,247 238,238,238 237,237,237 245,245,245 252,252,252 252,252,252 248,248,248 249,249,249 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250
