50 170
243,251,255 246,253,255 251,254,255 255,255,252 255,255,248 255,255,244 255,255,242 255,255,242 250,250,238 252,255,245 251,255,249 250,255,248 246,255,243 244,254,237 249,255,237 255,255,240 255,248,255 255,243,255 255,238,255 255,241,255 255,252,249 255,255,231 255,255,224 255,254,237 255,242,255 255,234,255 255,237,255 253,247,252 245,255,236 238,255,235 234,255,247 228,255,255 253,250,255 251,254,255 248,253,255 241,243,255 240,238,255 247,247,253 254,255,229 255,255,213 255,255,231 255,248,255 252,244,255 245,253,253 239,255,220 241,255,216 248,255,245 255,244,255 255,250,255 255,248,255 255,248,255 255,249,255 255,252,255 252,253,255 247,253,252 241,253,247 241,255,249 240,255,250 239,255,252 236,251,253 237,249,255 240,247,255 240,245,255 237,237,255 251,255,252 250,255,251 250,255,251 249,255,250 249,255,249 250,255,250 250,255,250 251,255,249 247,255,245 251,255,248 251,255,248 246,254,243 243,252,239 246,255,242 249,255,245 249,255,245 253,253,253 251,251,251 250,250,250 251,251,251 253,253,253 254,254,254 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 250,250,250 254,254,254 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 251,251,251 255,255,255 255,255,255 249,249,249 251,251,251 255,254,255 255,254,255 248,247,249 251,250,252 253,253,253 251,251,251 248,249,247 251,252,248 255,255,252 255,255,252 255,255,251 255,255,233 255,255,236 255,255,235 252,255,233 244,255,228 239,255,226 243,255,233 250,255,242 246,246,240 255,254,255 255,252,255 255,246,252 250,244,245 253,252,248 253,255,249 248,255,244 250,250,250 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255
243,252,255 248,254,255 251,254,255 255,255,254 255,255,249 255,255,247 255,255,246 255,253,246 251,248,244 252,252,252 251,255,255 250,255,255 249,254,253 249,253,248 252,254,248 255,255,249 255,253,246 255,247,255 255,243,255 254,244,255 255,253,248 255,255,231 255,255,226 255,254,237 255,244,255 255,237,255 255,240,255 255,250,255 250,255,241 244,255,240 237,255,250 234,253,255 253,254,252 251,253,254 243,245,255 235,235,255 236,237,255 247,249,249 255,255,231 255,255,225 255,255,237 255,245,255 250,244,255 244,252,251 242,255,228 244,255,225 249,253,248 254,244,255 255,249,255 255,247,255 255,247,255 255,249,255 254,251,255 249,252,255 245,251,250 241,251,245 242,255,245 246,255,248 246,255,249 246,255,250 245,252,255 248,250,255 248,246,255 244,240,255 251,254,252 250,253,251 250,253,251 249,253,248 249,253,248 250,254,249 250,254,249 251,255,249 249,253,247 253,255,251 253,255,249 249,254,245 246,251,242 249,254,245 252,255,248 252,255,247 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 252,252,252 249,249,249 251,251,251 255,255,255 255,255,255 252,252,252 255,255,255 251,251,251 248,248,248 253,253,253 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 254,254,254 254,254,254 251,251,251 245,245,245 245,245,245 251,251,251 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 252,252,252 255,254,255 255,254,255 253,252,254 251,251,251 255,255,255 255,255,255 249,250,248 246,247,245 250,251,247 254,255,251 255,255,252 255,253,246 255,253,244 250,250,236 237,245,228 230,241,221 232,244,224 240,252,234 251,255,246 254,254,248 255,254,255 255,249,255 245,234,242 238,230,237 245,241,246 251,253,254 251,255,255 252,252,252 255,255,255 255,255,255 253,253,253 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255
245,253,255 248,254,255 253,255,255 255,255,254 255,255,252 255,254,251 255,252,252 255,250,253 253,249,255 249,247,255 248,248,255 249,248,255 251,248,255 253,249,255 255,249,255 255,249,255 255,255,235 251,255,244 250,248,254 249,249,255 252,255,245 255,255,232 255,255,228 255,254,239 255,238,252 255,234,255 255,239,255 255,249,255 255,255,247 251,255,246 245,251,255 241,244,255 248,254,235 242,245,243 231,229,248 224,221,246 228,230,240 241,248,235 251,255,231 254,255,236 252,247,248 251,242,255 248,245,255 246,253,250 246,255,238 247,255,240 249,250,254 251,243,255 250,248,255 250,248,255 248,248,255 249,249,255 248,250,255 247,250,255 243,248,249 240,247,242 242,250,239 251,255,243 255,255,244 255,255,244 255,254,244 255,253,248 255,252,252 255,249,251 251,253,253 250,252,252 250,252,252 249,251,251 249,251,251 250,252,252 250,253,251 251,254,252 249,252,250 253,255,254 253,255,254 250,254,249 248,252,247 251,255,250 253,255,252 252,255,251 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 248,248,248 250,250,250 252,252,252 250,250,250 248,248,248 250,250,250 255,255,255 255,255,255 251,251,251 253,253,253 249,249,249 248,248,248 252,252,252 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 250,250,250 250,250,250 254,254,254 255,255,255 253,253,253 253,253,253 247,247,247 240,240,240 240,240,240 247,247,247 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 248,248,248 250,250,250 252,252,252 252,251,253 254,253,255 255,254,255 251,251,251 255,255,255 255,255,255 248,249,247 241,242,240 243,244,242 250,251,247 254,255,251 255,248,255 255,247,255 251,243,253 240,239,243 232,237,236 235,240,238 245,251,246 253,255,252 255,255,254 255,254,255 255,248,254 244,233,243 238,228,240 244,237,250 251,246,255 252,249,255 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
249,254,255 250,255,255 253,255,255 255,255,255 255,255,255 255,253,255 255,251,255 254,249,255 255,251,255 249,246,255 245,240,255 244,239,255 249,242,255 254,245,255 255,246,255 255,246,255 248,255,226 247,255,237 243,253,247 246,251,252 248,255,247 249,255,236 252,255,232 255,255,241 242,228,239 248,227,252 255,236,255 255,247,251 255,255,246 255,255,250 255,247,255 252,240,255 250,255,223 242,244,238 233,225,248 225,219,242 231,234,232 242,253,227 249,255,234 247,247,247 248,241,255 248,241,255 248,248,254 250,254,249 251,255,250 253,252,255 252,248,255 253,246,255 246,252,255 245,251,255 246,251,255 249,251,255 249,252,255 248,251,255 246,248,249 244,245,241 244,245,235 254,255,239 255,255,240 255,255,235 255,251,231 255,253,235 255,255,239 255,255,242 255,254,255 254,253,255 254,253,255 253,252,254 253,252,254 254,253,255 254,253,255 255,254,255 252,251,253 255,254,255 255,254,255 252,251,253 252,251,253 255,254,255 255,254,255 254,253,255 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 248,248,248 236,236,236 228,228,228 249,249,249 251,251,251 250,250,250 248,248,248 250,250,250 255,255,255 255,255,255 251,251,251 252,252,252 251,251,251 251,251,251 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 245,245,245 245,245,245 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 245,245,245 244,244,244 251,251,251 254,254,254 250,250,250 250,250,250 255,255,255 252,252,252 255,255,255 252,252,252 245,245,245 241,242,240 244,245,243 249,250,248 251,252,250 255,242,255 255,244,255 255,245,255 253,246,255 248,244,255 247,244,255 249,248,255 253,252,255 253,250,252 255,254,255 255,253,255 254,247,252 250,242,253 251,244,255 251,245,255 248,242,255 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 252,252,252 244,244,244 248,248,248 248,248,248
250,254,255 251,255,255 253,255,255 253,255,255 253,255,255 252,253,255 251,251,255 250,249,255 253,252,255 248,246,255 240,238,250 240,236,248 246,240,251 254,246,255 255,249,255 255,250,255 242,255,226 241,255,237 240,254,248 242,251,255 246,254,253 249,255,246 250,255,241 253,254,244 239,232,237 245,233,245 255,241,247 255,251,244 255,255,242 255,254,247 255,246,255 255,238,255 255,255,224 253,254,244 246,236,255 242,233,253 247,250,235 253,255,229 251,255,240 245,243,255 244,237,255 248,243,255 252,253,251 255,255,247 255,251,255 254,245,255 254,246,255 251,249,255 249,255,253 248,255,252 249,255,254 251,255,255 253,255,255 254,253,255 252,250,250 251,248,244 251,247,242 255,255,244 255,255,241 255,251,232 252,247,226 255,251,227 255,255,231 255,255,234 255,254,255 254,253,255 254,253,255 253,252,255 253,252,255 254,253,255 254,253,255 255,254,255 252,250,255 255,253,255 255,253,255 253,251,255 253,251,255 255,253,255 255,253,255 252,250,255 253,253,253 249,249,249 247,247,247 250,250,250 253,253,253 249,249,249 237,237,237 225,225,225 251,251,251 253,253,253 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 252,252,252 245,245,245 246,246,246 254,254,254 255,255,255 251,251,251 250,250,250 255,255,255 254,254,254 252,252,252 246,246,246 242,242,242 245,245,245 251,251,251 252,252,252 249,249,249 251,241,255 254,244,255 255,246,255 255,246,255 253,244,255 251,242,255 248,241,255 249,242,255 251,247,253 255,252,253 255,255,252 255,255,252 255,253,254 255,253,255 253,250,255 250,246,255 253,253,253 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 247,247,247 235,235,235 238,238,238 238,238,238
254,253,255 253,254,255 253,254,255 251,254,255 250,255,255 249,254,255 248,253,254 247,253,252 251,255,254 246,252,247 241,246,237 243,244,234 248,248,236 253,253,239 255,255,242 255,255,243 240,255,236 240,255,244 240,251,255 243,248,255 246,249,255 249,254,255 249,255,250 249,253,248 245,245,245 249,247,246 255,253,243 255,255,239 255,255,237 255,255,241 255,248,250 255,242,255 252,255,225 254,255,248 255,243,255 254,244,255 255,255,237 255,255,231 249,255,245 240,239,255 240,234,255 247,245,255 254,255,247 255,255,243 254,246,253 252,240,255 249,244,255 250,252,253 255,255,245 253,255,245 255,255,246 255,255,247 255,255,250 255,255,251 255,253,252 255,251,250 255,254,253 255,255,252 255,255,250 247,248,238 242,245,230 241,247,228 241,250,229 242,252,229 255,252,254 254,251,253 254,251,253 253,250,252 253,249,254 254,250,255 254,250,255 255,251,255 255,251,255 255,253,255 255,253,255 254,249,255 255,250,255 255,252,255 255,251,255 251,246,255 255,255,255 247,247,247 241,241,241 243,243,243 250,250,250 253,253,253 250,250,250 244,244,244 253,253,253 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 254,253,255 250,249,251 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 250,250,250 245,245,245 243,243,243 249,248,250 255,254,255 255,254,255 248,247,249 251,255,241 251,254,245 251,250,252 252,245,255 252,242,255 252,240,255 255,242,255 253,244,255 254,248,255 254,252,252 253,254,245 253,255,241 253,255,240 255,255,243 255,255,246 255,255,247 252,252,252 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 246,246,246 235,235,235 241,241,241 241,241,241
255,253,255 255,254,255 253,254,255 250,255,255 246,255,255 245,255,255 244,255,252 245,255,246 247,255,242 246,255,236 248,255,230 250,255,227 251,255,227 253,255,227 254,255,228 253,255,229 242,255,247 242,255,253 242,247,255 245,245,255 249,246,255 250,248,255 249,251,255 248,252,253 249,255,250 248,255,245 249,255,239 251,255,233 252,255,232 253,255,238 255,251,248 255,247,255 241,255,231 248,253,251 255,247,255 255,248,251 255,255,235 254,255,232 245,252,247 235,239,255 235,236,255 246,247,255 255,255,247 255,255,238 253,243,243 245,235,251 242,242,254 245,253,253 255,255,243 254,255,241 254,254,240 254,254,242 255,255,245 255,255,250 255,254,253 255,251,254 255,251,255 255,252,255 251,254,255 242,249,252 235,248,246 232,251,242 227,250,236 221,247,231 255,253,253 254,252,252 254,252,252 253,251,251 253,250,252 254,251,253 254,251,253 255,251,255 255,252,255 255,253,255 255,252,255 254,250,255 255,251,255 255,253,255 253,248,255 247,242,251 245,245,245 245,245,245 245,245,245 248,248,248 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 248,248,248 249,249,249 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 246,246,246 245,245,245 249,249,249 254,254,254 250,250,250 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 254,254,254 250,250,250 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,254,255 255,254,255 251,250,252 247,247,247 249,249,249 254,254,254 255,255,254 254,255,253 252,252,252 252,252,252 250,250,250 248,247,249 252,251,255 255,254,255 255,254,255 250,248,254 250,255,226 249,255,229 250,255,238 253,252,248 255,248,255 255,246,255 255,245,255 255,247,255 255,252,255 253,254,252 248,255,240 248,255,235 248,255,232 251,255,231 252,255,232 255,255,233 253,253,253 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 251,251,251 243,243,243 249,249,249 249,249,249
255,253,254 255,254,255 253,254,255 248,255,255 244,255,255 242,255,255 241,255,250 243,255,244 244,255,235 248,255,230 253,255,229 254,255,229 252,255,229 249,255,229 245,255,230 242,255,230 243,255,255 244,252,255 247,247,255 250,243,255 254,244,255 255,245,255 253,247,255 248,251,255 244,255,249 240,255,242 234,255,236 233,255,234 235,255,238 239,255,247 243,252,255 246,249,255 231,247,253 244,252,255 255,253,255 255,252,248 255,255,238 254,255,242 246,254,254 236,246,255 230,240,255 244,250,255 255,255,247 255,254,236 248,242,231 237,235,235 233,240,249 235,250,255 246,254,254 243,251,250 242,249,246 245,248,246 250,251,247 254,252,251 255,253,255 255,251,255 249,245,255 248,247,255 246,249,255 240,249,255 235,254,255 230,255,255 221,254,247 213,248,238 255,255,252 255,255,251 255,255,251 255,253,252 255,253,252 255,254,253 255,254,253 255,255,255 255,255,255 255,254,255 255,253,255 253,250,252 254,251,253 255,252,255 252,248,253 245,241,246 233,233,233 243,243,243 254,254,254 255,255,255 255,255,255 252,252,252 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 252,252,252 246,246,246 244,244,244 253,253,253 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 254,254,254 251,251,251 255,255,255 255,255,255 249,249,249 236,236,236 234,234,234 246,246,246 255,255,255 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,253,255 255,254,255 248,247,249 238,238,238 239,239,239 250,251,249 255,255,254 251,252,250 251,252,250 255,255,255 255,254,255 253,252,254 252,251,255 254,252,255 254,251,255 251,248,255 238,255,213 242,255,218 247,255,229 255,255,240 255,254,251 255,249,255 255,245,255 252,244,255 255,254,255 250,255,251 249,255,244 250,255,241 250,255,238 251,255,235 250,255,232 251,255,231 254,254,254 255,255,255 254,254,254 251,251,251 253,253,253 255,255,255 255,255,255 252,252,252 249,249,249 249,249,249
255,253,248 255,254,250 251,253,253 245,254,255 242,255,255 239,255,254 241,255,252 243,255,246 250,255,244 241,250,229 252,255,237 251,255,241 244,255,241 241,255,251 231,254,250 225,249,249 241,250,254 244,247,255 253,252,255 253,243,255 255,242,255 255,246,255 255,247,255 248,252,255 239,255,248 232,255,247 209,245,231 215,252,248 223,255,255 214,241,255 217,238,255 212,230,255 215,231,255 222,234,255 253,255,254 255,252,239 255,246,237 255,254,255 242,251,255 212,231,234 222,243,241 233,244,241 251,249,241 255,254,237 255,255,241 227,233,222 233,250,255 212,235,255 211,234,255 225,245,255 185,204,231 210,227,246 227,238,252 244,250,255 249,251,255 249,249,255 251,248,255 251,249,255 245,247,255 243,250,255 239,255,255 228,249,250 220,248,242 228,255,249 255,255,251 248,248,242 247,247,241 255,255,250 255,255,250 255,255,251 255,255,251 250,249,245 247,246,242 255,253,252 255,255,254 255,255,254 250,248,247 246,244,243 245,243,242 246,244,243 221,221,221 250,250,250 251,251,251 241,241,241 252,252,252 255,255,255 251,251,251 251,251,251 255,255,255 250,250,250 253,253,253 243,243,243 255,255,255 248,248,248 250,250,250 238,238,238 244,244,244 255,255,255 249,249,249 233,233,233 241,241,241 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 245,245,245 233,233,233 232,232,232 243,243,243 254,254,254 242,242,242 251,251,251 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 253,253,253 249,249,249 250,250,250 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,254,255 245,244,248 250,249,251 237,237,237 254,254,254 245,246,244 255,255,254 251,252,250 255,255,254 249,249,249 255,254,255 243,242,246 252,250,255 248,245,254 253,249,255 253,249,255 239,255,234 231,255,223 248,255,240 246,252,235 255,255,247 248,242,237 253,246,243 255,255,252 253,255,252 244,254,248 238,253,245 243,255,250 235,247,241 250,255,254 252,255,253 242,240,240 255,255,255 255,255,255 247,247,247 247,247,247 255,255,255 255,255,255 251,251,251 252,252,252 238,238,238 238,238,238
255,255,242 255,255,246 249,255,250 245,255,255 242,254,255 239,254,255 241,254,255 245,253,253 247,252,250 247,247,247 253,254,255 248,251,255 214,223,250 213,227,255 211,232,255 210,234,255 239,251,253 248,255,255 255,255,251 255,249,244 255,246,248 255,247,255 253,243,255 244,247,252 224,242,241 219,253,252 214,255,255 181,225,255 155,195,247 151,186,252 174,206,255 166,195,255 162,181,255 219,236,255 246,255,254 255,255,241 255,247,245 255,246,255 225,231,242 210,234,226 211,239,220 221,235,224 254,251,247 253,243,233 236,235,215 230,244,233 227,251,255 147,178,231 115,156,249 118,157,242 114,152,224 103,137,191 127,153,193 174,193,220 238,250,255 242,247,255 244,244,255 248,243,255 250,246,255 253,252,255 251,255,255 248,255,251 243,255,246 243,255,243 255,255,251 249,251,245 254,255,250 255,255,251 247,249,243 242,244,238 248,250,244 250,252,246 255,255,251 255,255,251 249,251,245 243,245,239 253,255,249 255,255,251 255,255,251 236,238,232 232,232,232 248,248,248 255,255,255 255,255,255 255,255,255 248,248,248 249,249,249 255,255,255 249,249,249 249,249,249 255,255,255 252,252,252 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 251,251,251 254,254,254 245,245,245 242,242,242 255,255,255 242,242,242 253,253,253 255,255,255 247,247,247 240,240,240 244,244,244 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 252,252,252 255,254,255 248,247,251 251,250,252 236,236,236 246,247,245 240,241,239 254,255,251 255,255,252 255,255,254 248,248,248 255,254,255 242,240,246 255,252,255 255,251,255 253,249,255 238,233,248 231,251,255 235,251,255 244,254,255 246,249,247 255,255,248 255,255,241 255,254,236 255,255,242 234,242,232 241,254,252 241,254,255 218,230,248 236,240,255 222,220,255 238,228,255 255,240,255 248,248,248 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 251,251,251 245,245,245 246,246,246 246,246,246
