50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 235,255,253 236,255,254 237,255,255 237,255,255 237,255,255 239,255,255 238,255,254 239,255,252 239,255,250 242,255,250 244,255,249 246,255,248 247,255,246 246,255,243 244,254,238 242,252,236 255,248,243 255,250,246 255,253,250 255,253,255 255,252,255 255,250,255 253,249,255 255,248,255 255,245,255 255,241,255 255,239,255 255,242,255 255,244,255 255,244,255 255,249,255 255,251,255 255,251,255 255,249,252 255,250,247 255,255,247 255,255,245 255,255,242 254,255,241 255,255,246 255,255,250 255,254,254 255,253,255 255,252,255 255,251,255 255,250,255 255,251,255 255,251,255 232,255,227 235,255,236 240,255,248 243,253,255 245,246,255 245,242,255 250,245,255 255,250,255 255,254,253 254,252,241 254,254,236 255,255,243 255,255,249 255,249,255 255,247,255 255,247,255 255,255,244 246,253,240 246,250,245 253,254,255 249,249,255 240,237,255 237,231,255 243,236,255 245,238,255 247,242,255 251,247,255 252,252,255 253,255,251 254,255,243 252,255,235 250,255,229 252,255,241 252,255,239 251,255,241 252,255,246 254,255,251 255,253,255 253,249,255 250,244,255 255,249,255 255,250,255 253,248,255 251,247,255 249,248,255 251,250,255 251,254,255 250,253,255 253,248,255 247,241,255 244,240,252 254,253,255 255,255,255 255,255,251 254,253,249 255,254,255 254,248,253 254,250,255 255,249,255 255,250,255 253,250,255 253,252,255 254,254,254 253,255,254 255,239,255 255,239,255 255,243,255 255,251,254 255,255,245 255,255,232 255,255,227 255,255,226 255,255,231 255,255,234 255,255,237 255,255,241 255,254,245 255,255,250 255,255,252 255,255,252 255,255,238 255,255,242 255,255,245 255,255,246 254,251,246 255,254,249 255,255,249 255,255,246 255,255,240 255,255,237
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 245,245,245 242,242,242 247,247,247 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,255,253 252,254,254 251,255,255 251,255,255 250,255,255 250,255,255 249,255,254 247,255,254 247,255,253 248,255,254 248,255,252 250,255,252 249,255,250 247,255,246 244,253,243 242,251,241 255,254,245 255,255,245 252,254,248 248,254,249 244,255,253 244,253,255 244,253,255 248,251,255 252,249,255 255,247,255 255,249,255 255,252,255 255,250,254 255,247,249 255,250,250 255,254,254 255,252,255 255,250,253 255,252,251 255,255,249 255,255,244 255,255,240 253,255,241 255,255,247 255,255,252 255,255,255 255,253,255 255,252,255 255,251,255 255,251,255 255,251,255 255,251,253 237,255,239 241,255,245 245,255,253 247,253,255 247,249,255 249,247,255 252,249,255 255,253,255 255,253,252 254,250,245 255,252,244 255,255,250 255,255,252 255,252,251 255,252,251 255,255,254 255,255,251 251,252,248 250,251,247 255,255,254 252,254,254 242,243,247 239,238,248 244,241,255 247,244,255 249,246,255 253,249,255 255,253,255 255,255,255 255,255,248 254,255,241 253,255,238 249,255,244 251,255,247 255,255,251 255,255,254 255,255,255 255,252,255 255,252,255 255,252,255 255,250,255 253,250,255 251,248,255 250,248,254 249,251,252 251,253,253 250,253,251 247,252,250 246,242,255 239,234,249 237,234,243 248,247,249 255,254,253 252,252,246 251,251,245 255,253,252 255,254,254 255,252,255 255,252,255 254,250,255 248,247,251 246,245,247 245,246,244 244,248,243 255,251,255 255,250,255 255,251,255 255,253,255 255,253,253 255,248,248 255,247,247 255,249,249 255,252,253 255,250,253 255,248,255 255,250,255 255,250,255 255,249,255 255,248,255 254,246,255 250,251,235 255,255,244 255,255,248 252,251,247 251,249,248 255,253,252 255,255,252 255,255,251 255,255,245 255,255,242
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 250,250,250 253,253,253 251,251,251 244,244,244 239,239,239 243,243,243 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,253,251 255,253,251 255,253,254 255,254,254 255,254,254 255,253,255 255,253,254 255,253,255 255,253,255 255,254,255 255,254,255 255,254,255 252,254,255 250,252,253 248,250,250 246,248,248 243,255,247 239,255,245 232,254,242 230,254,244 233,255,249 235,255,251 238,255,253 240,255,251 245,254,251 251,255,250 255,255,251 255,255,249 255,255,248 255,253,242 254,254,242 255,255,244 255,252,255 255,252,253 255,255,254 255,255,249 255,255,246 250,252,240 252,253,243 255,255,249 255,255,251 255,254,254 255,252,255 255,252,255 255,252,255 255,252,254 255,251,252 255,251,250 247,252,251 249,253,254 251,254,255 252,252,255 253,252,254 253,251,250 255,254,246 255,255,246 255,253,248 254,249,250 255,248,255 255,252,255 254,253,255 249,254,245 249,255,237 251,255,233 255,252,255 254,250,255 253,252,248 255,255,246 254,255,239 245,251,228 240,247,226 246,249,234 252,252,246 254,252,252 255,252,255 255,251,255 255,252,255 255,252,254 255,251,250 254,249,246 244,245,249 249,250,254 255,253,255 255,253,255 252,250,255 251,249,255 255,251,255 255,253,255 255,253,255 255,252,254 251,252,250 253,254,250 255,255,249 253,255,248 252,255,246 250,255,242 250,246,255 243,240,249 242,241,245 250,250,250 255,255,252 255,255,247 254,255,246 255,255,251 255,255,254 255,255,255 255,254,255 251,250,252 247,247,247 243,244,242 242,244,238 243,245,239 255,255,242 255,255,243 255,254,249 255,253,255 255,249,255 253,241,255 251,238,255 253,239,255 255,242,255 255,242,255 255,243,255 255,246,255 255,247,255 255,246,255 249,243,255 245,239,255 248,249,240 252,252,246 254,252,251 250,249,251 250,249,253 253,251,255 253,254,255 252,254,255 252,255,251 252,255,248
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 252,252,252 247,247,247 251,251,251 254,254,254 255,255,255 250,250,250 245,245,245 246,246,246 253,253,253 255,255,255 253,253,253 254,254,254 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,253,250 255,253,250 255,252,251 255,253,252 255,253,254 255,251,254 255,251,255 255,251,255 255,250,255 255,249,255 255,248,255 255,248,255 255,247,255 255,246,255 255,244,255 255,243,255 243,255,252 238,254,247 231,249,242 230,251,243 235,255,247 239,255,251 240,255,248 240,255,245 247,255,247 246,255,242 249,254,239 253,255,242 254,255,241 250,255,239 248,255,236 247,255,237 255,254,254 255,255,255 255,255,254 255,255,251 254,254,248 248,249,240 250,250,244 255,255,252 251,249,248 252,249,251 253,250,252 255,251,253 255,251,252 255,252,251 255,253,249 255,253,249 255,253,252 255,253,255 255,251,255 255,251,255 255,251,254 255,254,246 255,255,238 255,255,237 255,255,241 255,251,250 254,248,255 251,248,255 249,251,255 246,255,245 243,255,230 243,255,222 255,249,255 255,247,255 253,250,245 255,255,236 253,255,224 247,255,214 245,255,210 248,255,219 255,255,235 255,255,246 255,252,255 255,249,255 255,246,255 255,244,255 254,242,254 252,241,251 246,243,255 248,245,255 251,249,255 255,251,255 254,251,255 252,250,255 252,251,255 252,251,253 251,252,250 247,249,243 246,249,240 251,255,243 255,255,245 255,255,244 254,255,241 253,255,239 255,254,255 253,252,254 251,251,251 255,255,252 255,255,251 255,255,249 253,255,247 255,255,249 254,255,250 255,255,252 255,255,254 254,255,251 251,252,248 249,251,245 249,253,242 250,254,243 255,255,240 253,255,241 253,252,248 255,250,255 254,245,255 250,238,255 249,237,255 249,240,255 252,246,255 250,246,255 248,247,251 248,250,251 250,251,255 250,250,255 248,247,255 243,243,255 251,252,250 253,253,253 254,253,255 251,251,255 250,249,255 249,249,255 249,249,255 248,250,255 249,253,255 249,254,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 246,246,246 238,238,238 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 251,251,251 255,255,255 255,255,255 252,252,252 253,253,253 253,253,253 252,252,252 250,250,250 250,250,250 252,252,252 254,254,254 255,255,248 255,255,250 255,255,250 255,253,250 255,253,250 255,253,253 255,252,254 255,251,255 255,246,255 255,245,255 255,245,255 255,244,255 255,242,255 255,241,255 255,239,255 255,239,255 255,252,255 254,247,254 247,243,248 248,245,247 253,251,250 255,255,252 254,255,250 251,255,244 255,255,247 244,249,234 236,243,228 239,249,232 247,255,241 247,255,243 242,255,240 238,255,238 254,255,253 255,255,254 255,255,254 255,255,252 252,253,251 246,247,245 250,248,247 255,255,255 247,245,245 248,245,247 250,248,248 254,249,250 255,252,251 255,254,250 255,254,249 255,254,249 255,255,239 255,255,246 255,251,253 255,248,255 255,248,255 255,251,247 255,254,235 255,255,228 255,255,232 255,254,244 252,250,255 249,245,255 246,246,255 244,252,251 241,255,237 238,255,227 255,248,255 255,248,255 254,252,244 255,255,233 254,255,222 251,255,213 252,255,215 254,255,221 255,255,235 255,255,246 255,252,255 255,248,255 255,243,255 253,239,255 249,236,252 249,234,248 251,248,255 249,247,255 248,247,255 251,250,255 253,253,255 253,255,255 252,252,252 246,247,243 240,242,236 236,239,230 241,242,232 250,252,240 255,255,245 254,255,244 252,255,240 254,255,242 255,255,254 253,254,252 252,253,249 254,255,250 255,255,251 252,255,246 251,254,245 252,254,248 253,255,249 255,255,251 255,255,251 255,255,249 253,255,247 252,255,245 254,255,246 255,255,247 253,255,246 250,251,247 251,250,254 254,250,255 254,248,255 248,244,255 247,245,255 250,251,255 250,255,246 244,254,237 240,253,229 241,254,228 245,255,235 248,255,245 249,255,250 247,254,251 251,251,251 250,249,251 249,250,254 251,250,255 252,251,255 249,249,255 246,247,255 246,247,255 245,249,255 245,250,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 246,246,246 235,235,235 248,248,248 249,249,249 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 251,251,251 252,252,252 253,253,253 252,252,252 250,250,250 250,250,250 252,252,252 254,254,254 238,255,250 240,255,250 239,255,250 242,255,250 244,255,250 248,255,252 252,254,254 255,253,255 255,249,255 255,247,255 255,246,255 255,243,255 255,242,255 255,241,255 255,240,255 255,239,255 255,245,255 255,242,255 255,240,255 255,241,255 255,246,255 255,250,255 255,251,254 255,251,249 255,255,251 247,244,239 235,238,229 237,244,237 244,255,247 243,255,250 240,255,249 237,253,246 252,255,251 251,255,250 253,255,254 253,255,255 253,253,253 248,247,249 250,249,251 255,254,255 247,244,246 249,247,247 251,249,249 253,251,250 255,254,250 255,255,250 255,255,250 255,255,251 255,255,225 255,255,233 255,252,245 255,246,255 255,246,255 255,250,247 255,253,232 252,255,221 254,255,227 255,255,240 252,248,254 245,239,255 243,240,255 244,247,255 243,255,249 241,255,239 255,254,255 254,255,253 253,255,246 254,255,238 254,255,234 255,255,231 255,255,232 255,255,238 255,255,245 255,253,252 255,250,255 255,247,255 255,244,255 253,240,254 249,237,249 247,235,247 243,246,251 239,242,246 237,240,244 242,246,247 249,254,252 250,255,251 245,249,243 236,240,234 235,240,231 235,238,229 241,243,237 254,253,249 255,255,254 255,251,250 255,250,251 255,254,255 252,254,248 251,253,247 252,253,249 253,254,250 253,254,250 251,254,252 252,255,253 252,255,251 251,255,250 252,255,250 253,255,249 254,255,248 252,255,245 250,254,243 251,255,244 252,255,244 255,255,247 252,255,246 253,254,252 255,254,255 253,252,255 249,248,255 246,249,254 249,254,252 249,255,247 242,254,234 237,252,225 238,253,226 244,255,234 250,255,244 250,255,247 250,255,249 245,246,242 242,243,241 244,244,244 248,250,251 251,251,255 250,249,255 247,247,255 247,248,255 244,247,255 242,248,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 251,251,251 242,242,242 250,250,250 246,246,246 246,246,246 253,253,253 255,255,255 254,254,254 252,252,252 254,254,254 253,253,253 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 231,255,253 233,255,253 234,255,252 234,255,251 238,255,251 241,255,252 245,255,253 249,255,253 250,255,254 253,253,253 254,251,253 255,250,255 255,249,255 255,248,255 255,248,255 255,248,255 255,242,255 255,242,255 255,243,255 255,244,255 255,245,255 255,247,255 255,248,255 255,250,254 255,252,255 251,246,248 242,243,247 244,247,251 247,251,255 245,251,255 244,249,255 245,250,255 251,255,249 248,255,248 248,253,251 253,255,255 252,253,255 251,249,255 251,249,255 255,252,255 253,250,252 254,252,252 255,253,252 255,255,251 255,255,252 255,255,252 255,255,252 255,255,254 255,255,225 255,255,232 254,252,244 254,246,253 255,248,253 255,251,242 252,254,225 249,254,215 254,255,227 255,254,244 253,243,255 244,231,255 243,231,255 247,242,255 250,253,255 247,255,245 250,255,249 250,255,249 249,255,251 247,252,250 248,250,251 251,249,255 251,248,255 253,248,255 254,246,255 255,247,255 255,249,255 255,249,255 255,248,255 254,246,255 249,244,253 247,242,251 233,239,238 231,238,235 232,239,236 238,245,240 245,253,246 246,254,247 241,250,240 236,243,236 232,239,232 234,237,235 245,245,245 255,253,255 255,251,255 252,242,255 253,242,255 255,248,255 254,255,246 254,255,250 254,255,253 253,253,253 251,252,255 252,252,255 250,253,255 250,253,255 249,254,253 250,255,253 252,255,250 251,255,249 251,254,245 250,253,244 250,253,244 253,253,247 255,255,238 255,255,238 254,255,241 254,255,247 252,253,251 245,246,250 241,243,251 242,244,254 250,252,255 243,246,254 236,242,247 240,245,248 246,252,251 250,255,254 250,255,252 247,255,248 246,247,237 243,244,234 244,245,235 250,253,244 254,255,250 252,253,251 248,250,251 249,248,255 246,246,255 245,246,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 255,255,255 250,250,250 253,253,253 245,245,245 243,243,243 250,250,250 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 244,255,255 243,255,255 241,253,253 240,253,251 242,253,250 243,255,249 245,255,251 246,255,251 246,255,251 244,255,251 242,255,250 240,255,251 237,255,250 235,255,252 236,255,253 235,255,253 234,247,255 240,249,255 245,251,255 251,252,255 254,251,255 255,250,255 255,250,255 255,252,255 250,250,255 248,250,255 250,252,255 250,252,255 253,250,255 250,244,255 254,242,255 255,246,255 250,255,248 246,254,247 246,251,249 250,253,255 253,252,255 253,249,255 254,249,255 255,252,255 255,254,255 255,255,254 255,255,252 255,255,252 253,255,254 253,255,255 251,254,255 251,254,255 247,255,246 244,254,248 244,248,253 244,246,254 247,249,249 248,254,235 248,255,220 244,253,213 253,255,231 255,249,254 253,236,255 246,223,255 247,225,255 253,241,255 255,255,254 255,255,239 242,255,247 242,255,253 241,250,255 238,239,255 239,233,255 241,231,255 242,230,255 243,232,255 246,238,255 250,244,255 252,250,255 252,254,255 253,255,255 252,252,255 250,249,255 247,247,255 229,236,239 232,239,242 235,245,245 241,251,251 245,255,254 246,255,254 245,255,253 245,253,252 225,231,230 227,230,234 239,239,245 253,247,255 251,241,255 241,229,249 245,229,252 255,240,255 255,255,247 255,255,252 255,254,255 249,248,255 247,245,255 244,243,255 244,243,255 242,244,255 246,249,255 249,252,255 250,255,254 252,255,251 251,255,250 252,253,251 255,254,253 255,255,255 255,255,241 255,255,237 254,255,235 253,255,237 247,253,234 239,245,234 234,239,237 234,237,245 248,250,255 243,242,255 238,236,255 241,241,255 249,249,255 250,253,255 248,253,254 243,250,245 252,255,239 247,250,234 247,251,232 255,255,240 255,255,242 255,255,241 253,252,242 251,249,248 251,250,254 249,248,255
255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 249,249,249 250,250,250 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 254,254,254 254,254,254 253,253,253 252,252,252 255,245,255 255,246,255 255,249,255 255,253,255 255,254,255 255,255,251 251,255,249 249,255,246 246,255,247 233,252,237 230,255,240 231,255,246 221,255,240 217,255,239 219,255,246 217,255,245 207,251,244 216,255,250 226,255,253 234,255,254 239,255,254 243,255,254 243,255,254 238,251,249 243,255,255 241,253,255 235,245,252 248,252,255 236,231,246 255,245,255 255,242,255 255,243,255 242,252,240 235,243,236 238,243,241 248,251,255 252,251,255 247,243,254 249,243,254 255,253,255 255,255,255 255,255,252 253,254,250 237,240,238 246,249,253 245,247,255 248,251,255 231,232,252 223,233,255 225,234,255 232,240,255 221,227,250 246,254,255 250,255,248 251,255,235 239,248,221 255,255,247 251,240,255 255,240,255 255,236,255 249,226,255 255,246,255 255,255,246 244,247,215 222,245,247 229,245,255 192,200,237 145,143,202 155,145,221 167,151,234 137,122,196 122,110,168 116,111,143 191,193,204 245,252,249 250,255,249 248,255,254 239,244,253 230,233,254 240,241,255 229,233,255 237,241,255 227,232,253 243,250,255 231,239,255 242,251,255 238,247,255 234,243,253 234,241,250 219,224,233 225,226,236 250,246,255 255,248,255 240,230,242 242,229,243 255,247,255 254,254,248 255,255,254 255,253,255 243,240,255 251,248,255 230,226,255 236,233,255 227,228,249 236,239,254 232,234,244 235,240,243 248,252,253 253,255,255 249,248,250 250,246,252 255,251,255 255,248,255 255,247,255 250,246,241 253,255,237 255,255,233 238,255,217 234,251,217 248,255,240 241,255,244 243,252,255 240,246,255 236,238,255 239,242,255 247,253,255 250,255,252 246,255,245 251,254,239 251,254,238 252,254,234 255,255,235 255,255,234 250,253,227 247,249,227 255,255,242 255,255,252 255,253,255
255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 249,249,249 249,249,249 254,254,254 252,252,252 244,244,244 250,250,250 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,244,255 255,245,255 255,246,255 255,249,255 255,251,255 255,253,250 255,254,247 255,255,247 251,255,241 251,255,244 246,255,244 234,255,237 222,249,229 226,255,238 222,255,237 198,235,215 217,255,237 223,255,239 229,255,239 230,255,237 237,255,239 242,255,245 244,255,248 239,255,249 236,255,251 236,255,254 234,253,250 244,255,255 241,240,244 255,249,255 255,243,253 255,244,255 240,250,238 240,248,241 245,250,249 253,253,255 255,251,255 254,248,255 252,247,255 253,249,254 242,240,239 242,244,238 252,255,251 250,255,255 248,253,255 225,230,251 232,235,255 230,231,255 143,151,221 60,66,137 169,175,242 219,223,255 221,227,255 222,229,249 213,222,226 251,255,254 252,252,252 250,242,253 225,212,234 249,232,255 255,247,255 254,242,248 255,254,241 255,255,235 223,242,255 141,156,202 65,68,136 69,63,150 71,58,156 59,42,139 76,62,144 73,67,122 188,190,214 246,255,254 227,243,225 124,140,123 66,80,76 92,99,116 117,118,156 112,109,159 122,118,177 145,142,198 149,149,203 143,144,194 136,139,184 188,193,232 212,218,253 241,248,255 230,237,255 236,241,255 241,243,253 243,244,248 246,244,243 250,245,242 255,249,242 255,251,244 255,255,251 252,250,250 254,250,255 239,233,255 242,235,255 244,236,255 239,234,255 245,244,255 237,239,255 233,236,251 237,240,248 250,253,255 253,254,255 254,251,255 254,247,255 255,250,255 238,212,255 255,239,255 255,248,255 242,245,236 242,255,222 250,255,220 242,255,213 222,251,201 234,255,224 239,255,241 241,255,253 238,250,255 236,245,254 239,248,252 242,253,251 247,255,251 253,255,255 253,255,254 255,255,247 241,246,225 242,247,218 255,255,233 255,255,235 246,243,222 255,255,246 255,253,253
