50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 254,254,254 251,251,251 250,250,250 253,253,253 255,255,217 255,255,224 255,255,233 255,255,244 255,254,253 255,252,255 254,253,255 252,255,253 248,255,245 245,255,237 243,255,231 241,255,231 242,255,238 241,255,245 242,255,252 241,253,253 252,242,255 246,242,253 250,254,248 238,249,229 246,255,240 251,255,254 245,237,254 252,234,255 255,240,255 255,245,255 255,253,245 255,255,232 255,255,228 255,255,230 255,248,238 253,241,241 246,246,255 251,243,255 255,239,255 255,239,255 255,238,255 255,235,255 255,238,255 255,246,255 244,248,255 234,250,255 230,252,255 231,253,255 241,253,253 255,253,245 255,253,241 255,254,237 245,249,255 245,249,255 246,250,255 244,250,255 243,250,255 242,249,255 240,248,255 241,249,255 239,249,255 237,247,255 235,246,255 235,246,255 238,246,255 239,247,255 237,246,255 235,244,255 255,242,251 255,242,249 255,245,249 255,250,249 255,254,249 255,255,247 255,255,242 253,254,238 251,255,240 248,255,242 248,255,245 247,255,248 245,255,251 245,255,254 245,255,255 245,254,255 255,252,255 251,249,255 249,246,255 251,247,255 254,250,255 255,251,255 252,249,255 249,247,255 252,248,255 255,253,255 255,255,255 255,255,252 252,253,243 251,251,237 252,254,235 254,255,236 255,255,251 254,255,251 250,251,247 247,248,244 250,251,249 255,255,255 255,255,255 250,249,251 254,253,255 255,254,255 253,252,254 252,252,252 253,253,253 255,255,255 251,251,251 244,244,244 255,253,255 255,254,255 253,252,254 250,250,250 253,254,252 255,255,252 255,255,251 251,254,245 253,255,247 255,255,251 255,255,252 250,251,249 251,251,251 255,254,255 254,253,255 248,246,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 253,253,253 253,253,253 252,252,252 253,253,253 255,255,255 253,253,253 248,248,248 253,253,253 253,253,253
255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,226 255,255,233 255,255,242 255,252,253 255,250,255 255,248,255 255,249,255 253,253,253 253,255,245 250,255,237 248,255,234 249,255,236 248,255,243 247,253,252 245,247,255 242,241,255 255,254,254 255,255,251 240,250,233 250,255,240 238,254,231 233,242,232 251,254,255 250,242,255 254,242,255 255,246,252 255,252,242 255,255,234 255,255,231 255,255,232 248,255,234 243,250,235 235,253,246 241,253,247 252,253,249 255,253,251 255,250,249 255,247,250 255,247,254 255,251,255 242,248,255 232,250,255 228,251,255 232,252,255 240,252,252 254,254,248 255,254,244 255,253,242 255,255,245 255,255,245 255,255,245 255,255,247 255,255,246 252,251,241 251,252,243 255,255,247 253,254,245 253,254,245 254,255,246 255,255,247 255,255,249 255,255,249 255,255,249 255,255,248 255,255,235 255,255,236 255,255,237 255,255,241 255,255,245 253,255,248 249,255,249 242,251,248 237,247,247 238,247,251 241,249,255 243,250,255 245,251,255 247,250,255 247,250,255 247,250,255 244,255,247 244,255,249 246,255,249 248,255,250 247,252,250 248,250,250 249,249,249 249,249,249 254,252,251 252,253,249 253,255,247 251,255,245 249,255,242 248,255,239 248,255,238 246,255,236 251,252,248 254,255,251 255,255,252 254,255,253 255,255,254 255,255,255 254,254,254 249,249,249 250,249,251 249,248,250 244,243,245 239,239,239 241,241,241 246,246,246 247,247,247 244,244,244 255,253,255 255,254,255 255,254,255 253,253,253 254,255,253 255,255,252 255,255,251 251,253,247 254,255,250 255,255,251 254,255,251 251,252,250 252,252,252 255,254,255 255,254,255 253,251,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253
255,255,255 254,254,254 253,253,253 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 252,255,240 252,252,246 253,249,255 254,246,255 255,244,255 254,242,255 254,245,255 254,250,255 255,255,247 255,255,239 255,255,239 255,255,242 255,255,251 255,246,255 249,235,255 245,228,255 250,255,242 240,247,232 247,255,242 248,255,247 242,255,245 239,253,249 246,255,255 232,238,245 245,248,255 246,249,254 246,251,250 247,255,248 245,255,246 239,255,242 233,255,237 229,255,233 214,249,215 227,255,225 245,255,234 253,255,237 255,255,236 255,255,238 255,255,240 251,255,243 244,255,246 236,255,248 234,255,251 236,254,253 242,251,254 251,250,254 255,247,253 255,246,253 255,255,235 255,255,235 255,255,236 255,255,237 255,255,238 255,255,235 255,255,237 255,255,240 255,255,235 255,255,236 255,255,237 255,255,236 255,255,234 255,255,232 255,255,232 255,255,233 237,255,227 237,255,230 237,255,234 239,255,243 240,255,250 239,254,255 237,249,255 234,244,255 229,236,255 232,236,255 238,241,255 244,246,255 248,250,255 250,252,255 252,253,255 254,253,255 232,253,238 240,255,245 246,255,248 248,255,247 247,249,243 248,245,241 254,247,244 255,251,248 255,255,252 255,252,249 254,251,246 251,254,245 249,255,247 246,255,247 243,255,245 240,255,244 251,252,248 255,255,252 255,255,254 251,252,250 250,251,249 253,253,253 254,254,254 253,253,253 255,254,255 252,251,253 244,243,245 238,238,238 239,239,239 247,247,247 252,252,252 252,252,252 252,250,255 255,254,255 255,254,255 255,255,255 253,254,252 255,255,252 254,255,250 252,254,248 255,255,251 253,255,249 252,253,249 254,255,253 255,255,255 253,252,254 254,253,255 255,253,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 250,250,250 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 254,254,254 251,251,251 249,249,249 249,249,249 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 251,251,251 247,247,247 245,245,245 248,248,248 248,249,253 248,247,255 251,245,255 252,244,255 252,243,255 253,241,255 255,242,255 254,244,255 255,250,255 255,252,253 255,253,250 255,253,253 255,251,255 255,244,255 255,236,255 252,230,255 243,249,254 236,240,251 244,248,255 151,155,180 151,156,181 241,251,255 235,244,255 243,254,255 239,249,255 238,246,255 236,243,255 235,244,255 232,249,255 228,254,255 224,255,251 220,255,243 205,242,216 223,255,230 239,255,240 246,255,237 248,255,232 253,255,231 253,255,229 250,255,227 250,255,231 246,255,235 246,255,241 246,255,246 247,252,253 250,245,255 253,240,255 255,237,255 251,255,249 250,255,248 249,255,247 250,255,248 248,255,248 244,251,244 245,252,245 250,255,250 253,255,251 253,255,251 253,255,251 253,255,251 254,255,250 252,254,248 253,255,249 254,255,250 231,255,241 232,255,244 234,253,250 236,250,255 237,247,255 239,243,255 239,238,255 240,236,255 237,232,255 242,236,255 248,243,255 254,251,253 255,255,247 255,255,239 255,255,232 255,255,228 231,238,235 242,247,246 254,254,254 255,250,253 255,241,245 254,236,243 255,240,250 255,248,255 255,248,255 255,248,255 255,247,255 255,246,255 254,246,255 249,248,255 246,248,255 245,250,255 255,255,254 255,255,254 250,251,249 241,242,240 238,238,238 245,245,245 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 246,246,246 247,247,247 253,253,253 255,255,255 255,255,255 251,250,254 255,254,255 255,254,255 252,252,252 248,249,247 250,251,249 253,254,250 254,255,250 255,255,251 252,253,249 254,255,253 255,255,254 255,255,255 251,250,252 251,250,254 255,254,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 246,246,246 247,247,247 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 249,249,249 254,254,254 253,253,253 245,245,245 240,240,240 245,245,245 252,252,252 255,255,255 254,254,254 254,254,254
255,255,255 254,254,254 251,251,251 249,249,249 249,249,249 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 251,251,251 247,247,247 245,245,245 248,248,248 246,246,255 247,247,255 247,247,255 250,248,255 252,248,255 253,246,255 254,243,255 255,242,255 255,245,255 255,243,255 255,243,255 255,245,255 255,247,255 255,249,255 255,247,250 255,246,244 206,204,255 221,216,255 188,180,251 52,43,116 90,84,149 230,231,255 230,236,255 240,251,255 232,243,251 231,237,255 229,231,255 229,229,255 230,232,255 230,241,255 229,249,255 227,254,255 219,242,237 231,253,248 241,255,254 244,255,252 246,254,247 248,254,243 252,255,241 255,255,237 255,255,235 255,255,235 255,255,238 255,255,243 255,254,249 255,250,255 255,246,255 255,243,255 243,255,255 242,254,255 240,252,254 240,252,254 235,247,249 232,241,244 231,240,243 237,244,247 244,251,254 245,252,255 248,253,255 248,253,255 247,252,255 248,251,255 250,253,255 251,254,255 246,249,254 246,248,255 247,247,255 249,244,255 251,242,255 252,239,255 254,238,255 255,238,255 255,238,255 255,242,255 255,249,255 255,255,247 255,255,237 255,255,229 255,255,221 255,255,216 244,232,238 255,242,248 255,249,255 255,247,254 255,237,245 255,233,241 255,237,247 255,243,255 255,238,253 255,243,255 255,247,255 255,244,255 255,236,255 253,234,255 255,240,255 255,245,255 255,255,255 255,255,255 250,250,250 241,241,241 238,238,238 245,245,245 254,254,254 255,255,255 250,250,250 254,254,254 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 252,252,252 252,251,255 255,254,255 254,253,255 247,246,248 244,244,244 248,249,247 253,254,250 255,255,252 252,253,249 253,254,250 255,255,254 255,255,255 255,254,255 249,248,250 248,247,251 250,249,253 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 234,234,234 238,238,238 244,244,244 249,249,249 253,253,253 253,253,253 253,253,253 252,252,252 248,248,248 252,252,252 251,251,251 244,244,244 239,239,239 243,243,243 251,251,251 255,255,255 252,252,252 252,252,252
255,255,255 254,254,254 253,253,253 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 248,250,255 248,251,255 248,253,252 251,255,249 250,255,246 251,252,248 252,248,253 254,244,255 255,244,255 255,240,255 255,240,255 255,242,255 255,248,255 255,254,254 255,255,243 255,255,236 199,194,255 160,151,255 78,66,172 74,61,159 168,158,235 231,228,255 233,239,250 234,245,235 230,240,228 229,233,238 229,224,255 233,221,255 239,226,255 245,235,255 248,245,255 247,251,255 244,253,250 245,252,255 250,252,255 250,249,255 249,242,255 248,236,255 255,238,255 255,246,255 255,246,255 255,249,250 255,252,245 255,255,243 255,255,244 255,255,248 255,255,249 253,255,252 250,255,246 249,254,245 253,255,246 255,255,248 255,255,248 255,255,245 255,255,244 255,255,247 255,255,247 255,255,246 255,255,244 255,254,245 255,255,246 255,254,245 255,252,243 255,250,241 252,250,249 255,252,251 255,252,253 255,251,255 255,248,255 255,248,255 255,249,255 255,250,255 255,249,255 255,250,255 255,252,255 255,254,253 255,255,250 255,255,246 252,255,244 252,255,242 255,244,238 255,250,244 255,255,249 255,254,245 253,246,237 244,242,232 244,243,233 245,246,236 238,239,230 248,247,243 255,254,253 255,251,254 253,242,250 253,239,250 255,245,255 255,248,255 251,250,252 255,254,255 255,254,255 251,250,252 250,250,250 253,253,253 254,254,254 253,253,253 249,249,249 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,252,254 250,249,251 253,252,255 255,254,255 252,251,253 246,245,247 244,244,244 249,249,249 253,254,252 253,254,252 247,248,246 253,254,252 255,255,255 251,251,251 247,246,248 247,246,248 249,248,252 248,247,251 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 243,243,243 246,246,246 250,250,250 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 254,254,254 254,254,254 248,248,248 245,245,245 249,249,249 253,253,253 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 251,254,252 251,255,250 251,255,246 252,255,244 251,255,240 252,255,241 251,255,243 250,252,246 248,247,249 250,244,255 251,244,255 254,246,255 255,248,255 253,248,255 249,245,250 245,243,243 179,175,255 92,85,200 46,39,144 146,137,223 233,228,255 236,239,254 252,255,240 255,255,227 240,253,209 240,245,216 240,237,233 243,231,249 251,234,255 255,241,255 255,247,255 255,253,255 255,254,254 252,245,250 251,241,255 255,243,255 254,236,255 245,222,255 249,222,255 255,234,255 255,237,255 255,242,255 255,246,252 255,250,249 255,252,248 255,255,249 248,255,250 244,255,252 249,244,253 249,244,253 254,247,254 255,251,255 255,249,255 255,243,249 255,241,245 255,244,248 255,252,255 255,247,252 255,244,249 255,246,251 255,251,255 255,250,255 255,249,255 255,245,253 240,248,247 243,251,250 247,254,249 247,255,248 246,254,244 249,255,244 254,255,246 255,255,248 255,255,249 253,255,252 252,254,255 249,250,255 247,247,255 245,246,255 244,245,255 244,244,255 255,255,245 255,255,244 255,255,245 250,255,243 240,255,238 228,255,232 219,254,227 213,253,225 209,249,221 219,255,230 234,255,242 240,255,244 243,255,243 248,251,242 255,252,247 255,255,252 251,249,255 254,253,255 255,254,255 254,253,255 255,254,255 255,255,255 254,254,254 249,249,249 254,255,253 255,255,254 255,255,255 252,252,252 249,249,249 252,251,253 254,253,255 254,253,255 253,252,255 255,254,255 253,252,254 250,249,251 251,251,251 254,254,254 253,253,253 249,249,249 243,243,243 253,253,253 252,252,252 238,238,238 235,234,236 247,246,248 254,253,255 251,250,254 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 254,254,254 251,251,251 250,250,250 253,253,253 255,255,247 255,255,248 254,255,248 254,255,248 254,255,246 251,255,242 248,255,235 247,255,230 235,252,218 235,254,221 236,255,230 239,252,244 238,246,255 234,235,255 227,221,255 222,213,255 63,64,178 44,43,147 129,130,211 219,220,255 238,242,255 248,255,241 249,255,220 243,255,203 251,255,211 248,255,215 245,252,225 245,247,235 250,246,245 255,249,250 255,252,252 255,253,251 255,247,255 250,231,246 246,230,247 255,242,255 252,240,255 237,224,240 237,223,235 253,236,245 255,252,255 255,251,255 255,248,255 255,244,255 245,240,255 235,235,255 227,231,255 220,229,255 219,220,255 216,217,255 216,215,255 214,211,255 208,202,255 194,187,255 187,178,255 190,177,255 198,184,255 194,180,255 196,179,255 206,189,255 221,203,255 229,213,255 229,213,255 225,209,255 221,227,255 224,232,255 229,237,255 230,241,255 230,243,255 233,247,253 240,254,250 246,255,249 248,255,248 250,255,249 247,254,249 247,250,254 247,247,255 248,246,255 250,245,255 251,246,255 255,252,255 255,252,255 249,254,255 243,255,255 236,255,252 226,255,250 214,255,241 205,254,234 205,254,234 213,255,239 225,255,245 234,255,248 239,255,247 244,255,247 250,251,247 252,251,247 255,252,255 254,251,255 250,248,254 247,246,250 250,249,251 255,254,255 255,255,255 250,251,249 255,255,254 255,255,254 252,253,251 244,244,244 240,240,240 245,244,246 251,250,252 254,253,255 253,252,254 255,254,255 255,254,255 254,253,255 255,254,255 255,254,255 254,253,255 246,245,247 240,239,241 253,252,254 248,247,249 228,227,229 226,225,227 246,245,247 255,254,255 255,254,255 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 255,255,255 254,254,254 251,251,251 250,250,250 250,250,250 252,252,252 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 240,240,240 240,240,240
255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 251,251,251 252,252,252 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255 250,250,250 247,247,247 251,251,251 255,255,255 255,255,247 255,252,249 253,248,250 249,245,250 246,245,247 245,253,243 248,255,238 246,255,227 220,253,196 230,255,206 230,255,220 227,255,240 231,249,255 212,218,255 144,139,244 73,61,187 43,44,148 129,132,217 216,220,255 222,227,252 250,255,254 253,255,241 235,244,217 251,255,240 242,255,240 241,255,249 232,254,249 214,235,236 215,234,241 233,246,255 236,245,255 224,229,254 255,241,255 248,233,254 243,234,247 255,254,255 251,253,247 241,248,233 250,255,241 236,246,229 239,249,237 239,248,251 235,242,255 227,232,255 213,219,255 188,197,255 149,158,255 117,126,253 64,84,249 51,71,236 25,44,207 19,37,198 13,28,185 15,27,183 29,39,193 21,26,181 23,28,181 26,31,184 28,32,187 26,30,185 22,25,183 28,31,189 45,49,208 62,66,225 116,98,223 132,113,232 159,144,252 192,181,255 214,207,255 222,219,255 225,226,255 229,231,255 244,246,255 250,253,255 253,253,253 247,245,244 245,239,240 251,242,245 255,248,251 255,249,255 246,230,255 255,240,255 254,245,255 244,241,255 237,239,255 236,243,255 238,250,255 237,253,255 236,253,255 239,254,255 241,253,253 241,249,248 245,247,247 251,249,249 255,250,251 255,250,251 255,251,255 255,251,255 246,243,252 241,239,245 252,251,255 250,249,251 244,244,244 253,254,252 251,252,250 254,255,253 252,253,251 243,243,243 238,238,238 243,242,244 250,249,253 255,254,255 252,251,253 255,254,255 252,251,253 245,244,246 255,254,255 255,254,255 255,254,255 250,249,253 254,253,255 255,254,255 250,249,251 243,242,244 246,245,247 255,254,255 255,254,255 252,251,253 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 248,248,248 248,248,248 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 244,244,244 244,244,244
255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 250,250,250 244,244,244 243,243,243 248,248,248 254,254,254 255,255,255 255,255,255 255,248,250 255,252,255 255,251,255 255,250,255 254,250,255 244,248,249 238,250,238 232,255,227 234,255,230 210,246,210 210,246,224 225,255,255 198,218,255 118,128,216 52,53,175 31,25,168 159,157,246 199,198,255 241,244,255 237,241,252 241,243,243 246,247,251 247,247,255 226,229,255 200,211,255 158,183,247 134,170,230 134,179,236 131,180,236 125,169,232 144,183,255 177,214,255 236,242,253 239,246,255 220,231,235 230,243,245 233,248,250 208,227,230 212,234,246 225,251,255 204,229,255 169,197,255 116,145,226 63,94,193 28,59,174 15,47,174 12,44,179 14,45,184 0,24,177 7,39,192 10,41,192 34,62,210 54,79,225 67,89,231 88,108,249 91,110,249 101,118,255 103,118,255 99,114,254 85,102,243 65,81,224 43,60,205 27,46,191 21,39,186 73,30,171 77,37,173 80,42,172 75,42,163 70,42,155 84,63,162 122,106,193 158,147,220 184,175,238 209,201,254 232,225,255 243,236,255 246,238,255 249,238,255 244,231,255 235,223,245 252,236,255 253,238,255 253,236,255 255,235,255 255,240,255 255,244,255 255,243,255 255,238,255 255,245,255 255,248,255 255,251,254 255,252,253 255,254,251 255,255,249 255,255,248 255,255,245 247,242,255 244,240,252 253,249,255 253,250,255 246,244,250 255,254,255 255,255,255 250,251,249 255,255,252 255,255,252 255,255,254 248,249,247 241,241,241 242,241,243 246,245,249 248,247,251 255,254,255 255,254,255 244,243,245 239,238,240 244,243,247 244,243,247 246,245,249 255,253,255 247,245,251 255,254,255 255,254,255 255,254,255 254,253,255 255,254,255 254,253,255 246,245,247 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 251,251,251 253,253,253 253,253,253 251,251,251 250,250,250 250,250,250 251,251,251 254,254,254 254,254,254
