50 170
255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,252 255,255,252 255,255,252 253,254,250 251,252,250 251,252,250 253,254,252 255,255,255 255,255,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 254,254,254 250,250,250 255,255,255 255,255,255 251,251,251 253,253,253 255,255,255 254,254,254 247,247,247 254,254,254 255,255,255 252,252,252 249,249,249 251,251,251 253,253,253 252,252,252 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 249,249,249 248,248,248 248,248,248 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 253,253,253 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 251,255,249 250,255,248 248,255,248 249,255,249 251,255,252 251,255,252 251,255,252 249,255,250 250,255,251 250,255,250 250,255,248 250,255,247 250,255,246 249,255,243 248,255,241 248,255,241 255,253,255 255,253,255 255,253,255 255,252,255 255,251,254 255,251,254 255,252,255 255,252,255 255,254,255 255,253,255 255,252,254 255,252,254 255,253,255 255,253,255 252,251,253 251,250,252 250,246,255 253,250,255 253,252,255 251,253,253 249,255,249 251,255,248 250,255,247 247,255,246 249,255,251 249,254,255 250,253,255 250,251,255 252,251,255 252,251,255 252,251,255 252,252,255 253,252,255 250,246,255 249,242,255 255,244,255 255,246,255 255,243,255 255,239,255 255,237,255 255,241,255 255,242,255 255,243,255 255,245,255 255,247,255 255,249,255 254,250,255 252,251,255 249,245,255 247,246,250 249,251,245 255,255,244 253,255,238 249,255,231 248,255,233 250,255,242 251,254,252 251,250,255
254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,252 254,255,251 252,253,249 250,251,249 250,251,249 251,252,250 253,254,252 254,254,254 255,255,255 255,255,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,255,255 250,250,250 253,253,253 255,255,255 248,248,248 251,251,251 255,255,255 253,253,253 255,255,255 255,255,255 251,251,251 248,248,248 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 250,250,250 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 254,254,254 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 252,252,252 251,251,251 253,253,253 255,255,255 253,253,253 250,250,250 251,251,251 253,253,253 253,253,253 250,250,250 250,250,250 253,253,253 253,253,253 251,251,251 250,254,248 249,253,247 248,252,246 248,252,247 249,252,250 250,253,251 251,254,252 251,254,252 253,255,254 253,255,252 253,255,252 252,255,250 251,255,246 251,255,245 252,255,246 252,255,244 255,252,253 255,252,253 255,251,252 255,250,251 255,250,251 254,249,250 253,248,249 252,247,248 248,246,246 251,249,249 254,252,252 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,246,255 254,250,255 249,249,255 245,247,247 245,249,243 247,255,244 250,255,247 248,255,246 250,255,253 250,254,255 250,253,255 252,251,255 252,251,255 252,251,255 254,252,255 254,253,255 244,255,254 239,253,249 240,250,244 247,254,249 253,255,252 255,255,250 255,252,247 255,252,247 255,255,250 255,255,250 255,255,250 252,255,251 249,255,251 247,255,251 243,255,253 243,255,253 254,250,255 253,251,255 252,253,251 250,254,242 251,255,238 250,255,238 252,255,241 253,255,248 248,251,249 250,247,255
254,254,254 255,255,255 255,255,255 255,255,255 248,248,248 245,245,245 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,255,253 250,251,249 247,248,246 247,248,246 251,252,250 253,254,252 252,253,251 251,252,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 254,254,254 248,248,248 251,251,251 255,255,255 254,254,254 255,255,255 243,243,243 228,228,228 227,227,227 241,241,241 253,253,253 248,248,248 235,235,235 253,253,253 252,252,252 249,249,249 248,248,248 249,249,249 251,251,251 254,254,254 255,255,255 254,254,254 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 250,250,250 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 253,253,253 255,255,255 254,254,254 252,252,252 250,250,250 252,252,252 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 252,255,251 253,255,252 253,255,254 250,253,251 247,249,249 247,249,250 251,253,254 253,255,255 252,254,255 252,254,255 251,253,253 251,254,252 251,255,250 252,255,250 253,255,249 253,255,249 255,254,254 255,255,255 255,255,255 255,255,255 255,254,254 253,253,253 251,251,251 250,250,250 239,239,239 245,245,245 252,252,252 253,255,255 253,255,255 252,254,254 253,255,255 253,255,255 253,249,255 252,249,255 248,247,251 241,242,240 239,243,237 246,251,242 250,255,246 251,255,249 252,255,253 252,254,255 252,253,255 252,252,255 254,253,255 254,253,255 254,253,255 254,254,254 239,255,251 234,255,244 234,255,240 240,255,241 244,255,241 245,255,236 244,255,230 247,255,231 249,255,233 247,255,233 245,255,236 243,255,240 242,255,243 240,255,246 238,255,248 238,255,250 255,251,255 255,252,255 254,251,253 244,243,239 242,245,236 251,254,245 255,255,249 255,255,252 241,240,242 241,239,245
255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 247,247,247 248,248,248 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,253 251,249,248 247,245,244 249,247,246 254,252,251 255,255,254 255,254,253 252,250,249 255,255,254 255,255,254 255,255,254 255,255,254 255,255,254 255,255,254 255,255,254 255,255,254 255,255,255 251,251,251 254,254,254 255,255,255 251,251,251 254,254,254 255,255,255 251,251,251 255,255,255 247,247,247 236,236,236 234,234,234 244,244,244 254,254,254 251,251,251 241,241,241 246,246,246 246,246,246 245,245,245 245,245,245 246,246,246 248,248,248 250,250,250 251,251,251 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 251,251,251 251,251,251 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 254,255,253 255,255,254 255,255,255 251,250,252 244,243,247 242,241,245 248,246,252 255,253,255 245,243,249 247,245,251 249,248,252 252,251,253 254,253,255 255,255,255 254,255,253 254,255,253 250,253,251 252,255,253 253,255,254 253,255,254 253,255,254 253,255,254 252,255,253 250,253,251 239,242,240 245,248,246 252,255,253 253,255,254 250,253,251 248,251,249 250,253,251 253,255,254 255,251,255 255,251,255 251,249,249 245,243,242 245,244,240 249,251,245 253,255,249 253,254,250 254,255,253 254,254,254 254,253,255 255,253,255 255,254,254 255,254,253 255,255,251 255,255,250 246,255,255 242,252,252 240,251,248 246,255,249 248,255,248 246,255,243 247,255,241 248,255,240 249,255,241 249,255,243 247,255,244 247,255,247 247,255,250 245,255,253 245,255,255 245,254,255 255,248,255 255,251,255 255,249,255 239,235,241 239,235,240 252,248,253 255,253,255 251,247,252 232,231,233 232,231,233
255,255,255 253,253,253 250,250,250 250,250,250 252,252,252 253,253,253 252,252,252 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,254 253,251,250 250,248,247 252,250,249 255,255,254 255,255,254 255,255,254 253,251,250 255,255,254 255,255,252 255,255,252 255,255,252 255,255,252 255,255,252 255,255,252 255,255,252 252,252,252 247,247,247 253,253,253 255,255,255 254,254,254 255,255,255 254,254,254 245,245,245 248,248,248 251,251,251 251,251,251 246,246,246 245,245,245 249,249,249 251,251,251 250,250,250 248,248,248 249,249,249 251,251,251 253,253,253 254,254,254 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 253,253,253 253,253,253 249,249,249 243,243,243 243,243,243 249,249,249 253,253,253 253,253,253 249,249,249 253,253,253 253,252,254 246,245,247 236,235,239 233,231,237 239,236,245 246,243,252 235,231,242 239,236,245 246,243,252 252,250,255 255,253,255 255,254,255 253,252,254 251,250,252 241,248,245 243,250,247 246,253,250 248,255,252 249,255,253 250,255,253 249,254,252 248,253,251 246,251,249 249,254,252 251,255,254 249,254,252 243,248,246 243,246,244 247,250,248 252,255,253 255,253,252 255,255,254 255,253,252 253,250,246 253,250,246 255,253,252 255,255,254 255,253,252 255,253,254 255,253,254 255,253,254 255,254,253 255,255,251 255,255,250 255,255,248 255,255,247 255,252,255 255,249,255 255,247,255 255,251,255 255,251,255 253,249,255 252,248,255 254,250,255 254,250,255 254,250,255 254,250,255 255,250,255 255,251,255 255,250,255 255,251,255 255,251,255 253,248,249 255,253,255 255,250,255 245,236,249 244,234,250 255,245,255 255,249,255 248,243,252 235,231,236 235,233,232
255,255,255 251,251,251 246,246,246 249,249,249 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,255 255,252,253 255,250,251 255,252,253 255,255,254 255,255,254 255,255,254 255,253,252 255,255,252 255,255,252 255,255,252 255,255,251 255,255,251 255,255,251 255,255,251 255,255,251 246,246,246 241,241,241 248,248,248 255,255,255 253,253,253 254,254,254 251,251,251 239,239,239 233,233,233 245,245,245 252,252,252 246,246,246 238,238,238 237,237,237 242,242,242 246,246,246 250,250,250 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 248,248,248 248,248,248 253,253,253 252,252,252 247,247,247 249,249,249 255,255,255 254,254,254 254,254,254 250,250,250 245,245,245 245,245,245 250,250,250 254,254,254 254,254,254 252,250,249 255,254,253 255,254,254 250,247,249 242,238,243 238,234,240 243,238,247 249,243,254 236,230,241 241,235,246 248,242,253 254,249,255 255,253,255 255,253,255 255,251,255 253,249,254 242,249,244 244,251,246 246,253,248 248,255,250 250,255,252 250,255,252 251,255,252 251,255,252 251,255,252 253,255,252 253,255,252 249,253,248 245,249,244 244,248,243 249,250,246 252,253,249 255,254,246 255,255,249 255,255,251 255,255,251 255,254,253 255,254,255 255,253,255 255,250,253 255,253,254 255,254,253 255,254,251 255,255,250 255,255,248 255,255,247 255,255,246 255,255,246 255,255,251 255,252,249 255,250,253 255,252,255 255,249,255 252,246,255 250,244,255 253,246,255 252,245,255 252,246,255 254,248,255 255,248,255 255,251,255 255,252,255 255,254,251 255,254,250 253,252,242 255,255,252 255,253,255 253,244,255 253,242,255 255,246,255 255,247,255 252,244,255 249,244,246 249,246,241
255,255,255 252,252,252 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,255,254 255,254,253 255,253,252 255,255,252 255,255,252 255,255,252 255,255,251 255,255,251 255,255,251 255,255,251 255,255,251 246,246,246 240,240,240 246,246,246 254,254,254 253,253,253 255,255,255 253,253,253 242,242,242 245,245,245 254,254,254 255,255,255 254,254,254 248,248,248 248,248,248 252,252,252 254,254,254 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 240,240,240 240,240,240 245,245,245 243,243,243 237,237,237 242,242,242 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 255,254,250 255,255,252 255,255,254 255,255,255 252,249,251 250,246,251 253,249,255 255,252,255 246,241,250 248,243,252 252,247,255 255,251,255 255,253,255 255,253,255 255,252,255 255,251,255 249,255,251 250,255,251 251,255,252 251,255,252 251,255,252 251,255,252 253,255,252 253,255,252 254,255,251 254,255,251 253,254,250 254,253,249 253,252,248 253,252,248 254,253,249 255,254,250 253,255,241 255,255,247 255,255,249 255,254,250 255,252,253 255,253,255 255,252,255 255,249,252 255,253,254 255,254,251 255,255,250 255,255,248 255,255,247 255,255,247 255,255,247 255,255,247 255,255,247 255,255,246 255,255,249 253,255,255 251,254,255 245,250,255 243,249,255 244,251,255 243,250,255 245,251,255 247,252,255 250,253,255 252,254,254 255,255,250 255,255,247 255,255,246 252,255,236 255,255,242 255,254,250 255,250,255 255,248,255 255,246,255 255,246,255 255,247,255 255,253,252 255,255,246
254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,253,255 255,254,255 255,254,255 255,254,255 255,253,254 255,251,252 255,252,251 255,253,252 255,255,254 255,255,252 255,255,252 255,255,252 255,255,251 255,255,251 255,255,251 255,255,251 250,250,250 243,243,243 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 253,253,253 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 250,250,250 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 242,242,242 234,234,234 233,233,233 238,238,238 236,236,236 230,230,230 236,236,236 248,248,248 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 253,254,245 255,255,247 255,255,251 255,255,252 255,253,252 255,253,253 255,254,255 255,253,255 255,253,255 255,253,255 255,252,255 255,253,255 255,254,255 255,255,255 255,255,255 255,255,255 253,255,252 252,255,251 253,254,250 251,252,248 251,252,248 250,251,247 252,251,247 253,252,248 252,251,247 254,251,247 255,252,248 255,254,250 255,255,252 255,255,252 255,255,252 255,254,251 253,255,240 255,255,244 255,255,247 254,250,249 255,248,253 255,250,255 255,250,255 255,248,254 255,253,254 255,254,251 255,255,248 255,255,247 255,255,247 255,255,248 255,255,250 255,255,250 255,253,255 255,252,254 254,253,255 251,255,255 248,255,255 243,253,253 240,254,252 241,255,255 240,255,254 242,255,254 245,255,255 247,255,255 250,254,255 254,253,255 255,253,255 255,252,255 250,255,230 247,255,232 251,253,241 255,254,254 255,250,255 255,246,255 255,245,255 255,251,255 255,254,249 255,255,243
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,254,255 255,255,254 255,255,254 255,254,253 255,251,250 255,251,250 255,254,250 255,255,252 255,255,252 255,255,251 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 246,246,246 247,247,247 254,254,254 255,255,255 252,252,252 251,251,251 248,248,248 251,251,251 255,255,255 253,253,253 246,246,246 248,248,248 255,255,255 251,251,251 240,240,240 235,235,235 244,244,244 255,255,255 255,255,255 253,253,253 247,247,247 244,244,244 244,244,244 250,250,250 253,253,253 243,243,243 253,253,253 255,255,255 239,239,239 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 249,249,249 244,244,244 236,236,236 239,239,239 251,251,251 253,253,253 245,245,245 245,245,245 254,254,254 249,249,249 252,252,252 254,254,254 254,254,254 252,252,252 251,251,251 254,254,254 255,255,255 251,252,242 251,252,242 254,255,246 255,255,251 255,255,251 254,252,251 255,253,253 255,255,255 254,252,252 255,255,255 252,250,250 251,249,248 255,255,254 255,255,252 252,251,247 255,255,250 255,255,251 255,255,252 255,252,248 248,245,241 251,248,244 255,255,251 251,248,244 238,233,230 240,235,232 248,243,240 255,253,250 255,255,252 255,255,252 255,253,250 255,253,250 255,255,252 247,255,236 249,255,241 253,255,247 255,255,255 255,252,255 255,249,255 255,246,255 255,246,252 255,252,252 255,255,247 255,255,248 255,255,247 251,252,243 251,252,248 246,248,249 253,254,255 253,232,254 255,243,255 255,241,253 255,251,255 246,241,242 255,255,251 247,253,242 253,255,247 240,247,234 253,255,248 248,250,244 255,253,254 251,240,248 255,250,255 252,232,251 255,238,255 244,255,228 236,249,223 240,248,231 252,254,248 255,255,255 252,247,249 255,250,253 255,255,252 255,255,245 255,255,242
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,253,255 255,253,255 255,253,255 255,254,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,254 255,254,254 255,254,254 255,255,255 255,255,255 255,255,255 255,254,254 253,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 238,238,238 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 255,255,255 254,254,254 244,244,244 245,245,245 255,255,255 255,255,255 253,253,253 255,255,255 249,249,249 245,245,245 247,247,247 249,249,249 250,250,250 255,255,255 255,255,255 245,245,245 251,251,251 253,253,253 255,255,255 255,255,255 245,245,245 245,245,245 255,255,255 249,249,249 251,251,251 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 245,245,245 242,242,242 245,245,245 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 253,255,246 255,255,248 255,255,249 252,255,246 249,251,245 250,251,247 251,252,250 251,252,250 255,255,254 255,255,254 255,255,252 252,253,249 255,255,251 252,255,246 249,252,243 253,255,246 255,252,251 255,255,254 255,255,254 254,249,248 255,251,250 255,255,254 252,247,246 239,234,233 243,238,237 250,245,244 255,253,252 255,255,254 255,254,253 255,252,251 255,253,252 255,254,253 249,255,243 249,255,246 249,255,250 250,251,255 254,248,255 255,246,255 254,246,255 255,248,253 255,253,250 246,245,235 251,251,239 255,255,249 253,255,254 251,254,255 246,247,255 247,247,255 255,237,251 255,239,251 255,236,245 255,249,252 246,233,231 255,250,243 255,251,241 255,254,241 255,255,242 255,255,247 252,242,235 255,248,246 255,239,242 255,245,254 255,235,247 255,248,255 242,255,240 246,255,245 248,255,248 239,247,237 249,253,247 255,255,251 251,249,241 246,244,233 255,255,243 255,255,242
