50 170
255,255,211 255,254,227 255,248,248 250,241,255 245,241,255 245,248,255 244,255,255 241,255,248 244,255,246 246,252,251 245,245,255 243,238,255 242,239,255 239,245,255 239,253,247 240,255,241 246,247,255 245,246,255 239,243,255 241,248,255 243,255,255 242,255,241 240,255,232 239,255,234 242,255,252 241,242,255 241,231,255 245,230,255 251,240,255 255,255,255 255,255,227 255,255,205 242,248,255 244,250,255 246,252,255 248,253,251 252,255,245 253,255,240 255,255,238 255,255,237 255,254,240 255,255,247 255,255,251 252,252,252 249,254,253 248,255,255 246,255,254 242,255,252 255,251,246 255,253,242 255,255,238 255,255,237 255,255,237 255,255,240 255,254,246 255,252,254 252,244,254 248,247,255 249,251,255 250,255,255 251,255,255 255,255,255 255,252,254 255,250,253 254,244,255 255,249,252 255,255,243 255,255,242 255,255,249 253,249,255 249,241,255 249,242,255 255,255,249 250,255,224 247,254,217 255,255,239 255,253,255 255,250,244 255,255,219 255,255,203 235,255,255 236,255,254 235,255,253 237,255,252 239,255,252 242,255,251 244,255,251 246,255,249 245,255,248 248,255,249 248,255,248 248,255,248 248,255,249 248,255,249 248,255,249 247,255,248 255,243,255 255,243,255 255,245,255 255,246,255 255,246,255 254,245,255 253,246,255 255,249,255 255,251,255 255,250,255 255,249,255 255,248,253 255,249,253 255,250,253 255,250,251 255,249,250 255,243,255 255,242,255 255,242,255 255,244,255 255,245,255 255,246,255 255,246,255 255,244,255 255,246,255 252,245,255 252,247,255 255,251,255 253,251,255 251,250,255 248,249,255 251,252,255 255,243,255 255,246,255 255,249,255 255,250,255 255,248,255 255,248,255 255,251,255 255,254,255 254,254,254 252,255,253 248,255,249 244,255,245 242,255,243 242,255,241 240,255,240 240,255,240 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255
255,255,222 255,255,236 255,252,249 252,245,255 247,245,255 247,249,255 245,253,255 243,252,249 246,254,247 251,254,252 255,252,255 255,250,255 253,250,255 249,253,255 243,253,247 239,254,240 241,236,255 241,237,255 244,241,255 245,248,255 247,255,253 244,255,240 243,255,232 243,255,232 246,255,243 247,251,255 246,243,255 247,240,255 250,243,255 252,250,255 253,255,238 252,255,228 245,253,255 247,254,255 248,255,252 249,255,247 252,255,242 254,255,239 255,255,239 255,255,241 254,251,243 255,253,252 255,253,255 252,250,255 250,250,255 250,254,255 247,253,255 244,251,254 249,247,255 253,249,255 255,253,255 255,255,251 255,255,248 255,254,247 255,252,251 252,250,255 251,252,255 246,253,255 244,255,255 244,255,255 245,255,254 248,254,253 250,252,253 252,251,253 250,241,255 249,246,255 251,255,250 250,255,246 249,255,251 246,249,255 242,243,255 241,245,255 240,251,243 229,247,216 228,244,213 240,244,238 248,243,255 248,241,254 251,252,236 255,255,224 250,253,255 250,253,255 252,252,255 252,253,255 255,254,255 255,254,255 255,254,255 255,254,255 253,248,250 254,249,251 255,251,253 255,252,254 255,253,255 255,253,255 255,253,255 255,253,255 255,254,254 255,253,253 254,254,254 252,254,254 252,254,254 250,255,254 250,255,255 250,255,254 251,255,254 252,255,251 253,255,249 255,255,247 255,255,248 255,255,248 255,255,246 255,255,246 255,251,254 255,251,254 255,251,254 255,251,254 255,253,255 255,253,254 255,252,253 254,252,251 255,255,254 251,252,248 249,250,246 251,255,250 253,255,251 251,255,249 251,255,249 252,255,250 255,246,254 255,248,255 255,251,255 255,250,255 255,248,255 255,248,255 255,250,255 255,253,255 252,250,255 250,250,255 248,251,255 247,252,253 247,252,253 246,254,253 246,254,253 247,255,253 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 250,250,250 244,244,244 244,244,244 250,250,250 253,253,253 253,253,253 255,255,255 255,255,255
255,255,240 255,255,246 255,255,251 252,251,253 248,251,255 249,252,255 249,251,255 248,249,253 249,249,249 253,249,248 252,248,247 252,248,247 251,249,248 251,252,250 249,255,250 250,255,252 248,239,255 251,243,255 254,248,255 254,252,255 253,254,250 249,255,241 247,255,234 246,255,231 245,255,232 247,255,238 249,253,247 250,252,253 249,248,255 248,247,255 248,246,255 249,247,255 249,254,255 249,255,254 250,255,251 252,255,248 253,255,245 255,255,245 255,255,245 255,255,247 255,254,253 255,254,255 255,252,255 255,251,255 253,250,255 253,253,255 253,254,255 248,251,255 248,246,255 250,248,255 251,251,255 255,254,255 255,255,251 255,254,249 253,253,247 248,251,249 251,255,255 248,255,255 245,255,253 246,255,252 247,254,251 250,253,251 252,252,252 255,252,254 254,242,255 252,247,255 252,253,249 251,255,243 249,255,249 247,250,255 245,247,255 243,251,255 240,255,241 228,251,219 226,245,220 233,243,243 239,241,255 239,241,255 245,253,253 248,255,242 255,252,255 255,252,255 255,252,255 255,252,255 255,250,254 255,251,254 255,251,254 255,250,255 254,242,248 253,242,250 255,244,252 255,247,255 255,248,255 255,251,255 255,250,255 255,250,255 242,255,247 243,255,248 243,255,250 245,255,250 248,255,251 248,255,251 250,255,252 250,255,252 250,255,252 250,255,251 248,255,251 246,255,251 244,255,249 244,255,249 243,255,249 243,255,249 249,255,246 249,255,246 249,255,246 249,255,246 249,255,246 251,255,245 251,255,245 251,255,245 253,255,247 246,253,240 242,249,234 246,253,238 251,255,243 253,255,245 252,255,244 253,255,245 250,251,249 252,253,251 253,254,252 253,253,253 252,251,253 250,251,255 251,251,255 253,252,255 251,250,255 251,249,255 251,249,255 251,248,255 251,248,255 251,248,255 249,249,255 250,249,255 244,244,244 248,248,248 252,252,252 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 245,245,245 237,237,237 237,237,237 245,245,245 253,253,253 255,255,255 255,255,255 255,255,255
255,249,254 255,255,255 255,255,251 253,255,246 251,255,247 255,255,254 255,253,255 255,247,255 255,251,255 255,254,254 255,255,246 255,255,239 255,255,240 255,255,246 255,255,255 253,253,255 255,246,255 255,248,255 254,249,248 252,249,241 253,250,242 255,252,247 255,251,248 253,248,245 242,241,231 247,249,230 251,255,231 252,255,235 249,255,241 247,250,254 248,246,255 250,244,255 252,252,255 252,252,255 254,253,255 254,253,255 254,254,254 255,254,254 255,254,254 255,253,255 255,254,255 255,253,255 255,253,255 250,248,248 250,249,245 254,255,246 255,255,247 254,255,244 250,250,255 253,252,255 255,254,255 255,254,249 255,255,242 255,255,240 255,255,238 255,255,235 255,255,238 255,255,240 254,255,244 255,254,246 255,252,249 255,250,252 255,248,254 255,246,253 255,249,255 255,253,249 255,255,237 255,255,231 255,255,238 255,252,251 255,251,255 254,255,253 253,255,242 246,255,230 241,254,232 243,251,251 243,247,255 240,246,255 241,253,255 243,255,247 255,255,245 255,255,247 255,255,246 255,255,245 255,254,244 253,251,243 250,250,244 247,248,244 243,246,244 242,247,246 244,249,250 244,251,254 244,253,255 245,253,255 244,254,255 244,253,255 239,253,251 242,255,253 245,255,255 248,253,254 254,253,255 255,253,255 255,250,255 252,244,251 255,250,255 255,252,255 253,252,255 248,254,255 242,254,255 235,254,255 233,255,255 229,255,255 242,255,249 242,255,249 243,255,250 242,255,249 243,255,248 243,255,248 246,255,249 249,255,250 246,254,247 239,246,239 235,241,236 244,248,243 252,255,251 255,255,252 254,255,251 253,254,250 242,255,241 243,255,242 243,255,244 245,255,245 245,255,246 247,254,249 248,255,252 250,254,255 252,253,255 252,251,255 254,250,255 254,250,255 255,249,255 255,247,255 255,246,255 255,244,255 245,245,245 249,249,249 253,253,253 253,253,253 251,251,251 250,250,250 252,252,252 255,255,255 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 242,242,242 242,242,242 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255
245,243,255 249,251,255 252,255,248 252,255,238 255,255,239 255,255,248 255,251,255 255,246,255 255,244,255 255,252,254 255,255,244 255,255,235 255,255,237 252,254,242 244,242,248 238,234,253 252,249,244 249,249,237 243,244,224 242,241,220 251,245,232 255,250,255 255,246,255 255,240,255 246,228,251 249,240,243 254,255,235 253,255,229 249,255,230 247,255,241 248,251,255 248,248,255 255,250,255 255,251,255 255,251,255 255,251,255 255,251,255 254,250,255 254,250,255 254,251,255 253,251,255 254,250,255 249,247,246 244,242,234 245,244,230 250,251,231 255,255,233 255,255,230 247,251,252 251,255,255 253,255,254 250,253,244 252,255,240 255,255,239 255,255,237 255,255,233 251,255,230 253,255,236 255,254,244 255,253,252 255,249,255 255,244,255 255,239,253 253,235,252 255,255,249 255,255,240 255,255,228 255,255,229 255,255,240 255,249,255 255,249,255 255,253,255 254,255,248 247,255,243 244,254,248 242,251,255 239,249,255 231,247,255 228,250,248 228,254,241 249,255,242 250,255,243 249,255,244 249,255,246 246,255,246 243,255,246 238,255,246 235,253,246 234,253,250 231,253,251 231,255,255 230,255,255 229,255,255 227,255,255 227,255,255 227,255,255 244,252,252 250,255,255 253,254,255 255,252,255 255,250,255 255,250,255 255,243,255 255,232,245 255,242,255 255,246,255 255,248,255 254,249,255 243,249,255 235,249,255 230,249,255 228,252,255 237,255,252 240,255,253 240,255,253 239,255,252 239,254,250 240,253,251 244,255,253 248,255,255 243,251,251 238,243,244 237,241,242 246,248,249 255,254,255 254,253,255 248,247,251 246,242,247 238,255,237 237,255,236 238,255,236 238,255,236 240,255,238 243,255,241 246,255,243 250,255,246 249,255,244 252,254,248 255,254,250 255,254,253 255,253,254 255,253,254 255,251,254 255,251,254 252,252,252 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 251,251,251 252,252,252 252,252,252 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
240,238,255 245,246,255 248,255,246 250,255,233 255,255,233 255,255,244 255,252,255 255,243,255 255,244,255 255,248,254 254,252,241 250,255,231 246,255,234 244,252,245 244,247,255 243,243,255 249,255,246 251,255,240 247,255,227 245,251,220 252,250,232 255,249,255 255,240,255 255,226,255 255,224,255 255,233,255 255,246,252 255,255,236 250,255,226 246,255,229 245,255,237 244,255,244 255,255,245 255,255,246 255,254,249 255,253,252 255,252,255 254,251,255 252,251,255 252,250,255 252,251,255 254,252,255 252,249,251 248,245,241 249,247,237 255,254,240 255,255,240 255,255,239 238,246,255 243,250,255 243,250,255 237,244,255 237,246,255 243,255,255 246,255,251 241,255,242 238,251,237 243,252,242 246,252,251 248,251,255 247,247,255 242,242,255 236,236,250 232,232,244 255,255,254 255,255,243 255,255,235 252,255,238 252,252,252 251,246,255 250,245,255 250,250,255 241,248,255 239,250,255 237,249,255 233,249,255 229,250,255 224,251,255 219,251,255 216,252,252 247,252,250 248,253,251 250,255,254 250,255,255 248,255,255 244,255,255 243,255,255 241,254,255 237,252,255 236,252,255 235,252,255 234,253,255 232,252,255 231,251,255 228,251,255 228,251,255 247,255,248 250,255,249 253,255,249 255,254,246 255,254,247 255,255,249 255,250,247 255,239,236 255,246,243 255,250,248 255,254,254 254,255,253 242,253,251 235,252,249 231,253,251 229,255,253 240,255,245 242,255,247 243,255,248 241,255,246 239,255,244 241,255,244 246,255,249 248,255,251 249,255,251 244,250,245 245,248,246 253,254,252 255,255,254 252,250,250 244,242,242 239,237,237 239,255,242 237,255,240 237,255,236 238,255,236 242,255,238 246,255,240 248,255,239 249,255,239 245,252,231 249,254,233 254,255,236 255,255,239 255,255,241 255,255,241 255,255,241 255,255,241 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 255,255,255 255,255,255
238,240,255 243,247,255 249,253,247 252,255,233 255,255,231 255,255,240 255,249,250 255,241,255 255,248,255 255,251,255 251,255,255 244,255,249 239,254,250 232,247,255 228,239,255 226,235,255 226,239,247 241,255,253 244,255,245 249,255,239 248,255,239 255,250,255 255,238,255 251,222,255 255,227,255 255,230,255 255,238,255 254,249,248 253,255,236 252,255,230 247,255,226 246,255,225 255,255,220 255,255,224 255,255,230 255,255,237 255,255,246 253,254,252 252,252,255 252,251,255 250,248,255 253,251,255 255,251,255 255,249,255 255,250,255 255,252,255 255,252,255 255,251,255 243,244,255 248,247,255 245,244,255 234,233,255 233,235,255 240,245,255 240,250,255 235,248,246 233,246,238 237,248,240 241,249,248 243,250,253 242,252,252 237,251,247 233,250,239 230,249,232 253,251,255 252,255,251 252,255,243 251,255,245 251,250,255 252,247,255 250,248,255 251,254,255 245,253,252 245,252,255 243,250,255 239,250,255 235,251,255 233,254,255 231,253,255 228,251,255 255,247,255 255,248,255 255,250,255 255,250,255 255,250,255 255,249,255 255,248,255 253,246,255 255,248,255 254,249,255 254,249,255 255,250,255 254,249,255 254,249,255 253,248,255 255,248,255 243,255,247 244,255,247 242,255,243 239,250,234 245,252,237 255,255,244 255,255,243 247,250,234 249,252,236 252,255,241 251,255,244 248,255,245 240,255,242 233,255,239 232,255,242 234,255,245 247,255,242 250,255,245 250,255,245 248,255,245 244,254,241 245,253,242 249,255,246 253,255,249 253,255,249 251,255,249 252,253,249 255,255,252 255,255,252 251,249,248 246,244,243 245,243,242 245,254,255 242,252,252 241,249,248 241,250,247 245,253,246 249,255,247 251,255,245 253,255,242 249,253,234 252,255,233 255,255,234 255,255,234 255,255,233 255,255,233 255,255,231 255,255,230 250,250,250 248,248,248 247,247,247 250,250,250 255,255,255 255,255,255 254,254,254 251,251,251 251,251,251 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 251,251,251 254,254,254 254,254,254 252,252,252 252,252,252 254,254,254 254,254,254 251,251,251 255,255,255 255,255,255
239,245,255 246,250,255 251,252,248 252,251,237 255,251,234 255,251,238 255,247,243 250,240,246 227,223,235 230,232,250 234,246,255 231,250,255 214,238,255 186,210,240 154,178,214 133,158,198 175,192,241 204,222,255 230,250,255 237,255,255 239,255,248 244,254,248 248,248,254 248,236,255 253,236,255 253,233,255 251,233,255 254,241,255 255,252,251 255,255,242 255,255,234 254,255,229 255,255,212 255,255,216 255,255,223 255,255,232 254,255,241 253,255,249 251,253,254 249,252,255 239,241,249 245,247,255 251,250,255 254,250,255 255,249,255 255,249,255 255,245,255 253,239,255 255,253,241 255,253,254 255,247,255 253,233,255 248,231,255 253,240,255 254,246,255 247,243,238 244,241,227 248,242,229 252,245,236 254,248,241 255,253,242 252,255,237 249,255,229 248,255,224 255,243,255 255,250,255 255,255,244 255,255,243 255,253,251 255,251,254 255,255,243 255,255,229 255,255,227 255,255,240 255,253,251 255,250,250 255,251,242 255,252,243 255,249,255 255,243,255 255,253,250 255,253,250 255,252,251 255,251,250 255,249,248 255,245,244 255,242,241 255,239,238 255,250,247 255,251,246 255,253,246 255,254,246 255,255,244 255,255,243 255,255,241 255,255,239 244,252,255 244,252,255 235,244,248 223,235,237 228,240,240 241,255,252 243,255,252 237,254,245 235,252,243 241,255,247 244,255,249 244,255,249 244,255,247 243,254,246 244,255,247 247,255,250 254,252,252 255,255,255 255,254,255 255,252,254 250,247,249 250,246,251 255,251,255 255,253,255 255,253,255 254,250,255 254,249,255 255,252,255 255,251,255 252,248,255 251,247,255 254,250,255 254,244,255 251,242,255 249,238,255 249,240,255 252,245,255 255,249,255 255,251,255 255,251,252 255,254,250 255,255,247 255,255,246 255,255,243 255,255,240 255,253,235 251,249,231 249,247,229 240,240,240 237,237,237 236,236,236 242,242,242 251,251,251 255,255,255 254,254,254 249,249,249 250,250,250 251,251,251 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 248,248,248 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255
238,248,242 233,238,236 243,241,240 255,248,245 255,248,244 255,250,242 255,246,239 232,230,229 228,235,244 233,247,255 207,227,255 209,234,255 143,173,228 67,100,150 73,108,152 75,111,151 73,93,178 97,117,194 164,185,246 222,244,255 220,243,255 233,255,250 242,255,243 233,249,226 237,244,231 249,247,247 244,234,247 244,232,252 255,248,255 255,251,255 254,248,243 255,255,242 255,255,235 254,253,232 255,255,244 255,254,249 240,237,239 245,243,249 253,252,255 247,250,255 241,246,245 251,255,252 249,255,247 245,253,243 253,255,251 253,255,254 252,251,253 243,242,246 255,255,203 255,255,221 255,255,241 249,228,236 255,240,255 255,240,255 255,246,255 245,233,231 255,247,244 255,247,248 255,243,255 255,239,255 255,240,254 248,245,247 245,255,239 244,255,234 255,224,255 255,245,255 255,239,240 255,252,251 255,250,255 255,236,239 255,255,237 255,255,219 255,255,213 255,250,223 255,243,237 255,254,247 255,235,211 255,255,235 255,249,250 255,223,252 244,245,241 232,233,229 246,247,243 253,254,250 235,237,231 241,243,237 255,255,249 255,255,244 255,255,239 255,255,241 255,252,229 255,255,233 255,250,218 255,255,227 248,232,195 219,202,163 183,161,196 171,152,185 121,106,137 133,126,153 221,222,243 244,251,255 222,234,246 237,252,255 233,247,253 233,243,250 237,243,248 250,248,254 255,252,255 255,249,255 255,243,252 255,237,249 255,247,255 255,245,255 255,246,255 255,248,255 255,245,255 253,242,255 255,245,255 255,249,255 255,249,255 249,241,255 253,247,255 255,249,255 243,240,255 251,248,255 253,250,255 246,243,255 255,236,255 255,240,255 255,237,255 251,230,255 251,231,255 255,241,255 255,242,255 250,237,253 252,242,254 255,251,255 255,252,255 255,253,255 251,245,250 248,242,247 248,242,247 248,242,247 238,238,238 234,234,234 233,233,233 239,239,239 250,250,250 255,255,255 255,255,255 250,250,250 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 249,249,249 252,252,252 255,255,255 250,250,250 242,242,242 236,236,236 236,236,236 244,244,244 253,253,253 255,255,255 255,255,255 255,255,255
250,255,242 249,255,244 253,248,249 255,248,254 255,245,252 255,253,251 255,255,248 244,251,244 220,238,245 193,218,250 212,241,255 142,173,248 49,82,161 92,130,195 153,195,242 154,199,233 134,159,251 63,86,178 77,97,185 142,163,238 211,234,255 213,240,254 228,255,240 228,255,217 244,255,226 250,255,234 251,254,245 237,227,243 244,227,254 255,239,255 255,246,255 255,249,255 250,239,255 255,247,255 242,229,255 238,223,254 255,245,255 255,245,255 236,230,247 251,252,255 245,253,243 247,255,238 237,255,226 238,255,225 244,255,235 242,255,239 244,255,245 244,255,248 255,255,206 246,255,216 239,253,241 233,243,255 202,212,255 193,207,255 195,211,254 195,209,245 198,205,244 204,202,254 205,196,255 202,193,255 198,194,255 191,201,255 188,212,255 187,220,255 219,213,255 212,213,255 217,225,255 225,230,255 219,218,255 227,227,255 217,226,255 229,245,251 243,254,255 234,232,255 248,235,255 233,220,252 255,255,254 255,247,237 255,248,255 255,227,255 192,225,255 211,244,255 216,250,255 203,237,255 197,231,255 199,232,255 204,235,255 211,241,255 220,246,255 220,243,251 213,232,235 241,255,253 248,255,251 228,237,224 157,163,146 122,126,107 144,103,141 145,109,145 163,134,167 211,192,219 252,245,255 246,249,255 224,234,244 222,236,242 241,253,255 239,248,251 242,243,247 251,241,247 255,242,250 255,243,254 255,246,255 255,246,255 251,247,252 251,247,252 254,250,255 255,253,255 255,252,255 250,249,251 252,251,253 253,255,255 253,255,255 248,253,252 251,255,255 250,255,254 250,255,254 248,255,252 244,251,248 234,243,240 255,232,255 255,234,255 251,229,254 242,220,244 244,225,246 255,242,255 255,248,255 255,249,255 255,250,255 255,249,255 255,250,255 255,248,255 255,248,255 255,247,255 252,246,255 245,239,255 236,236,236 239,239,239 244,244,244 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 246,246,246 244,244,244 250,250,250 253,253,253 252,252,252 255,255,255 255,255,255
