50 170
255,255,248 255,255,245 255,254,244 255,255,245 254,253,243 250,249,239 252,251,241 255,255,247 255,255,249 255,255,249 255,255,251 255,255,252 255,255,251 254,250,249 255,252,251 255,254,255 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 255,255,248 255,254,253 255,253,255 255,252,255 255,251,255 254,253,255 254,254,254 253,255,249 255,255,247 253,255,245 247,255,238 245,252,237 251,255,246 251,255,251 250,255,251 255,240,255 255,242,255 253,246,255 252,251,247 250,255,236 248,255,226 249,255,224 250,255,226 247,255,232 239,255,242 240,249,255 235,235,255 202,191,255 143,124,233 90,66,196 66,38,181 64,54,90 92,83,116 139,131,161 191,185,208 233,230,246 253,252,255 253,254,255 246,249,247 252,255,251 252,255,250 253,255,251 253,255,252 253,255,254 252,254,254 251,253,254 251,252,255 250,252,253 252,254,255 253,255,255 253,255,255 251,253,254 249,251,252 251,253,254 253,255,255 253,255,255 253,255,255 252,254,255 250,252,253 249,251,252 249,251,252 251,253,254 253,255,255 255,255,247 255,255,248 255,255,248 255,255,251 255,255,255 255,253,255 253,251,255 251,249,255 254,252,255 254,253,255 252,254,254 252,255,250 252,255,247 252,255,244 252,255,241 252,255,240 250,250,250 251,251,251 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 236,255,240 239,255,249 234,246,255 102,99,148 62,46,133 134,113,215 244,229,255 227,227,255 248,255,240 240,255,211 242,255,221 250,254,249 246,238,255 245,236,255 255,253,249 255,255,237 255,251,253 255,251,255 255,252,255 255,250,255 255,249,255 255,246,255 255,242,255 255,239,255 255,243,255 255,244,255
255,255,251 255,253,248 255,252,247 255,254,246 253,251,243 249,247,239 251,249,241 255,254,246 255,254,249 254,251,246 253,250,246 255,255,251 255,255,254 255,252,253 255,250,251 255,251,252 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 255,255,248 255,254,253 255,253,255 255,252,255 255,251,255 254,252,255 254,254,254 250,252,246 251,255,244 248,255,240 247,254,239 249,255,243 252,255,248 251,255,252 248,253,251 250,242,252 249,244,253 255,251,255 255,254,255 255,255,254 249,252,250 245,250,249 247,252,255 237,241,252 236,238,255 198,197,236 126,122,174 71,64,131 67,55,137 83,71,161 94,80,176 210,199,237 226,217,250 244,236,255 252,246,255 251,247,255 248,246,255 247,247,253 247,249,250 250,252,252 251,254,252 252,255,253 252,254,254 252,254,255 252,253,255 251,251,255 251,250,255 251,255,249 253,255,251 253,255,251 252,255,250 250,254,248 249,253,247 250,254,248 252,255,250 253,255,251 253,255,251 252,255,250 252,255,250 253,255,251 253,255,251 253,255,251 253,255,251 255,255,247 254,255,246 251,251,245 251,249,248 253,251,251 255,251,255 253,251,255 253,251,255 254,252,255 254,253,255 254,254,254 252,255,251 252,255,248 252,255,246 252,255,244 252,255,243 251,251,251 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 243,255,248 235,252,243 237,247,255 233,232,255 76,63,139 69,49,144 198,184,255 239,238,255 237,251,233 245,255,222 251,255,233 247,250,248 246,238,255 255,248,255 255,255,254 247,251,226 255,253,246 255,253,248 255,253,250 255,253,254 255,251,255 255,251,255 255,250,255 255,250,255 255,247,255 255,248,255
255,254,253 254,252,251 254,252,251 255,254,253 254,252,251 251,250,246 252,251,247 255,255,254 255,255,254 252,250,249 251,249,248 255,255,255 255,255,255 255,254,255 255,254,255 255,253,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 255,255,248 255,254,253 255,253,255 255,252,255 255,251,255 254,252,255 254,253,255 255,255,252 251,254,245 248,255,242 252,255,246 253,255,249 253,255,252 250,255,254 249,253,254 254,255,232 255,255,240 252,253,243 238,237,241 247,240,255 253,242,255 239,227,255 204,189,250 155,141,207 106,92,158 54,43,105 48,42,95 92,89,134 155,157,191 211,215,243 243,249,255 247,239,255 253,246,255 253,247,255 253,249,255 247,245,255 244,243,252 250,252,253 253,255,254 248,252,247 249,253,248 250,254,249 251,254,252 252,254,254 252,254,255 252,253,255 251,251,255 253,255,252 253,255,252 253,255,252 252,255,251 250,254,249 249,253,248 250,254,249 252,255,251 253,255,252 253,255,252 252,255,251 253,255,252 253,255,252 253,255,252 253,255,252 253,255,252 255,255,250 253,252,248 250,248,247 249,247,247 252,249,251 255,251,255 255,253,255 255,253,255 254,253,255 254,253,255 254,253,255 254,255,253 254,255,251 254,255,250 254,255,248 254,255,247 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 238,250,244 246,255,254 233,242,246 245,245,255 194,183,245 70,53,134 91,77,149 235,231,255 240,250,244 248,255,235 250,255,239 246,248,249 247,239,255 255,246,255 255,250,251 245,247,228 255,255,240 255,255,241 255,255,241 255,255,243 255,254,246 255,255,250 255,255,252 255,255,254 255,254,254 255,254,254
255,252,254 253,250,252 255,252,254 255,254,255 255,254,255 254,251,253 255,253,255 255,254,255 255,254,255 254,251,253 251,248,250 254,251,253 255,253,255 254,251,253 255,251,255 255,253,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 255,255,248 255,255,251 255,253,255 255,252,255 255,251,255 254,252,255 254,253,255 255,255,254 253,255,249 250,255,246 253,255,249 253,255,252 249,251,251 246,249,253 250,252,255 249,255,215 251,255,223 252,255,237 255,254,255 253,245,255 223,207,255 150,130,203 82,57,143 68,45,130 85,65,142 133,121,181 202,198,234 243,249,255 246,255,248 244,255,233 245,255,227 251,247,255 246,242,253 245,243,249 250,249,251 254,255,253 254,255,250 253,255,245 253,255,243 248,254,237 249,255,238 251,255,240 252,255,242 253,255,246 254,255,248 254,255,250 254,255,250 255,251,255 255,251,255 255,251,255 254,250,255 253,249,255 253,249,255 254,250,255 255,251,255 253,249,255 255,251,255 255,251,255 252,248,255 247,243,254 246,242,253 250,246,255 254,250,255 255,255,255 255,254,254 254,252,252 254,252,252 255,252,254 255,254,255 255,254,255 255,254,255 255,253,255 255,253,255 255,253,255 255,253,255 254,254,254 254,254,254 254,254,254 254,255,253 252,252,252 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,254,255 235,240,239 248,254,253 235,236,250 247,239,255 154,141,203 62,48,112 155,148,191 250,252,255 248,255,245 242,250,240 247,246,255 249,242,255 240,231,251 242,237,239 255,255,242 252,255,239 251,255,238 250,255,238 249,255,237 249,255,238 249,255,240 249,255,241 249,255,243 251,255,246 251,255,247
255,252,255 254,250,255 255,251,255 255,253,255 255,251,255 251,247,253 251,247,253 255,251,255 254,250,255 252,248,253 250,246,251 248,244,249 242,238,243 239,235,240 246,242,247 255,253,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,246 255,255,248 255,255,251 255,253,255 255,252,255 255,251,255 254,252,255 254,253,255 253,254,252 252,253,249 250,254,248 250,254,249 246,248,248 243,243,249 244,245,255 250,250,255 245,255,225 250,255,235 253,255,248 231,230,240 157,149,180 83,68,119 72,55,119 103,83,155 174,156,223 217,202,255 251,243,255 249,250,255 238,248,236 240,255,223 243,255,214 239,255,203 255,255,254 254,255,251 254,255,250 255,255,248 255,255,245 254,255,241 250,255,235 251,255,234 248,255,231 249,255,232 251,255,234 252,255,237 253,255,240 254,255,243 254,255,244 254,255,244 254,248,255 254,248,255 254,248,255 255,249,255 255,249,255 255,249,255 255,249,255 254,248,255 249,243,255 254,248,255 255,249,255 247,241,255 236,230,247 233,227,244 242,236,253 252,246,255 255,254,255 255,254,255 255,254,255 255,255,255 255,255,255 255,255,255 254,252,252 251,249,248 255,254,254 255,254,254 255,254,254 255,253,255 255,252,255 255,252,255 255,252,255 255,252,255 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,247,255 255,254,255 251,254,245 253,255,252 237,237,251 234,225,255 90,77,131 90,80,126 225,222,248 240,241,251 245,245,251 247,243,255 251,242,255 241,234,249 241,236,238 255,255,248 243,255,235 245,255,237 246,255,238 247,255,239 247,255,239 246,255,240 244,255,238 242,253,237 249,255,245 249,255,246
255,253,255 255,252,255 255,251,255 255,251,255 251,247,253 243,239,245 241,237,243 244,240,246 255,251,255 255,251,255 254,250,255 250,247,249 241,238,240 237,234,236 246,244,244 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,246 255,255,248 255,255,251 255,253,255 255,252,255 255,251,255 254,252,255 254,253,255 251,251,251 255,255,254 253,255,254 249,251,251 247,247,253 249,247,255 249,248,255 248,246,255 251,249,255 226,223,245 168,163,190 99,92,125 61,53,90 84,74,116 154,144,187 217,205,247 235,225,255 241,234,255 246,243,255 248,249,253 250,255,246 253,255,242 252,255,236 249,255,230 243,243,243 246,246,246 252,253,251 253,255,249 242,245,236 234,238,226 242,247,232 255,255,244 250,255,239 251,255,240 252,255,242 253,255,245 254,255,248 254,255,250 254,255,251 253,254,250 253,253,253 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 250,250,250 246,246,246 248,248,248 253,253,253 255,255,255 246,246,246 234,234,234 231,231,231 240,240,240 251,251,251 255,252,255 255,252,255 255,253,255 255,255,255 255,255,254 254,253,249 249,249,243 247,244,239 255,255,250 255,255,251 255,254,253 255,253,255 255,252,255 255,251,255 255,250,255 255,250,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 246,246,246 248,248,248 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,238,255 255,253,255 235,236,220 250,255,233 255,255,249 248,245,255 171,162,202 70,60,107 153,145,186 222,217,246 251,249,255 242,239,254 249,245,255 255,252,255 253,248,249 251,247,242 236,246,240 238,248,242 242,253,245 245,255,246 247,255,247 248,255,246 247,255,245 245,255,243 247,255,246 248,255,248
255,254,255 254,253,255 254,253,255 254,253,255 249,247,253 241,239,245 239,237,243 241,240,244 255,254,255 255,254,255 255,254,255 255,255,255 249,250,248 245,246,244 250,251,247 255,255,252 255,255,255 254,254,254 252,252,252 250,250,250 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,246 255,255,248 255,255,251 255,253,255 255,252,255 255,251,255 254,252,255 254,253,255 253,252,254 255,255,255 253,255,255 247,248,252 249,248,255 253,250,255 245,242,255 228,223,250 197,176,255 139,119,194 78,60,129 81,66,127 156,144,194 232,222,255 247,241,255 226,220,243 247,244,255 240,238,250 248,244,255 255,251,255 255,251,255 239,232,245 241,234,247 255,250,255 255,249,255 255,249,255 255,250,255 255,251,255 242,238,249 229,226,235 237,235,241 254,252,255 252,250,255 253,251,255 254,251,255 254,250,255 254,249,255 254,248,255 253,247,255 253,247,255 253,255,243 253,255,243 253,255,243 254,255,244 253,255,243 248,253,238 240,245,230 234,239,224 249,254,239 253,255,243 254,255,244 250,255,240 244,249,234 242,247,232 246,251,236 251,255,241 255,252,255 255,252,254 255,253,253 255,254,250 255,255,250 255,255,247 251,252,242 248,250,238 255,255,247 255,255,248 255,255,250 255,254,253 255,253,255 255,251,255 255,250,255 255,249,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 248,248,248 249,249,249 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,246,255 215,206,209 242,244,222 255,255,227 246,255,226 236,239,237 251,246,255 88,78,125 91,79,131 193,184,227 248,243,255 242,239,255 252,250,255 255,255,255 255,254,250 251,247,242 239,243,254 240,244,255 245,248,255 247,251,255 248,253,254 249,255,253 250,255,251 250,255,251 250,255,251 252,255,253
254,255,253 252,253,251 254,254,254 255,255,255 253,252,254 247,246,248 245,244,246 248,247,249 255,254,255 253,253,253 254,255,253 255,255,252 255,255,251 252,255,246 252,255,246 255,255,248 254,254,254 253,253,253 251,251,251 249,249,249 249,249,249 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,247 255,255,248 255,255,251 255,253,255 255,252,255 255,252,255 254,252,255 254,253,255 251,250,252 255,255,255 250,252,253 239,239,245 243,241,253 251,246,255 231,226,253 199,193,224 81,57,151 72,50,139 120,101,180 213,197,255 250,239,255 237,230,255 226,223,245 248,246,255 246,246,252 251,250,254 248,246,252 244,237,250 249,240,255 255,246,255 255,244,255 246,230,255 255,246,255 249,240,255 250,242,255 255,247,255 255,248,255 250,244,255 250,244,255 255,249,255 254,248,255 254,248,255 255,248,255 255,247,255 255,246,255 254,244,255 253,243,255 253,242,255 254,255,248 253,255,247 253,255,247 253,255,247 251,254,245 244,247,238 233,236,227 225,228,219 252,255,246 252,255,246 254,255,248 255,255,249 255,255,249 255,255,249 252,255,246 250,253,244 255,254,255 255,255,255 253,254,252 253,255,249 254,255,247 255,255,247 255,255,244 255,255,242 255,255,244 255,255,246 255,255,248 255,255,251 255,253,254 255,252,255 255,250,255 255,250,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,229,252 255,253,255 255,255,237 243,253,210 248,255,220 253,255,244 215,215,233 161,153,200 65,52,114 168,157,213 235,228,255 245,244,255 255,255,255 255,255,249 250,249,239 255,255,248 250,246,255 249,246,255 248,246,255 250,247,255 250,249,255 251,252,255 252,254,254 255,255,254 255,255,252 255,255,252
255,255,249 252,255,246 249,251,245 251,253,247 255,255,252 255,255,254 255,255,254 254,255,253 255,255,254 249,250,246 245,246,242 255,255,249 247,251,240 234,238,226 248,252,240 255,255,245 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 252,252,252 250,250,250 255,255,255 255,255,255 250,250,250 255,255,255 255,255,245 255,254,246 254,253,249 255,252,254 255,251,255 255,252,255 254,252,255 255,254,255 235,235,235 255,255,255 244,246,247 249,249,255 253,250,255 237,231,254 170,165,194 69,62,95 83,74,130 168,160,213 240,233,255 245,241,255 237,237,255 250,251,255 251,254,255 240,245,243 251,255,249 252,255,246 254,255,250 255,255,252 255,254,255 254,247,254 254,246,255 255,249,255 251,247,255 250,247,255 251,248,255 254,251,255 254,252,255 253,251,255 253,251,255 254,252,255 255,253,255 255,252,255 253,250,255 253,249,255 253,249,255 253,248,255 252,246,255 250,244,255 250,249,251 252,251,253 254,253,255 255,254,255 255,254,255 254,253,255 248,247,249 242,241,243 255,254,255 255,254,255 253,252,254 253,252,254 254,253,255 254,253,255 252,251,253 251,250,252 250,252,252 253,255,254 251,255,250 252,255,250 250,255,245 248,252,240 255,255,245 248,254,237 255,255,243 251,254,239 255,255,247 251,248,243 255,255,254 249,244,245 228,222,227 244,237,242 252,252,252 245,245,245 255,255,255 238,238,238 249,249,249 254,254,254 254,254,254 255,255,255 252,252,252 252,252,252 248,248,248 251,251,251 255,255,255 246,246,246 246,246,246 255,255,255 255,255,255 249,249,249 255,255,255 229,229,229 255,255,255 255,255,255 237,237,237 250,250,250 255,255,255 254,254,254 252,252,252 250,250,250 251,251,251 253,253,253 255,255,255 255,255,255 255,239,255 255,252,255 246,248,226 246,255,217 253,255,227 250,255,241 238,242,253 223,217,255 67,55,121 111,99,165 235,228,255 242,242,255 253,255,252 255,255,245 236,239,224 255,255,247 255,244,255 250,240,255 222,213,233 241,234,249 255,252,255 248,245,247 255,255,254 255,255,250 253,251,243 253,252,242
255,255,245 253,255,243 252,255,244 254,255,247 255,255,249 255,255,251 249,250,246 244,245,241 226,227,223 253,254,250 255,255,251 244,247,238 231,235,224 239,244,229 253,255,243 251,255,240 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 255,255,255 255,255,249 255,255,251 255,255,254 255,254,255 255,252,255 255,251,255 253,252,255 252,251,253 255,255,255 215,216,214 169,171,172 212,212,218 218,215,230 155,149,172 77,71,102 111,104,139 220,232,234 241,251,251 246,255,255 237,249,243 234,245,235 244,255,243 250,255,244 250,255,240 250,255,239 252,255,237 252,255,235 250,255,233 251,255,234 252,255,235 252,255,235 251,255,235 253,255,245 252,255,244 252,255,244 253,255,244 252,255,243 250,255,241 248,255,239 248,255,239 246,253,238 246,253,238 247,254,241 250,255,245 252,255,247 253,255,249 253,255,251 253,255,251 248,252,246 249,253,247 250,254,248 250,254,248 250,254,248 250,254,248 249,253,247 249,253,247 237,241,235 241,245,239 247,251,245 252,255,250 253,255,251 253,255,251 253,255,251 253,255,251 241,247,246 250,255,254 248,254,249 251,255,251 251,255,249 248,254,243 253,255,248 245,252,239 255,255,247 248,252,241 255,255,247 255,255,250 251,248,244 255,255,254 253,248,249 253,248,249 255,255,255 249,249,249 250,250,250 251,251,251 255,255,255 255,255,255 253,253,253 255,255,255 247,247,247 246,246,246 238,238,238 240,240,240 255,255,255 255,255,255 248,248,248 247,247,247 249,249,249 255,255,255 248,248,248 249,249,249 255,255,255 224,224,224 255,255,255 249,249,249 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 255,249,255 255,253,255 255,255,248 250,255,233 245,255,232 240,255,239 239,247,255 234,232,255 124,116,187 51,40,112 217,212,255 243,244,255 245,252,245 242,248,229 255,255,244 244,244,232 255,250,255 255,248,255 236,227,237 247,240,245 253,247,248 247,242,239 255,255,248 253,251,240 246,246,230 246,246,228
