50 170
254,254,238 254,249,250 251,245,255 248,246,255 247,252,255 248,255,238 249,255,229 255,255,231 255,247,240 255,250,255 255,246,255 255,244,255 255,252,255 255,250,255 251,238,255 246,233,255 255,239,255 251,233,255 255,246,255 255,254,253 244,250,233 249,255,232 246,255,227 230,255,213 229,255,222 223,255,229 218,252,242 210,242,255 202,230,255 194,216,255 189,208,255 186,204,255 157,147,255 157,147,255 154,145,255 149,142,255 149,144,255 155,153,255 159,160,255 158,162,255 169,176,255 182,192,255 198,211,255 204,220,255 202,220,255 201,221,255 206,227,255 213,235,255 255,248,224 255,255,233 255,255,230 255,255,226 255,254,222 255,253,230 255,252,244 255,250,255 246,227,252 255,239,255 252,241,255 236,232,255 232,236,255 243,255,255 239,255,252 236,255,244 255,237,255 255,236,255 255,239,255 255,246,255 255,249,255 246,253,255 237,252,254 228,251,246 236,255,251 237,255,251 243,255,252 250,255,255 255,251,255 255,246,255 255,243,255 255,243,255 248,255,245 250,255,248 253,255,248 255,255,249 255,252,247 255,249,249 255,252,254 255,251,255 255,243,255 255,244,255 255,245,255 255,247,255 255,245,255 251,244,255 248,242,255 245,242,255 243,255,249 246,253,250 252,253,251 255,253,250 255,253,247 255,254,242 255,255,241 255,255,244 255,255,247 251,254,252 245,251,255 240,248,255 240,249,255 241,253,255 243,255,254 244,255,251 242,246,255 249,251,255 253,253,255 255,252,254 255,253,252 255,255,252 255,254,253 250,249,251 250,253,255 246,252,255 244,250,255 247,252,255 253,255,254 255,255,249 255,255,247 255,255,243 220,255,254 224,255,244 235,255,236 253,255,239 255,255,245 255,254,250 255,252,252 255,255,248 255,255,239 255,255,229 253,255,224 253,255,228 253,255,237 252,255,246 248,255,249 246,255,251 255,252,255 255,254,255 255,253,255 255,252,255 255,251,255 252,251,255 249,248,255 247,246,255 250,249,255 251,249,255 253,252,254 255,255,255 255,255,252 255,255,249 255,255,248 255,255,247 255,248,255 254,246,253 255,246,255 255,250,255 255,250,255 254,247,255 253,246,255 254,250,255 254,251,255 254,252,255
255,255,243 255,252,253 253,248,255 249,249,255 246,252,251 246,255,235 246,255,227 251,253,233 255,246,248 255,243,255 255,239,255 255,241,250 255,252,252 255,253,254 254,247,255 252,244,255 245,240,249 255,251,255 251,245,255 235,229,252 247,242,255 235,232,255 223,221,255 239,239,255 236,237,255 185,188,255 135,141,212 111,117,192 86,96,174 56,68,146 41,54,133 45,58,137 43,32,158 49,39,163 52,43,164 51,42,162 51,44,159 55,49,160 56,52,158 54,52,152 44,43,139 41,42,132 42,45,130 51,55,136 72,78,155 102,108,183 132,139,212 150,158,228 208,189,255 216,196,255 224,206,255 232,215,255 236,221,255 241,230,255 247,241,255 253,252,255 255,255,249 255,255,240 253,255,231 249,248,227 248,242,229 252,240,238 255,241,249 255,243,255 255,244,252 255,246,251 255,250,250 253,249,244 245,249,237 242,253,237 244,255,248 243,255,254 242,254,255 241,248,255 244,245,255 249,244,255 255,246,255 255,251,254 255,255,244 255,255,237 244,255,241 247,255,244 248,255,245 253,255,249 255,253,252 255,253,254 255,251,255 255,250,255 255,250,255 255,248,255 255,245,255 252,244,251 250,244,249 248,247,249 249,251,252 251,255,255 246,255,252 249,254,252 253,253,253 255,254,253 255,253,249 255,254,246 255,255,243 255,255,245 255,255,249 253,255,255 247,252,255 241,249,255 239,247,255 238,248,255 241,252,250 242,254,248 243,248,255 247,250,255 253,254,255 255,255,255 255,254,253 255,255,251 255,255,254 253,255,255 248,253,255 246,252,255 244,252,255 247,254,255 250,255,254 255,255,251 255,255,247 255,255,245 223,255,255 229,255,251 241,255,246 255,255,247 255,253,246 255,245,247 255,246,252 255,253,254 255,255,246 255,255,238 255,255,236 255,255,239 254,255,245 248,252,247 241,247,246 236,244,243 255,253,255 253,250,252 248,244,249 243,241,247 244,242,248 247,244,253 252,249,255 255,252,255 253,250,255 251,249,255 252,251,253 255,255,255 255,255,252 254,251,246 253,251,243 255,254,244 255,252,253 255,254,255 255,254,255 255,249,254 253,249,255 255,252,255 255,252,255 254,251,255 254,252,255 254,253,255
255,255,248 255,253,255 253,249,255 249,252,255 247,255,245 246,255,233 247,255,232 250,251,242 255,247,255 255,240,255 255,240,255 255,248,252 255,255,244 255,255,243 252,254,254 250,251,255 244,255,249 239,251,251 236,241,255 235,232,255 232,220,255 213,193,255 159,130,255 96,63,221 60,26,191 49,18,181 47,21,175 54,36,173 57,48,164 58,56,152 72,76,157 92,99,172 120,114,203 129,123,212 137,131,220 138,132,221 136,130,219 136,129,220 135,128,219 131,123,216 130,122,215 111,103,196 85,77,172 68,60,155 62,53,150 58,49,146 50,41,138 44,35,132 10,16,205 16,21,208 38,41,223 74,77,246 113,114,255 147,150,255 184,189,255 214,222,255 215,225,235 239,249,233 255,255,235 255,255,235 255,248,232 255,237,240 255,240,255 255,241,255 255,255,227 253,255,226 247,255,225 252,255,232 255,255,238 253,255,240 241,249,232 227,231,226 251,249,255 248,240,255 246,234,255 250,236,255 253,245,255 255,255,251 254,255,231 252,255,218 244,255,243 244,255,243 246,255,245 249,255,250 253,255,255 255,253,255 255,251,255 255,248,255 255,251,255 255,253,255 255,252,251 250,251,242 246,251,236 246,255,234 250,255,234 251,255,235 248,253,254 250,254,255 255,254,255 255,253,254 255,253,253 255,254,250 255,254,247 255,253,248 255,253,252 253,254,255 250,252,255 246,250,255 242,246,255 240,246,251 244,250,249 248,254,249 246,253,255 246,251,252 251,253,253 255,255,254 254,253,249 247,246,242 248,249,247 251,255,255 248,253,255 245,254,255 246,254,255 246,255,255 249,254,255 251,253,253 253,254,250 255,255,250 230,250,255 237,253,255 248,255,255 255,255,254 255,247,250 253,237,248 255,241,253 255,248,255 255,250,255 255,251,252 255,254,253 255,255,255 255,251,255 246,243,252 233,235,243 225,228,236 252,250,249 249,247,246 244,242,242 241,238,240 242,239,241 246,245,249 253,252,255 255,253,255 255,254,255 252,251,255 251,250,252 255,253,253 253,251,250 247,246,242 246,243,238 247,244,239 246,243,238 255,252,247 255,255,252 253,251,250 253,251,251 255,255,255 251,250,252 241,240,242 254,253,255 254,253,255
255,250,249 255,250,252 252,251,255 250,254,249 248,255,240 248,255,235 250,255,239 254,250,255 255,239,255 255,234,255 255,245,255 255,255,251 255,255,235 248,255,232 245,255,246 242,253,255 212,237,241 224,244,255 232,246,255 183,188,251 96,90,185 67,49,174 67,41,189 46,15,178 84,51,220 124,92,255 162,133,255 176,153,255 188,173,255 210,202,255 224,222,255 223,224,255 226,230,255 235,238,255 241,243,255 238,240,255 234,234,255 233,231,255 231,227,255 229,223,255 222,214,255 214,204,255 209,197,255 210,197,255 212,197,255 204,188,255 185,168,255 167,149,242 77,103,251 46,72,220 20,44,188 13,33,174 14,30,166 23,34,162 47,52,174 75,76,188 149,145,246 189,181,255 227,216,255 244,231,255 250,236,255 254,240,255 253,239,255 246,231,245 226,255,190 235,255,207 240,255,225 240,255,234 239,243,237 245,244,240 255,254,246 255,255,247 255,254,247 255,247,249 254,242,254 253,243,255 254,249,255 253,255,255 249,255,244 243,255,233 246,255,249 246,255,249 245,255,251 246,254,253 248,253,255 248,251,255 250,252,255 253,252,255 251,252,255 253,255,255 253,255,249 253,255,244 251,255,236 248,255,228 248,255,223 250,255,224 252,253,255 253,254,255 255,254,255 255,253,255 255,253,254 255,254,255 255,252,253 251,249,249 249,248,252 248,251,255 251,253,255 249,251,255 247,249,255 248,249,253 254,254,254 255,255,254 250,255,254 247,253,248 250,254,249 255,255,251 247,250,241 234,236,230 236,240,235 250,255,253 247,255,255 246,255,255 244,254,255 244,254,255 245,254,255 246,253,255 249,254,255 251,255,255 241,248,255 245,248,255 251,252,255 255,253,255 255,246,254 254,240,251 254,241,255 255,247,255 254,244,255 255,245,255 255,247,255 255,249,255 253,247,255 246,241,255 237,233,245 230,226,237 250,247,242 251,248,244 252,249,245 252,251,247 254,252,251 255,253,253 255,253,253 255,253,253 255,254,255 255,253,253 254,252,252 255,254,254 253,251,251 247,245,244 244,242,241 245,243,242 254,255,246 255,255,248 255,255,248 255,255,249 255,255,251 255,255,252 254,255,251 252,253,251 254,254,254 254,254,254
255,249,254 255,249,254 254,252,252 251,255,245 248,255,236 248,255,235 251,255,246 254,245,255 251,230,255 251,228,255 255,246,255 255,255,244 245,255,222 243,255,229 243,255,251 234,248,255 217,234,255 173,190,247 87,101,160 31,43,107 43,52,120 74,80,153 135,138,213 216,214,255 214,210,255 229,225,255 235,231,255 230,225,255 233,228,255 242,238,255 234,232,255 215,214,254 243,255,233 248,255,238 248,255,240 243,254,238 239,248,238 241,248,245 243,248,251 242,244,255 244,243,255 240,236,255 237,231,255 240,232,255 244,234,255 243,231,255 237,224,255 230,217,255 220,243,255 211,233,255 209,230,255 207,224,255 180,192,255 124,129,220 76,73,189 52,42,186 37,20,183 41,22,191 61,46,207 103,97,232 149,154,255 182,202,255 205,235,255 217,253,255 216,255,220 226,255,236 232,255,251 240,254,255 247,249,255 255,251,253 255,252,237 255,249,219 255,255,226 255,255,226 255,252,233 255,250,247 255,252,255 250,251,255 246,252,255 239,250,255 245,255,255 246,255,255 246,255,255 243,252,255 236,245,249 235,244,248 241,250,254 246,255,255 243,253,253 248,255,254 250,255,249 250,255,246 247,255,238 244,254,231 247,255,230 250,255,232 253,251,255 255,254,255 255,253,255 253,250,252 254,251,253 255,254,255 253,251,255 245,244,253 247,246,255 248,250,255 251,254,255 253,254,255 253,252,254 255,252,254 255,254,255 255,254,255 253,255,248 249,255,244 250,255,245 255,255,248 247,251,240 232,237,228 236,240,234 249,255,251 248,255,255 246,255,255 246,255,255 244,255,255 243,254,255 243,254,255 246,255,255 246,255,255 255,251,255 253,247,255 252,246,255 255,251,255 255,253,255 255,250,253 255,249,252 255,250,255 255,243,255 254,241,255 251,242,255 252,243,255 252,246,255 249,245,255 246,242,248 245,239,244 252,250,242 255,253,245 255,255,249 255,255,251 255,255,251 255,255,251 255,254,250 253,252,248 255,255,254 255,253,252 255,254,254 255,255,255 255,254,255 249,248,250 247,246,248 248,247,249 251,255,248 246,254,243 244,250,239 249,254,245 248,253,244 243,247,241 247,251,245 255,255,252 254,255,251 254,255,253
255,251,255 255,253,255 255,255,252 252,255,243 249,255,235 246,255,236 246,251,250 249,239,255 254,233,255 250,230,255 255,251,255 255,255,237 241,255,218 243,255,238 237,253,255 211,220,255 114,117,222 51,57,154 34,42,125 110,123,185 197,216,254 220,245,255 222,249,246 236,255,247 237,255,240 232,255,229 234,255,230 240,255,239 236,247,239 226,231,234 227,227,239 238,237,253 255,255,227 255,255,228 255,255,230 253,255,229 254,255,233 255,255,238 255,255,242 255,255,245 255,255,249 255,255,254 253,252,255 251,248,255 252,248,255 255,249,255 255,249,255 255,248,255 255,253,222 247,246,220 245,242,228 250,244,249 245,238,255 228,221,255 215,205,255 207,198,255 171,165,255 110,109,229 53,61,182 27,45,158 12,37,139 13,49,137 63,105,180 123,170,238 195,220,255 206,226,255 213,227,255 217,226,255 231,237,250 253,255,243 255,255,230 255,255,220 255,255,219 255,255,225 255,254,237 255,249,251 255,249,255 250,249,255 243,248,255 239,246,255 244,245,255 247,251,255 248,253,255 240,248,255 229,241,243 225,239,237 234,249,245 243,255,252 243,255,252 244,255,254 244,252,251 239,244,245 235,236,240 239,234,243 249,241,252 255,248,255 255,249,255 255,252,255 253,251,251 246,247,245 245,250,249 251,254,255 249,252,255 242,244,255 249,249,255 250,253,255 252,254,254 255,255,251 255,255,251 255,253,252 255,250,253 255,248,254 253,255,243 251,255,241 253,255,243 253,255,247 250,255,245 243,248,239 244,252,242 251,255,251 250,255,252 249,255,253 244,252,251 241,251,251 243,252,255 244,254,255 243,255,255 243,254,255 255,254,252 255,248,250 253,247,252 253,252,254 253,255,252 255,255,247 255,255,243 255,255,248 255,249,255 254,242,255 249,240,255 246,244,255 249,248,255 252,252,252 255,253,248 255,252,245 255,255,249 255,255,249 255,255,248 255,255,248 255,255,247 255,255,248 255,255,248 255,255,248 255,255,251 255,254,250 255,254,253 255,255,255 255,254,255 252,250,255 251,248,255 251,250,255 239,247,246 237,245,244 245,251,250 250,255,254 251,255,254 247,253,248 244,248,243 246,250,245 254,255,251 254,255,253
255,252,255 255,253,255 255,255,252 252,255,244 249,255,239 248,255,242 248,248,254 249,238,255 255,239,255 252,237,255 255,255,251 253,255,228 239,255,220 239,255,252 206,216,255 138,137,229 58,50,167 80,76,182 162,163,251 221,229,255 204,220,249 198,222,222 228,255,231 239,255,227 239,255,215 238,255,208 247,255,218 250,255,226 246,255,227 224,232,215 230,232,226 253,253,253 255,255,240 255,255,240 254,255,239 254,254,240 255,255,243 255,255,247 255,255,245 248,246,238 253,250,245 255,254,249 255,255,252 255,255,254 255,255,254 255,250,251 253,248,249 252,247,248 255,254,249 255,253,252 255,249,255 255,245,255 255,243,255 255,245,255 248,248,255 243,251,255 228,243,245 224,244,249 221,244,255 201,223,255 146,164,225 78,89,179 40,46,159 34,38,163 34,25,182 99,92,231 172,170,255 215,218,255 232,239,255 244,251,248 254,255,235 255,255,229 255,255,232 255,255,238 255,253,244 255,250,251 253,248,255 249,247,255 246,246,255 243,246,255 243,237,255 246,244,255 249,249,255 244,250,255 236,246,246 231,247,240 236,253,242 240,255,247 243,255,249 244,255,254 245,251,255 239,237,255 236,226,255 240,222,255 251,227,255 255,233,255 255,247,255 255,252,254 250,249,245 237,244,237 241,248,243 246,255,255 246,253,255 240,243,255 248,250,255 248,250,251 249,251,245 255,255,243 255,255,246 255,255,250 255,248,253 251,241,253 252,255,239 252,255,242 255,255,247 253,255,248 250,255,248 250,255,248 251,255,251 253,255,249 253,255,249 247,252,243 240,244,238 238,243,241 242,250,250 246,255,255 243,255,255 241,254,255 255,255,239 255,253,243 254,252,251 247,255,254 244,255,245 243,255,232 250,255,226 255,255,236 255,255,249 255,248,255 248,244,255 245,247,255 246,252,251 253,255,245 255,255,240 255,255,239 255,255,252 255,255,251 255,255,249 255,254,246 255,254,246 255,255,246 255,255,247 255,255,248 255,255,247 255,252,247 254,252,251 255,254,255 255,253,255 250,249,255 248,246,255 250,248,255 235,240,255 242,248,255 243,247,255 236,242,255 239,244,253 250,254,255 251,255,255 250,252,252 252,255,253 254,255,253
255,249,252 255,251,253 255,253,252 252,255,248 250,255,246 250,255,250 251,249,255 253,242,255 252,238,255 248,239,252 254,255,237 251,255,223 234,255,224 223,238,255 157,155,251 57,40,191 93,84,171 177,168,249 224,219,255 225,223,255 237,242,255 243,252,255 244,255,254 240,255,239 248,255,238 245,255,232 242,255,228 245,255,232 250,255,239 250,254,243 249,248,244 247,245,244 252,243,255 253,244,255 254,245,255 255,248,255 255,250,255 255,250,255 247,241,252 234,229,238 238,234,240 243,239,244 249,246,248 254,252,252 255,254,253 255,254,250 255,254,250 254,253,249 248,239,255 251,243,255 253,245,255 249,244,255 248,248,248 251,255,240 253,255,230 250,255,219 251,255,217 255,255,227 255,255,237 240,233,240 241,222,255 244,213,255 215,173,255 172,125,248 67,49,204 51,35,177 42,32,152 76,68,168 151,144,225 222,212,255 243,234,255 235,225,255 248,244,255 254,255,246 254,255,232 253,255,226 251,255,229 250,251,242 248,242,255 249,238,255 248,235,255 250,241,255 253,248,255 251,254,255 250,255,254 244,255,247 242,255,245 243,255,246 241,255,246 246,255,255 250,252,255 250,244,255 248,230,255 247,221,255 252,221,255 255,224,255 255,248,254 255,252,251 248,249,239 234,244,228 234,249,235 244,255,254 244,254,255 239,245,255 243,246,254 242,245,243 244,247,231 251,254,232 255,255,241 255,255,251 254,248,255 246,239,255 249,253,242 252,255,248 251,255,251 248,255,252 246,254,253 248,255,255 249,255,253 248,252,246 255,255,248 250,250,238 241,239,228 241,240,230 244,248,243 249,255,254 244,255,255 241,253,255 255,255,230 255,255,242 251,255,255 239,255,255 230,255,245 227,255,222 241,255,215 255,255,225 255,255,242 255,252,255 250,248,255 242,251,255 242,255,245 248,255,239 255,255,236 255,255,235 249,249,255 250,251,255 254,253,255 255,255,254 255,255,251 255,255,249 255,255,248 255,255,247 255,255,245 254,251,246 253,251,250 254,253,255 254,251,255 248,246,255 244,243,255 246,244,255 228,229,255 229,229,255 199,201,242 158,160,195 163,164,192 211,212,232 245,246,255 248,250,255 252,254,255 254,254,254
255,253,250 255,252,253 253,252,254 251,253,253 248,253,252 247,250,254 248,245,255 252,241,255 244,233,253 255,255,251 246,255,219 250,255,219 238,255,235 219,226,255 87,71,213 34,1,206 220,210,252 244,235,255 248,238,255 248,240,255 244,238,255 242,238,255 251,248,255 238,237,247 255,252,255 255,253,255 253,251,255 252,249,255 252,248,255 253,249,255 255,251,255 255,250,255 253,242,255 241,230,255 255,245,255 255,246,255 243,235,255 244,237,255 252,246,255 240,236,248 248,245,254 250,249,253 252,252,252 254,255,251 255,255,249 255,255,248 255,255,247 255,255,247 238,246,255 238,249,255 233,247,246 236,254,237 248,255,235 248,255,228 250,255,224 255,255,238 255,251,242 255,249,255 255,243,255 255,226,255 255,215,255 255,216,255 255,221,255 255,224,255 233,229,255 163,157,234 97,89,176 71,56,164 57,33,169 63,34,191 128,96,255 205,182,255 230,222,255 226,237,245 245,255,220 237,255,186 227,252,178 242,249,216 242,228,246 244,218,255 255,243,255 253,243,255 255,251,255 255,254,255 251,254,252 251,255,251 250,255,248 237,248,238 250,255,251 247,253,252 251,251,255 252,244,255 251,238,255 255,242,255 255,240,255 255,232,255 255,242,248 255,255,252 244,247,232 235,249,225 241,255,239 243,255,249 243,255,255 232,238,249 251,254,255 242,245,236 255,255,236 255,255,234 255,255,240 244,250,245 223,224,244 229,228,255 239,244,247 248,254,255 236,245,254 232,242,252 241,253,255 230,240,250 228,237,241 253,255,255 255,255,249 255,255,244 252,245,230 255,251,236 255,255,248 246,250,245 231,239,239 244,255,255 255,255,229 255,255,251 225,232,252 218,240,255 217,253,255 224,255,236 239,255,221 254,255,221 255,254,235 251,241,247 251,251,255 243,255,255 235,252,243 248,255,245 245,245,233 255,255,249 245,246,255 229,229,247 243,243,255 251,253,255 232,231,233 253,254,252 255,255,251 245,243,235 254,252,244 255,255,251 228,226,225 236,235,239 246,245,255 251,251,255 249,247,255 163,161,181 71,68,148 61,57,133 60,57,126 70,65,126 70,67,116 202,200,236 244,241,255 242,242,255 252,252,255 254,253,255
255,255,246 255,253,252 253,251,255 251,250,255 249,250,255 248,249,255 251,246,255 252,245,255 255,252,255 250,252,232 249,255,213 246,255,215 235,255,241 194,196,255 51,27,199 93,51,255 250,237,245 254,241,249 255,245,251 253,241,247 250,241,244 255,248,249 255,252,253 255,253,255 255,253,255 255,249,255 253,247,255 251,244,255 249,243,255 251,243,255 252,243,255 254,245,255 253,250,255 253,251,255 245,243,255 233,232,242 243,242,251 253,254,255 253,255,255 251,254,252 251,255,249 252,255,248 252,255,246 252,255,244 251,255,242 249,255,238 247,255,235 246,255,234 248,255,248 250,255,245 246,255,237 245,255,232 253,255,240 255,255,245 252,250,250 255,246,255 255,234,255 255,233,255 255,229,255 255,223,255 255,225,255 255,235,255 255,243,252 255,245,246 228,231,236 240,241,255 243,245,255 211,206,255 137,121,238 65,39,206 46,15,208 63,35,219 128,116,252 226,234,255 231,255,240 238,255,207 243,255,197 223,234,188 254,244,244 255,244,255 255,253,250 255,251,248 255,252,249 255,251,248 250,246,245 252,250,249 255,255,254 249,252,250 250,253,251 245,248,246 249,250,248 255,255,252 255,255,251 251,246,243 255,248,245 255,255,252 255,250,255 255,254,254 249,255,236 248,255,237 231,254,226 209,230,215 229,243,242 248,253,255 253,254,255 255,255,246 251,255,227 240,250,214 242,255,232 232,244,248 217,227,255 224,231,255 235,244,255 227,239,255 222,237,255 222,239,255 221,240,255 228,244,255 228,239,255 222,227,236 255,252,251 255,255,244 255,253,236 255,251,233 255,255,242 255,255,249 250,255,253 246,255,255 248,241,226 226,225,241 204,216,255 203,230,255 205,244,255 201,242,244 231,255,229 239,246,213 255,255,245 255,250,255 241,238,255 236,247,255 225,244,247 240,252,254 238,234,246 248,229,254 226,227,255 244,244,255 242,242,255 222,223,244 250,251,255 237,237,243 232,232,232 255,255,252 255,255,249 255,255,252 237,235,234 243,242,246 247,246,255 248,247,255 236,234,254 150,148,170 60,51,161 55,46,150 58,50,145 65,58,139 62,55,122 188,183,234 238,234,255 242,239,255 246,245,255 248,247,249
