50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 254,254,254 250,250,250 248,248,248 248,248,248 250,250,250 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 251,251,251 250,250,250 252,252,252 251,251,251 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,244,249 255,253,255 251,243,253 252,244,255 255,250,255 255,251,255 255,251,255 245,245,245 249,252,243 253,255,244 246,255,234 249,255,236 246,255,236 246,255,237 251,255,245 240,249,236 255,249,255 255,247,255 255,247,255 255,250,255 255,252,255 255,252,255 254,248,253 250,244,249 255,249,254 255,249,255 255,249,255 255,250,255 255,249,255 255,248,255 255,248,255 255,247,255 255,254,242 255,255,238 255,255,236 255,255,242 253,252,254 250,244,255 245,232,255 242,225,255 252,237,255 255,250,255 254,255,245 246,255,234 245,255,244 234,245,255 225,231,255 228,231,255 239,255,222 242,255,235 248,255,254 251,249,255 255,246,255 255,246,255 255,249,255 255,251,248 255,253,250 255,250,255 255,246,255 249,244,255 246,247,255 242,255,253 239,255,238 237,255,226 225,255,233 228,255,239 234,255,245 237,255,249 239,255,252 243,255,252 241,255,249 243,254,246 248,255,247 249,254,245 252,254,248 255,255,255 255,253,255 255,248,255 255,245,255 255,245,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 253,253,253 251,251,251 253,253,253 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 251,251,251 250,250,250 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 248,248,248 245,245,245 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,254,255 254,249,251 255,248,255 255,252,255 253,247,255 243,237,248 251,247,253 254,254,254 245,247,241 255,255,247 248,255,239 242,250,233 253,255,244 242,249,236 243,249,238 247,255,245 255,254,255 255,252,254 254,251,253 254,252,252 255,253,253 254,252,252 250,248,247 247,245,244 253,251,250 254,252,251 254,252,252 255,253,253 255,252,254 254,251,253 254,251,253 253,250,252 255,254,244 255,255,240 255,255,236 254,255,239 251,255,247 248,251,255 244,242,255 245,238,255 254,249,255 255,255,244 249,255,221 237,253,206 236,253,216 228,245,231 223,236,250 230,239,255 246,255,241 246,255,247 249,254,255 248,248,255 252,247,255 255,248,255 255,253,254 255,255,249 255,255,247 255,252,253 255,249,255 251,248,255 248,250,255 244,254,254 241,255,246 241,255,240 230,249,246 232,250,249 237,252,254 242,255,255 244,255,255 245,255,255 248,255,252 247,254,247 252,255,248 249,255,244 252,255,246 255,255,254 255,253,255 255,248,255 254,245,255 255,246,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 255,255,255 253,253,253 255,255,255 255,255,255 249,249,249 242,242,242 242,242,242 249,249,249 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,254 241,239,239 255,253,255 255,253,255 249,244,253 252,247,255 255,253,255 255,254,255 243,244,240 255,255,249 255,255,248 233,237,226 255,255,249 253,254,250 246,247,245 255,255,255 254,255,250 253,255,249 251,253,247 251,253,247 252,255,246 251,254,245 250,253,244 248,252,241 252,255,245 252,255,245 253,255,246 253,255,247 253,255,247 253,255,247 252,255,246 252,255,246 255,251,248 255,253,245 251,255,243 248,255,242 249,255,246 248,255,247 247,253,248 248,251,242 255,255,239 255,255,228 252,255,209 243,255,197 243,255,205 236,253,216 229,245,228 234,247,245 248,251,255 247,251,255 247,250,255 249,251,252 253,251,250 255,253,248 255,255,246 255,255,245 255,255,245 255,255,246 255,255,249 253,254,252 249,253,254 248,252,255 246,252,255 244,252,255 241,239,255 242,240,255 245,243,255 247,245,255 250,247,255 251,250,255 253,252,254 253,254,250 255,255,249 252,255,245 252,255,245 255,255,252 253,255,255 250,249,255 249,246,255 249,247,255 255,255,255 252,252,252 246,246,246 246,246,246 251,251,251 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 240,240,240 245,245,245 252,252,252 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 254,254,254 255,255,255 255,255,255 251,251,251 248,248,248 248,248,248 250,250,250 255,255,255 255,255,255 253,253,253 252,252,252 251,251,251 251,251,251 252,252,252 253,253,253 249,249,249 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,248 248,247,243 255,255,254 248,246,246 251,248,250 255,253,255 255,253,255 252,249,251 252,250,250 251,249,248 255,255,254 226,224,223 255,253,255 255,253,255 255,253,255 255,251,255 251,255,247 250,255,245 249,255,244 249,255,244 250,255,245 251,255,245 252,255,246 252,255,244 250,255,242 250,255,242 251,255,243 252,255,244 252,255,244 251,255,243 250,255,242 250,255,242 248,247,255 246,249,254 244,251,254 244,255,253 243,255,253 245,255,251 248,255,247 252,255,242 255,255,237 255,255,233 255,255,226 255,255,222 255,255,230 253,255,233 242,250,233 242,252,240 249,242,255 249,245,255 252,249,255 255,255,251 255,255,247 255,255,244 255,255,242 255,255,239 255,255,242 255,255,240 255,255,242 255,255,245 253,254,250 251,251,255 249,248,255 249,245,255 251,236,255 252,237,255 252,237,255 253,239,255 255,242,255 255,246,255 255,249,255 255,253,254 255,255,251 255,254,246 252,255,246 253,255,251 250,255,253 245,250,253 242,248,255 244,249,255 251,251,251 243,243,243 236,236,236 238,238,238 247,247,247 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 251,251,251 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 240,240,240 245,245,245 252,252,252 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 251,251,251 252,252,252 254,254,254 254,254,254 250,250,250 246,246,246 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 250,250,250 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,253,244 255,255,251 253,253,247 241,240,236 254,252,251 255,253,253 241,239,239 252,249,251 255,254,255 244,239,241 249,243,248 240,234,239 251,244,251 251,243,253 255,251,255 248,239,252 251,255,251 251,255,251 250,255,250 249,255,249 249,255,247 249,255,247 250,255,248 251,255,248 248,255,245 249,255,245 250,255,246 250,255,244 250,255,244 250,255,244 249,255,242 248,255,241 242,248,255 241,247,255 241,249,255 241,250,255 241,250,255 242,251,255 248,252,255 254,254,254 255,251,251 255,253,255 255,248,252 255,247,254 255,252,255 255,253,255 253,251,250 254,255,251 255,247,255 253,245,255 250,246,252 250,249,245 255,255,243 255,255,242 255,255,243 255,255,243 255,255,240 255,255,240 255,255,240 255,255,243 255,255,247 255,252,254 255,248,255 255,246,255 255,243,254 255,242,253 255,242,253 255,242,255 255,243,255 255,246,255 255,249,255 255,251,255 255,252,255 255,250,251 253,252,248 252,255,251 249,255,250 243,254,246 239,252,244 240,255,247 251,251,251 243,243,243 236,236,236 238,238,238 247,247,247 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 251,251,251 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 252,252,252 244,244,244 243,243,243 248,248,248 253,253,253 253,253,253 250,250,250 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 255,255,255 255,255,255 249,249,249 247,247,247 253,253,253 255,255,255 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,250,241 255,255,251 245,247,241 252,254,248 255,255,251 242,241,237 240,238,237 243,241,241 255,250,252 255,249,254 248,241,248 255,252,255 255,251,255 249,240,250 255,250,255 255,247,255 251,255,255 251,255,255 251,255,255 251,255,255 248,252,253 247,251,252 247,252,251 248,253,252 249,254,252 249,255,250 250,255,251 250,255,250 250,255,248 250,255,248 249,255,246 249,255,246 240,254,242 242,253,250 241,250,255 240,248,255 239,246,255 242,246,255 247,249,255 255,250,255 255,244,255 255,240,255 255,225,255 251,221,255 255,235,255 255,245,255 255,251,255 253,255,251 255,253,255 250,244,249 239,234,236 234,229,230 238,234,233 246,243,238 254,253,243 255,255,246 255,255,245 255,255,245 255,255,246 255,255,247 255,254,249 255,254,249 255,254,249 255,254,249 255,255,229 255,255,231 255,254,235 255,252,239 255,250,244 255,249,251 255,248,255 255,247,255 255,247,255 255,246,255 252,248,253 251,254,252 248,255,247 242,255,238 237,255,234 240,255,234 255,255,255 252,252,252 246,246,246 246,246,246 251,251,251 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 251,251,251 251,251,251
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 252,252,252 246,246,246 245,245,245 248,248,248 253,253,253 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 251,251,251 248,248,248 246,246,246 254,254,254 250,250,250 247,247,247 250,250,250 255,255,255 255,255,255 253,253,253 248,248,248 250,250,250 255,255,255 250,250,250 238,238,238 236,236,236 246,246,246 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,246,242 255,255,252 242,244,238 255,255,249 254,255,248 247,248,239 241,241,235 149,148,144 154,149,150 255,254,255 246,240,245 253,246,251 248,241,246 255,250,253 255,254,255 254,248,249 246,245,255 249,248,255 252,251,255 252,250,255 250,248,255 249,248,255 249,248,255 251,250,255 251,250,255 252,252,255 252,253,255 253,255,255 253,255,255 252,255,253 252,255,253 251,255,250 244,255,224 246,255,234 245,255,246 242,250,255 240,246,255 242,247,255 247,251,252 255,253,253 255,244,255 255,236,255 246,219,255 242,214,255 250,230,255 249,245,255 246,255,241 248,255,233 255,255,242 246,247,237 234,232,231 230,226,232 235,230,239 244,240,246 251,248,250 255,252,251 255,254,250 255,253,252 255,252,253 255,252,253 255,254,250 255,255,245 255,255,238 255,255,233 253,255,212 253,255,215 255,255,220 255,255,228 255,255,237 255,253,246 255,249,255 255,246,255 255,242,255 253,241,255 251,244,255 250,252,253 249,255,246 242,255,234 240,255,228 241,255,227 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 246,246,246 246,246,246
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 243,243,243 236,236,236 232,232,232 243,243,243 238,238,238 236,236,236 242,242,242 253,253,253 255,255,255 254,254,254 248,248,248 251,251,251 254,254,254 245,245,245 229,229,229 227,227,227 241,241,241 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 245,247,248 255,255,255 244,245,241 255,255,249 237,241,230 251,255,243 226,227,217 17,17,11 27,25,24 254,249,250 231,226,228 204,199,200 211,206,205 255,253,248 255,255,246 234,232,221 239,232,245 244,237,250 251,244,255 254,247,255 255,248,255 255,248,255 255,250,255 255,250,255 255,248,255 255,250,255 255,251,255 255,253,255 255,253,255 255,253,255 255,254,254 255,253,252 251,255,217 251,255,229 250,255,242 246,251,250 243,248,251 243,249,244 250,255,240 255,255,240 252,248,237 254,242,248 246,227,252 241,224,255 247,241,255 243,254,251 233,255,228 235,255,220 253,255,247 248,253,244 243,245,245 244,243,252 251,247,255 255,251,255 255,251,255 255,250,255 255,251,255 255,250,255 255,251,255 255,252,254 255,255,249 255,255,243 255,255,236 255,255,232 238,255,218 241,255,221 242,255,225 246,255,231 249,255,238 250,255,245 253,250,252 254,245,255 253,242,255 251,239,255 250,242,255 252,250,255 251,255,249 246,255,236 244,255,228 245,255,225 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 253,253,253 251,251,251 253,253,253 250,250,250 250,250,250
255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 253,253,253 247,247,247 250,250,250 255,255,255 250,250,250 247,247,247 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 253,253,253 240,240,240 239,239,239 248,248,248 248,248,248 232,232,232 228,228,228 241,241,241 254,254,254 255,255,255 253,253,253 254,254,254 255,255,255 252,252,252 248,248,248 248,248,248 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,252,255 245,245,251 253,255,255 255,255,251 236,240,228 255,255,245 229,233,221 131,132,123 4,3,0 146,144,144 165,163,163 6,4,3 23,20,15 160,160,148 230,232,213 249,252,230 230,222,229 255,250,255 255,249,255 255,251,255 255,250,255 255,247,255 255,247,255 246,236,248 255,251,255 255,252,255 255,253,255 255,253,255 255,255,254 255,254,251 255,253,248 255,251,246 255,255,237 255,253,242 253,246,249 255,248,255 255,251,255 255,255,252 251,255,235 249,255,224 239,242,217 255,252,247 255,248,255 231,224,255 236,239,255 229,245,255 227,255,254 215,255,236 244,248,255 221,227,246 213,219,230 248,254,255 243,246,251 250,249,255 243,237,254 231,222,242 250,242,255 255,251,255 250,248,248 235,237,231 253,255,248 252,255,250 238,243,242 244,247,251 210,244,243 227,255,255 230,255,255 225,252,243 238,255,251 223,237,233 250,255,255 238,237,246 250,246,255 252,245,255 253,246,255 254,249,255 253,253,253 252,255,247 251,255,239 248,255,235 248,248,248 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 243,243,243 251,251,251 245,245,245 250,250,250 247,247,247 255,255,255 251,251,251 255,255,255 251,251,251 251,251,251
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 239,239,239 237,237,237 234,234,234 243,243,243 255,255,255 252,252,252 246,246,246 254,254,254 249,249,249 246,246,246 250,250,250 254,254,254 248,248,248 237,237,237 236,236,236 245,245,245 255,255,255 246,246,246 242,242,242 252,252,252 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 252,252,252 250,250,250 251,251,251 253,253,253 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 246,243,255 237,236,246 252,254,255 253,255,251 242,246,234 255,255,244 255,255,245 208,211,202 7,8,6 10,9,11 208,207,211 22,21,23 0,2,0 0,5,0 205,213,190 215,224,197 246,243,235 255,255,251 251,247,242 247,242,239 252,247,246 251,245,246 255,251,252 252,246,247 246,240,241 249,244,243 253,248,245 255,252,247 255,255,246 255,255,246 255,255,245 255,255,244 255,249,255 255,246,255 255,240,255 255,240,255 255,244,255 253,248,250 249,251,232 246,252,221 242,246,221 255,255,254 212,206,237 209,201,255 181,179,255 176,185,255 149,168,243 162,188,255 172,164,255 187,187,255 237,245,255 219,232,240 243,255,249 241,247,246 221,218,233 233,224,250 244,234,255 249,245,251 253,255,247 251,255,241 227,239,227 244,251,255 240,238,255 216,209,255 197,217,255 180,202,255 195,218,255 220,242,255 195,217,242 236,255,255 233,247,246 248,255,255 253,255,255 255,254,255 255,253,255 255,251,255 255,252,255 254,251,253 251,251,251 251,252,250 255,255,255 255,255,255 237,237,237 250,250,250 255,255,255 255,255,255 239,239,239 247,247,247 248,248,248 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 255,255,255 239,239,239 255,255,255 249,249,249 251,251,251 243,243,243 237,237,237 255,255,255 255,255,255
