50 170
255,250,255 255,252,255 255,252,255 255,253,253 255,254,250 255,255,251 255,255,248 255,255,245 255,255,245 255,255,247 255,255,247 255,251,244 255,250,246 255,250,251 255,248,251 255,244,247 249,255,220 253,255,233 255,255,250 255,248,255 255,243,255 255,246,252 255,255,245 255,255,238 255,255,235 255,255,242 255,250,253 255,247,255 254,249,255 250,255,245 247,255,230 247,255,218 255,254,249 255,254,251 255,254,255 255,252,255 255,250,255 255,249,255 255,248,255 255,248,255 255,248,255 255,250,255 255,254,253 255,255,245 255,255,234 255,255,226 255,255,223 255,255,222 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 252,252,252 253,253,253 254,254,254 254,247,255 248,242,255 247,246,255 253,255,255 253,255,252 248,252,246 249,253,247 255,255,252 255,255,255 252,248,254 251,245,255 255,250,255 255,250,255 255,248,255 255,248,255 255,251,255 255,255,247 255,255,247 255,255,247 255,255,245 255,255,245 255,255,246 254,255,246 254,254,248 254,250,249 254,248,253 254,244,255 255,242,255 255,238,255 255,237,255 255,235,255 255,235,255 246,239,252 255,251,255 255,253,255 248,247,249 240,242,242 247,249,249 251,255,255 250,253,255 251,252,255 248,248,255 248,248,255 251,251,255 251,253,255 250,252,253 249,252,250 252,255,251 255,239,255 255,241,255 255,245,255 251,247,255 242,248,253 241,247,252 245,246,255 254,244,255 253,228,255 255,239,255 255,228,255 255,232,255 255,231,255 255,249,255 244,242,242 253,255,251 250,255,254 247,250,248 249,250,246 255,255,250 255,255,249 255,255,248 255,255,247 255,255,247 255,255,248 255,255,246 254,254,248 252,255,251 250,255,255 246,255,255 243,255,255 240,252,255 255,254,255 255,253,255 255,250,255 254,247,255 253,244,255 252,246,255 251,247,255 250,249,255 251,253,253 249,255,247 249,255,246 249,255,249 249,253,254 249,249,255 249,245,255 249,243,255 249,255,240 251,255,242 251,255,244 251,255,245 252,255,246 251,255,246 252,255,250 255,255,252 255,255,254 255,255,255
255,253,252 255,254,253 255,255,254 255,255,254 255,255,254 255,255,254 255,255,255 255,253,254 255,254,255 252,245,248 248,241,246 255,247,253 255,251,255 255,248,255 255,245,255 255,247,255 249,255,234 249,255,243 251,249,255 255,243,255 255,243,255 255,247,255 255,255,243 255,255,237 255,255,234 255,255,242 255,250,255 255,245,255 252,246,255 248,251,255 247,255,242 247,255,234 255,255,247 255,255,249 255,255,252 255,254,254 255,252,255 254,249,255 253,247,255 252,245,255 252,246,255 251,247,253 251,249,249 253,250,245 255,255,243 255,255,239 255,255,236 255,255,236 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 243,237,254 248,244,255 250,250,255 250,252,252 251,255,249 252,255,248 249,254,245 247,249,243 255,255,255 255,251,255 254,250,255 255,249,255 253,244,254 249,241,248 254,244,250 255,253,255 255,253,252 255,253,252 255,253,252 255,254,250 255,255,249 255,255,249 255,255,249 255,255,249 255,254,250 255,253,252 255,250,253 255,248,255 255,248,255 255,245,255 255,244,255 255,244,255 255,251,255 246,238,248 238,234,239 252,250,250 255,255,254 255,255,254 251,253,253 252,253,255 250,249,255 247,246,255 248,246,255 251,250,255 251,251,255 248,250,251 252,253,249 255,255,251 255,241,255 255,244,255 253,249,255 247,251,252 242,253,251 241,254,252 248,255,255 255,252,255 255,246,255 255,235,254 246,220,243 255,247,255 255,250,255 255,251,253 229,233,227 243,255,243 250,255,255 250,255,255 251,255,255 255,255,254 255,254,250 252,249,244 254,251,243 255,255,249 255,255,247 255,255,248 255,255,251 253,255,252 248,253,252 244,252,252 242,251,254 241,253,255 254,255,246 255,255,249 255,255,252 253,252,254 253,251,255 254,253,255 252,254,254 251,255,247 251,255,242 251,255,238 251,255,236 251,255,239 249,255,245 249,254,252 249,252,255 249,249,255 249,255,243 250,255,244 249,255,243 249,255,244 249,254,245 250,254,248 253,254,250 253,254,252 251,251,251 253,251,251
255,254,243 255,255,245 255,255,248 255,255,252 255,255,255 255,253,255 255,251,255 254,250,255 255,250,255 239,233,250 233,227,244 248,243,255 255,250,255 251,247,255 249,245,255 255,251,255 248,252,246 247,247,253 246,242,255 249,240,255 253,243,255 255,250,255 255,255,244 255,255,234 255,255,232 255,255,242 254,250,255 252,244,255 250,243,255 248,246,255 247,252,255 247,255,248 255,255,247 255,255,247 254,255,247 253,255,247 251,253,247 247,251,246 245,248,246 244,246,246 241,243,244 239,241,242 238,240,241 243,242,244 248,247,249 252,251,253 255,252,254 253,250,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 243,243,243 235,235,235 230,230,230 239,236,245 252,251,255 253,255,255 251,255,250 252,255,248 253,255,248 253,255,248 244,246,240 255,255,252 255,255,255 255,254,255 254,251,253 249,244,246 245,240,241 252,247,246 255,255,252 255,251,255 255,251,255 255,252,255 255,253,255 255,254,255 255,254,254 255,253,252 255,255,249 255,255,248 255,255,248 255,255,247 255,255,246 255,255,246 255,254,245 255,254,245 255,254,245 235,226,236 250,242,249 255,253,255 255,251,252 255,251,250 253,252,248 239,237,236 221,218,220 182,181,185 186,184,190 195,192,201 210,206,212 220,217,219 229,227,226 242,242,236 253,254,245 254,255,245 253,255,246 250,255,247 244,255,247 240,255,247 238,255,246 240,254,248 246,255,252 253,255,254 255,255,254 244,242,241 248,247,243 240,244,238 249,255,248 244,255,246 244,255,248 242,251,254 246,255,255 248,255,255 250,255,255 239,244,243 232,235,233 237,238,234 247,248,244 255,255,251 255,255,252 255,255,252 255,255,254 249,252,250 244,249,248 246,251,250 249,255,254 255,255,242 254,255,241 255,255,245 255,255,246 254,255,247 253,255,246 254,255,244 254,255,241 253,255,236 253,255,235 251,255,235 251,255,236 251,255,240 251,255,245 251,255,249 251,254,252 255,255,252 254,255,251 251,252,250 252,253,251 254,255,253 255,255,255 255,255,255 253,253,253 255,253,253 255,253,253
255,255,241 255,253,242 255,254,246 255,255,252 255,255,255 255,251,255 252,249,255 251,250,255 248,248,255 236,238,249 231,233,243 236,242,247 242,249,252 241,249,248 240,251,248 244,255,250 248,252,246 245,246,250 244,241,255 246,240,255 251,246,255 253,253,255 252,255,246 250,255,235 251,255,236 251,255,245 251,251,255 249,247,255 249,245,255 249,247,255 249,252,255 249,255,250 252,255,247 252,255,247 250,255,246 249,255,245 247,255,241 245,255,239 243,252,239 241,251,239 235,244,234 231,238,235 229,234,235 233,236,244 241,241,255 246,244,255 245,242,255 242,238,255 250,250,250 251,251,251 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 241,241,241 232,232,232 227,227,227 244,245,243 249,250,246 251,253,247 249,254,245 249,255,244 252,255,246 253,255,246 249,252,243 253,255,249 254,255,251 255,255,254 255,254,253 253,252,248 252,252,246 255,255,247 255,255,248 255,248,255 255,250,255 255,250,255 255,251,255 255,252,255 255,253,255 255,254,254 255,255,249 255,255,246 255,255,243 255,255,239 255,255,237 255,255,235 255,255,233 255,255,231 255,255,231 240,230,236 242,235,240 247,241,242 255,253,252 255,255,252 252,247,244 191,187,186 131,127,126 128,123,124 130,125,127 134,129,131 134,129,131 132,127,128 131,128,124 134,131,126 139,137,129 130,148,119 137,153,129 149,164,143 163,175,163 175,188,180 188,199,196 200,211,208 207,219,213 218,232,221 237,252,238 246,255,245 243,255,242 235,250,236 244,255,249 244,255,251 243,255,251 238,251,253 241,254,255 244,255,255 242,254,255 234,243,246 227,235,235 232,237,238 241,247,246 251,255,255 253,255,255 253,255,255 255,255,254 254,255,253 253,254,252 254,255,253 255,255,254 254,252,251 252,251,247 252,251,247 255,255,249 255,255,248 254,255,246 255,255,246 255,255,247 255,255,245 255,255,246 253,255,246 253,255,247 253,254,250 253,254,252 253,253,253 253,253,253 255,253,255 255,251,255 252,248,254 254,250,255 255,253,255 255,253,255 252,248,253 246,243,245 255,253,255 255,254,254
255,254,253 255,251,250 255,252,251 255,255,254 255,255,254 252,253,251 249,253,248 250,255,250 238,247,237 241,253,241 238,253,239 228,247,228 226,247,225 234,255,231 236,255,233 234,255,231 247,255,232 245,252,237 244,247,245 245,247,255 250,251,255 250,255,255 250,255,249 247,255,241 248,255,242 248,255,247 248,253,255 249,249,255 249,250,255 249,253,254 251,255,245 251,255,239 248,255,252 248,255,252 249,255,250 249,255,247 248,255,243 247,255,241 246,255,238 246,255,238 238,251,235 234,246,234 231,240,237 233,239,244 239,242,255 243,244,255 242,241,255 236,236,255 247,247,247 249,249,249 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 248,248,248 249,255,244 237,243,232 234,241,228 243,247,235 244,248,236 238,242,231 241,245,234 253,255,247 252,254,248 252,254,248 253,255,249 254,255,250 255,255,249 255,255,248 252,255,244 247,251,239 243,239,250 245,241,252 249,245,255 252,249,255 255,253,255 255,254,255 255,255,255 255,255,252 255,255,247 255,255,243 255,255,240 254,255,237 254,255,234 254,255,231 253,255,229 253,255,227 255,251,255 240,233,236 247,240,243 255,254,255 241,236,235 175,170,169 139,134,133 144,139,138 215,210,209 215,209,210 210,204,205 199,194,193 185,180,179 173,168,165 165,161,156 161,157,152 114,135,103 119,136,109 125,135,119 130,131,127 133,130,132 133,129,135 132,130,136 130,134,135 123,135,129 129,147,134 165,187,169 216,237,222 243,255,249 240,251,248 236,241,244 244,246,254 243,255,255 242,255,255 243,255,255 243,255,255 242,254,255 238,250,252 238,250,252 244,253,255 248,255,255 247,252,253 244,248,249 250,250,250 255,255,255 255,255,254 255,255,252 255,253,250 255,248,255 252,244,254 253,247,252 255,253,252 255,255,250 255,253,245 255,253,245 255,255,252 255,253,253 255,251,255 255,250,255 255,250,255 255,250,255 255,251,255 255,252,254 255,252,254 254,245,255 252,243,255 251,242,255 253,245,255 255,247,255 252,245,252 242,236,241 232,229,231 250,248,248 250,248,247
255,249,255 255,246,255 255,247,255 255,254,255 255,255,252 249,253,241 247,255,236 250,255,237 235,252,219 247,255,232 246,255,231 229,254,216 224,251,212 233,255,225 238,255,230 231,255,223 249,255,221 249,255,228 248,255,237 248,255,248 249,255,254 248,255,255 247,255,250 244,255,247 247,255,248 247,255,251 249,254,255 250,253,255 252,255,253 254,255,244 255,255,236 255,255,230 247,249,255 247,250,255 248,253,254 249,255,253 250,255,249 250,255,245 250,255,242 249,255,241 248,255,240 243,255,240 240,252,240 241,251,245 242,251,254 243,250,255 242,248,255 238,245,255 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 253,255,244 238,246,229 233,240,225 246,250,238 245,249,238 234,237,228 238,240,234 255,255,251 254,255,250 253,255,249 250,254,248 251,255,247 253,255,249 251,255,248 243,251,240 231,239,228 230,233,231 234,237,235 239,242,240 247,248,246 252,253,251 255,255,254 255,255,254 255,255,254 255,255,252 255,255,251 255,255,248 254,255,246 254,255,243 254,255,241 253,255,239 253,255,238 255,253,255 255,253,255 251,245,250 215,209,214 148,142,147 114,109,111 166,159,162 244,238,239 255,252,251 255,255,254 255,255,254 255,252,251 255,251,250 255,251,250 253,249,248 249,245,244 250,255,240 253,255,244 255,254,246 248,234,238 233,213,225 216,195,210 201,184,198 189,180,190 149,153,154 128,139,136 115,132,123 143,159,152 226,234,233 251,251,255 253,244,255 255,242,255 248,255,252 244,253,250 241,252,249 245,255,254 244,255,255 244,255,255 244,255,255 244,255,255 245,254,255 240,247,250 237,240,244 242,244,245 255,253,253 255,254,255 255,255,254 255,248,248 255,249,255 251,244,251 252,248,247 255,255,246 255,255,243 252,254,235 253,254,238 255,255,247 255,253,252 255,250,255 255,249,255 255,249,255 255,250,255 255,252,253 255,254,249 255,255,246 255,244,255 255,245,255 255,245,255 255,247,255 255,248,255 251,244,251 242,236,241 235,230,231 249,247,246 249,248,244
255,245,255 248,239,255 245,239,255 249,247,253 247,248,244 240,246,229 241,250,223 248,255,226 245,255,222 252,255,229 250,255,230 242,255,226 239,255,229 242,255,238 244,255,243 240,254,242 254,255,229 254,255,235 255,255,243 253,255,251 250,255,253 249,255,253 247,255,253 247,255,251 247,255,251 249,255,253 250,254,255 252,254,255 255,255,251 255,255,246 255,255,240 255,255,236 247,247,255 247,248,255 248,250,255 250,253,255 251,255,255 251,255,251 250,255,247 250,255,244 251,255,244 250,255,243 248,255,242 247,255,242 245,255,245 246,255,247 244,255,249 244,255,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 246,246,246 243,243,243 241,241,241 253,255,242 246,254,237 245,252,239 254,255,248 253,254,250 243,244,242 243,243,243 252,252,252 253,254,252 253,255,252 253,255,252 248,255,248 249,255,250 249,255,251 240,250,244 230,239,236 232,244,226 236,246,230 241,250,237 248,254,243 251,255,247 255,255,252 255,255,254 255,255,255 255,254,255 254,253,255 254,253,255 254,253,255 251,253,254 251,253,254 251,253,253 248,253,252 245,247,255 220,221,231 175,174,184 134,132,144 138,134,146 182,178,189 234,229,238 255,253,255 253,250,252 253,251,251 249,247,246 247,245,244 252,250,250 255,254,255 255,253,255 254,252,255 241,248,235 249,250,240 255,250,248 255,249,254 255,247,255 255,246,255 255,246,255 255,250,255 255,252,255 223,228,231 146,156,156 118,126,126 216,217,221 255,252,255 255,248,255 255,240,254 255,255,248 249,253,242 245,250,241 248,255,248 250,255,252 247,255,254 243,253,253 244,253,255 246,255,255 242,248,253 240,244,249 244,245,249 251,250,254 255,254,255 255,252,255 255,249,252 255,249,255 249,245,251 249,248,244 255,255,244 255,255,239 250,254,229 250,252,232 255,255,245 255,253,252 255,249,255 255,248,255 255,248,255 255,250,255 255,253,250 255,255,245 255,255,242 255,251,255 255,251,255 255,252,255 255,252,255 255,252,255 254,249,250 250,246,245 247,244,240 255,255,249 255,255,249
247,244,255 236,234,255 233,232,248 239,238,247 239,240,238 231,235,224 234,237,221 245,247,227 255,255,241 254,255,239 253,252,242 255,254,253 255,252,255 255,249,255 253,244,255 255,245,255 255,248,253 255,251,255 255,252,255 255,253,255 254,253,255 250,252,252 249,254,252 251,255,252 250,255,251 252,255,253 254,253,255 255,252,255 255,250,255 255,250,255 255,249,255 255,250,255 248,249,255 249,250,255 249,251,255 252,252,255 254,253,255 254,253,255 255,253,252 254,254,248 255,255,246 254,255,246 254,255,243 251,255,240 247,255,236 245,255,233 247,255,235 249,255,236 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 245,245,245 243,243,243 252,252,252 253,253,253 254,254,254 255,255,255 253,253,253 251,251,251 247,247,247 245,245,245 247,255,238 250,255,242 253,255,249 255,255,254 254,253,255 250,248,254 244,242,248 240,239,243 250,249,251 253,255,255 251,255,255 248,254,253 245,253,253 246,255,255 242,251,255 237,246,255 241,255,240 245,255,242 247,255,246 250,255,249 251,255,251 253,255,254 250,252,253 250,248,254 252,248,255 252,248,255 251,246,255 249,246,255 249,245,255 246,244,255 246,244,255 245,245,255 180,188,201 142,149,164 116,120,138 140,141,161 197,195,217 242,240,255 249,248,255 241,239,251 253,253,255 249,251,252 240,242,242 232,236,237 238,241,245 247,249,255 248,249,255 242,242,255 243,249,248 251,252,250 255,254,254 255,253,254 255,251,254 255,250,254 255,250,255 255,251,255 241,237,243 195,198,206 128,137,141 129,135,140 243,245,246 255,254,254 255,238,237 255,253,251 255,255,244 255,255,244 255,255,243 255,255,248 255,255,249 251,255,249 248,253,251 249,255,254 250,255,255 250,255,255 248,252,255 247,250,255 250,249,255 254,251,255 255,252,255 255,252,255 255,246,255 248,242,255 247,243,254 254,254,254 255,255,247 247,248,238 247,247,241 254,251,253 255,248,255 255,244,255 255,243,255 255,244,255 255,246,255 255,249,255 255,253,252 255,255,247 255,252,255 255,254,255 255,254,255 255,253,252 254,251,247 253,250,245 254,252,244 253,254,245 255,255,249 255,255,249
244,253,255 236,244,251 236,242,247 245,248,252 247,248,252 245,242,244 249,244,246 255,252,255 251,237,248 255,241,255 255,243,255 255,239,255 255,233,255 255,232,255 255,233,255 255,232,255 247,227,255 255,242,255 255,244,255 250,240,255 255,252,255 255,252,254 246,247,245 255,255,252 252,251,247 255,254,253 248,243,245 248,239,249 255,248,255 255,237,255 250,226,255 255,238,255 251,255,252 237,242,240 242,244,244 255,254,255 255,253,255 247,240,247 240,232,239 239,232,237 249,243,244 255,252,249 255,255,248 245,246,230 255,255,240 248,255,228 249,255,229 246,255,224 251,251,251 248,248,248 255,255,255 254,254,254 250,250,250 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 246,246,246 234,241,228 252,255,248 253,255,254 253,252,255 253,249,255 249,242,255 239,232,245 236,232,243 241,241,247 249,252,255 250,255,255 229,235,242 239,247,255 232,239,255 225,232,255 226,234,255 239,252,254 240,253,255 234,245,249 240,249,253 248,254,255 248,250,255 253,252,255 244,242,254 242,237,252 255,249,255 246,240,255 237,232,253 251,248,255 230,226,251 169,166,191 138,135,161 117,131,149 117,130,152 183,193,217 228,234,255 227,230,255 204,204,234 219,219,243 188,190,208 217,219,229 241,246,249 248,255,255 242,249,252 235,242,251 241,248,255 241,246,255 230,234,255 234,248,255 234,245,255 242,247,255 254,253,255 252,246,247 255,250,251 255,253,255 227,224,233 154,158,169 97,108,122 137,150,164 213,225,235 244,253,255 251,255,250 252,250,239 255,255,242 255,255,245 255,248,235 255,255,247 255,255,247 255,250,241 245,243,235 245,245,239 254,255,253 251,253,253 246,250,251 251,254,255 251,253,255 246,247,255 246,246,255 248,248,255 244,241,255 250,244,255 240,235,255 249,245,255 234,233,243 236,237,241 252,254,255 243,241,247 249,245,255 247,240,255 255,243,255 249,236,255 255,245,255 254,241,255 240,230,246 254,247,254 255,252,253 252,249,245 255,255,251 254,251,246 243,241,233 255,255,247 255,255,248 250,252,240 251,253,241 255,255,246 254,255,247
242,255,246 239,255,244 241,253,247 248,254,253 251,250,255 252,245,255 255,241,255 255,243,255 255,242,255 255,239,255 255,232,255 255,228,255 255,230,255 255,235,255 255,236,255 255,233,255 244,229,255 252,238,255 244,233,255 236,229,242 249,243,248 255,254,255 255,253,255 255,252,255 253,245,246 255,254,254 255,254,254 255,247,249 255,242,250 255,240,255 255,235,255 255,234,255 233,245,225 250,255,244 251,255,247 250,252,246 255,255,255 255,251,255 253,241,253 254,239,253 255,248,255 255,247,255 255,252,255 254,247,244 255,254,243 250,252,233 254,255,237 255,255,235 255,255,255 244,244,244 249,249,249 242,242,242 250,250,250 247,247,247 251,251,251 253,253,253 253,253,253 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 253,253,253 249,249,249 248,252,246 253,255,254 252,253,255 249,245,255 255,249,255 255,247,255 246,238,255 242,238,250 245,244,253 237,240,245 242,248,255 244,252,255 231,237,255 235,241,255 232,237,255 228,232,255 222,228,255 237,244,255 222,228,255 201,203,237 190,191,219 206,206,230 197,195,215 170,166,185 180,174,191 241,236,251 255,250,255 230,227,242 186,183,199 127,126,142 90,90,108 98,98,116 67,88,110 56,73,99 57,70,102 73,82,119 43,48,87 63,66,104 123,125,156 172,175,196 230,236,249 235,244,248 240,249,252 236,247,251 223,233,243 213,222,242 224,230,255 239,246,255 212,239,255 206,230,255 211,233,255 227,248,255 229,246,255 200,216,239 156,171,197 106,122,151 115,134,167 132,152,187 217,238,255 228,249,255 219,239,255 232,250,255 221,238,235 244,255,251 255,248,250 255,246,248 255,253,253 255,249,249 255,251,248 255,255,252 255,255,252 251,250,246 249,250,248 252,254,254 251,254,255 251,253,255 249,251,255 244,247,255 243,245,255 243,247,255 241,247,254 223,229,234 241,249,249 248,255,254 250,255,251 248,255,249 235,241,236 251,255,254 251,253,254 252,253,255 247,247,253 251,250,252 253,254,252 251,253,247 255,255,245 252,255,240 234,235,231 253,254,250 255,255,251 255,255,249 249,253,242 240,244,232 242,246,234 255,255,247 252,255,244 252,255,245
