50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 249,249,249 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 251,251,251 251,251,251 251,251,251 253,253,253 254,254,254 255,255,255 253,253,253 248,248,248 248,248,248 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,252,251 255,252,251 254,252,252 255,252,254 255,251,255 255,252,255 255,252,255 255,252,255 254,252,255 252,251,255 252,252,252 253,254,252 252,254,248 248,253,244 248,254,243 249,255,243 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 248,248,248 255,255,255 254,254,254 247,247,247 248,248,248 255,255,255 255,247,255 255,249,255 255,251,255 255,253,255 255,253,254 255,255,251 255,255,249 255,255,246 255,255,247 253,255,243 252,255,241 253,255,240 252,255,240 252,255,240 251,255,239 249,255,237 254,252,255 253,251,255 253,251,255 252,250,255 252,250,255 253,251,255 253,251,255 254,252,255 250,248,254 252,251,255 250,249,251 246,245,247 248,248,248 254,255,253 255,255,254 255,255,254 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 250,250,250 251,251,251 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 255,255,255 251,251,251 251,251,251
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 254,254,254 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 247,247,247 242,242,242 243,243,243 250,250,250 254,254,254 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 253,253,253 253,253,253 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,252,251 254,252,251 254,252,252 255,252,254 255,252,254 255,252,255 255,252,255 255,252,255 255,254,255 255,254,255 255,255,255 255,255,254 255,255,251 252,255,248 252,255,247 252,255,246 248,248,248 250,250,250 253,253,253 254,254,254 252,252,252 250,250,250 249,249,249 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 249,249,249 243,243,243 245,245,245 253,253,253 254,254,254 247,247,247 247,247,247 253,253,253 255,251,255 255,251,255 255,252,255 255,253,255 255,252,255 255,253,255 253,253,253 253,254,252 255,255,252 251,255,249 250,254,248 250,255,246 253,255,249 251,255,249 251,255,249 251,255,249 254,253,255 254,253,255 254,253,255 254,253,255 254,252,255 254,252,255 254,252,255 254,253,255 255,254,255 255,254,255 253,252,254 248,248,248 247,247,247 252,253,251 255,255,254 254,255,253 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 253,253,253 250,250,250 245,245,245 245,245,245 250,250,250 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 246,246,246 246,246,246 252,252,252 255,255,255 255,255,255 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 245,245,245 242,242,242 243,243,243 248,248,248 252,252,252 253,253,253 253,253,253 255,255,255 255,255,255 252,252,252 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,253,249 254,253,249 254,252,251 255,253,253 255,252,254 255,252,255 255,252,255 254,253,255 253,252,255 254,253,255 254,254,254 254,255,253 254,255,250 253,255,247 250,255,245 249,255,244 251,251,251 253,253,253 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 253,253,253 243,243,243 240,240,240 244,244,244 254,254,254 255,255,255 250,250,250 248,248,248 253,253,253 254,250,255 254,250,255 251,250,255 251,250,255 251,250,255 251,251,255 252,252,255 252,252,255 253,253,255 249,252,255 247,250,255 248,251,255 250,253,255 251,254,255 251,254,255 251,254,255 252,251,253 253,252,254 254,253,255 255,254,255 255,254,255 254,253,255 253,252,255 252,251,255 255,254,255 255,254,255 255,254,255 250,250,250 249,249,249 252,252,252 253,254,252 251,252,250 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 251,251,251 248,248,248 244,244,244 245,245,245 248,248,248 250,250,250 250,250,250
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 246,246,246 246,246,246 252,252,252 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 253,253,253 255,255,255 253,253,253 250,250,250 248,248,248 251,251,251 255,255,255 253,253,253 251,251,251 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 245,245,245 238,238,238 245,245,245 254,254,254 255,255,255 250,250,250 246,246,246 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,253,249 254,253,249 254,252,251 255,253,252 253,253,253 254,253,255 254,253,255 254,253,255 250,249,251 253,252,254 253,253,253 251,252,250 251,252,248 253,255,249 252,255,246 250,254,243 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 254,254,254 248,248,248 246,246,246 249,249,249 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 245,251,250 245,251,250 245,251,250 245,251,250 246,251,252 248,253,254 250,255,255 250,255,255 249,253,255 248,251,255 247,250,255 248,250,255 248,250,255 247,249,255 243,244,255 240,241,255 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 254,253,255 251,250,252 250,249,251 248,247,249 252,251,253 254,254,254 252,252,252 252,252,252 254,254,254 252,252,252 247,247,247 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 251,251,251 254,254,254 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 250,250,250 250,250,250 254,254,254 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 251,251,251 252,252,252 252,252,252 250,250,250 248,248,248 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 252,252,252 242,242,242 236,236,236 242,242,242 249,249,249 247,247,247 237,237,237 229,229,229 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,254,248 252,253,249 252,253,249 253,254,252 253,253,253 254,254,254 254,253,255 254,253,255 253,252,254 255,255,255 255,255,255 252,253,251 252,253,249 255,255,251 255,255,249 253,255,247 251,251,251 253,253,253 253,253,253 252,252,252 249,249,249 248,248,248 248,248,248 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 244,255,240 244,255,241 244,255,241 244,255,243 245,255,245 246,255,247 249,255,250 250,255,252 249,255,253 249,254,255 249,254,255 249,253,255 247,250,255 242,244,252 234,235,245 229,230,240 249,250,248 250,251,249 252,253,251 254,255,253 254,255,253 252,253,251 250,251,249 249,249,249 243,243,243 250,250,250 255,255,255 255,255,255 255,255,255 254,254,254 248,248,248 241,240,242 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 247,247,247
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 252,252,252 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 250,250,250 253,253,253 253,253,253 249,249,249 255,255,255 251,251,251 247,247,247 251,251,251 253,253,253 245,245,245 235,235,235 229,229,229 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,254,249 250,254,249 250,254,249 251,254,252 251,254,252 252,254,254 254,254,254 254,254,254 251,251,251 255,255,255 253,253,253 246,247,245 246,247,243 254,255,251 255,255,251 252,254,248 253,253,253 254,254,254 255,255,255 254,254,254 251,251,251 250,250,250 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 247,255,236 247,255,237 248,255,238 248,255,240 247,255,240 248,255,242 247,255,242 247,255,245 250,255,248 250,255,250 251,255,252 251,255,254 250,252,252 244,246,247 235,237,238 229,231,232 250,251,247 251,252,248 252,253,249 253,254,250 253,254,250 252,253,249 251,252,248 250,251,247 247,248,246 253,254,252 255,255,255 255,255,255 254,254,254 252,251,253 245,244,246 238,237,239 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 246,246,246 248,248,248 254,254,254 231,231,231 231,231,231
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 254,254,254 254,254,254 253,253,253 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 251,251,251 247,247,247 246,246,246 248,248,248 246,246,246 243,243,243 246,246,246 253,253,253 255,255,255 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 246,246,246 246,246,246 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,253,251 250,253,251 250,253,251 251,254,252 251,253,253 252,254,254 252,254,254 252,254,254 246,248,248 252,252,252 248,249,247 239,240,238 240,241,239 250,251,247 254,255,251 251,252,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 252,252,252 251,251,251 240,254,230 243,255,234 246,255,238 248,255,242 251,255,245 250,255,246 248,255,245 249,254,245 253,255,251 253,255,252 254,255,253 255,255,254 254,254,254 253,251,251 248,246,246 245,243,243 253,254,250 253,254,250 253,254,250 253,254,250 253,255,249 253,255,249 253,255,249 253,254,250 252,253,249 255,255,252 255,255,254 254,254,254 253,252,254 253,252,254 250,249,253 245,244,248 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 249,249,249 240,240,240 235,235,235 242,242,242 253,253,253 246,246,246 246,246,246
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 253,253,253 251,251,251 255,255,255 255,255,255 255,255,255 245,245,245 235,235,235 238,238,238 241,241,241 241,241,241 239,239,239 245,245,245 255,255,255 255,255,255 255,255,255 250,250,250 250,250,250 253,253,253 255,255,255 254,254,254 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,253,252 248,253,252 248,253,252 249,254,253 249,254,253 250,255,254 252,254,254 252,254,254 249,251,251 253,255,255 250,251,249 239,240,238 240,241,239 252,253,251 255,255,252 254,255,251 253,253,253 254,254,254 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 247,247,247 248,248,248 250,250,250 252,252,252 253,253,253 254,254,254 255,255,255 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 230,234,229 234,238,233 241,244,242 249,249,249 253,252,254 254,253,255 254,252,255 255,251,255 255,252,255 255,251,255 255,249,255 255,251,255 255,252,255 255,253,255 255,253,255 255,253,255 255,255,254 255,255,254 255,255,252 254,255,251 254,255,250 255,255,251 255,255,251 255,255,251 253,255,249 255,255,252 254,255,253 251,251,251 251,250,252 255,254,255 255,254,255 255,254,255 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 251,251,251 244,244,244 233,233,233 230,230,230 242,242,242 255,255,255 255,255,255 255,255,255
255,255,255 251,251,251 248,248,248 251,251,251 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 250,250,250 246,246,246 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 240,240,240 248,248,248 255,255,255 253,253,253 248,248,248 255,255,255 255,255,255 247,247,247 248,248,248 255,255,255 247,247,247 255,255,255 255,255,255 241,241,241 243,243,243 251,251,251 254,254,254 247,247,247 250,250,250 245,245,245 246,246,246 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 255,255,255 255,255,255 255,255,255 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 249,253,255 236,240,245 249,253,255 250,255,255 248,251,255 247,251,252 251,255,255 241,243,244 252,254,254 250,252,252 243,244,242 255,255,254 255,255,254 244,245,243 242,243,241 255,253,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 251,251,251 250,250,250 249,249,249 250,250,250 255,255,255 255,255,255 249,249,249 244,244,244 247,247,247 255,255,255 255,255,255 253,253,253 250,250,250 251,251,251 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 252,243,255 252,242,255 252,242,255 250,240,255 249,238,255 249,238,255 251,239,255 254,241,255 253,241,255 255,246,255 255,247,255 255,243,255 255,244,255 255,250,255 255,249,255 255,244,252 255,255,255 253,253,253 249,250,248 252,253,251 252,253,249 248,250,244 250,252,246 255,255,251 251,253,247 247,248,244 248,249,245 255,255,255 255,254,255 253,252,255 250,249,253 251,249,255 255,255,255 255,255,255 255,255,255 253,253,253 247,247,247 245,245,245 248,248,248 253,253,253 255,255,255 251,251,251 255,255,255 254,254,254 238,238,238 247,247,247 255,255,255 247,247,247 247,247,247 255,255,255 239,239,239 253,253,253 255,255,255 231,231,231 243,243,243 255,255,255 255,255,255 255,255,255
253,253,253 251,251,251 252,252,252 254,254,254 252,252,252 248,248,248 249,249,249 253,253,253 255,255,255 252,252,252 254,254,254 255,255,255 255,255,255 247,247,247 249,249,249 255,255,255 248,248,248 255,255,255 255,255,255 253,253,253 253,253,253 251,251,251 243,243,243 236,236,236 255,255,255 253,253,253 252,252,252 246,246,246 246,246,246 251,251,251 253,253,253 255,255,255 240,240,240 252,252,252 251,251,251 255,255,255 255,255,255 245,245,245 249,249,249 245,245,245 255,255,255 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 246,246,246 245,245,245 252,252,252 255,255,255 254,254,254 248,248,248 246,246,246 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 251,251,251 230,234,245 248,252,255 237,241,252 231,233,243 235,238,246 250,254,255 235,238,242 251,255,255 249,251,252 253,255,255 251,251,251 253,254,252 255,255,254 252,250,249 253,251,250 255,254,253 254,254,254 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 253,253,253 254,254,254 254,254,254 253,253,253 253,253,253 252,252,252 250,250,250 250,250,250 249,249,249 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 254,254,254 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 251,251,251 254,254,254 255,255,255 246,235,251 251,240,255 255,245,255 255,248,255 255,248,255 255,244,255 255,239,255 252,237,255 255,245,255 255,248,255 255,244,255 250,239,249 250,240,246 255,250,251 255,254,254 255,254,254 248,247,251 248,247,251 252,251,253 255,255,255 255,255,254 255,255,252 254,255,250 252,254,248 238,240,234 237,239,233 243,244,240 252,253,251 255,254,255 253,252,255 251,249,255 253,251,255 248,248,248 248,248,248 250,250,250 253,253,253 253,253,253 248,248,248 238,238,238 230,230,230 241,241,241 249,249,249 255,255,255 242,242,242 224,224,224 240,240,240 255,255,255 246,246,246 252,252,252 255,255,255 255,255,255 250,250,250 255,255,255 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255
