50 170
255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 251,251,251 250,250,250 254,254,254 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 249,249,249 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 251,251,251 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 249,249,249 245,245,245 248,248,248 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 248,255,255 247,255,255 245,253,253 246,252,251 249,254,253 251,255,254 253,255,252 255,255,252 255,255,250 255,255,248 255,255,247 255,255,247 255,255,246 255,255,246 255,255,244 255,255,244 255,254,255 255,250,252 250,247,249 253,250,252 255,252,254 252,251,253 250,251,255 250,253,255 245,251,255 242,250,255 238,249,255 237,249,255 235,251,255 233,250,255 228,247,255 226,245,255 230,251,248 231,250,247 236,253,250 242,255,253 242,255,253 238,255,252 235,255,253 232,255,255 228,255,255 226,255,255 224,255,254 229,254,255 238,254,255 245,252,255 248,249,255 251,244,255 254,254,254 247,247,247 251,251,251 255,255,255 251,251,251 253,253,253 254,254,254 246,246,246 255,255,255 255,255,255
255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 255,255,255 250,250,250 244,244,244 243,243,243 245,245,245 245,245,245 240,240,240 235,235,235 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 249,249,249 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 253,253,253 245,245,245 241,241,241 245,245,245 252,252,252 255,255,255 251,251,251 244,244,244 241,241,241 247,247,247 253,253,253 254,254,254 254,254,254 255,255,255 250,255,255 250,255,255 251,255,255 251,255,255 251,255,255 252,254,255 252,254,255 254,253,255 253,252,254 255,252,254 255,252,254 255,252,254 255,251,255 255,251,255 255,251,255 255,251,255 255,253,250 253,244,241 248,239,236 254,245,242 255,253,250 255,254,251 255,252,249 255,250,247 255,255,252 255,254,253 253,254,252 248,253,252 247,252,253 247,252,253 245,252,255 245,252,255 253,251,255 255,251,255 255,252,255 255,253,255 255,251,255 251,245,250 247,245,251 247,251,255 246,255,255 243,253,255 241,250,255 245,250,255 251,249,255 255,247,255 255,244,255 255,241,255 250,250,250 244,244,244 251,251,251 255,255,255 255,255,255 255,255,255 249,249,249 235,235,235 249,249,249 249,249,249
253,253,253 252,252,252 251,251,251 250,250,250 250,250,250 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 252,252,252 250,250,250 253,253,253 255,255,255 255,255,255 249,249,249 255,255,255 247,247,247 236,236,236 237,237,237 246,246,246 252,252,252 248,248,248 241,241,241 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 246,246,246 248,248,248 251,251,251 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 246,246,246 242,242,242 242,242,242 246,246,246 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 252,252,252 244,244,244 241,241,241 246,246,246 253,253,253 255,255,255 251,251,251 242,242,242 239,239,239 245,245,245 253,253,253 255,255,255 252,252,252 251,251,251 245,247,247 249,251,251 253,255,255 253,255,255 253,254,255 251,251,255 251,251,255 252,251,255 251,250,255 251,249,255 251,248,255 251,248,255 251,248,255 251,247,255 251,247,255 251,247,255 255,255,252 252,243,240 246,237,234 253,244,241 255,254,250 255,255,251 255,252,245 255,247,240 255,255,249 255,255,249 255,255,248 255,254,247 255,252,245 255,252,245 255,255,247 255,255,249 255,248,255 255,248,255 255,249,255 255,247,255 255,240,249 253,232,241 249,232,241 249,238,246 255,252,255 254,252,255 252,249,255 252,249,255 255,249,255 255,248,255 255,245,255 255,242,255 249,249,249 243,243,243 248,248,248 253,253,253 250,250,250 249,249,249 244,244,244 230,230,230 250,250,250 250,250,250
252,252,252 251,251,251 251,251,251 251,251,251 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 247,247,247 238,238,238 233,233,233 240,240,240 251,251,251 255,255,255 254,254,254 255,255,255 248,248,248 241,241,241 244,244,244 254,254,254 255,255,255 254,254,254 247,247,247 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 248,248,248 242,242,242 238,238,238 238,238,238 242,242,242 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 248,248,248 251,251,251 255,255,255 255,255,255 255,255,255 249,249,249 244,244,244 250,250,250 255,255,255 255,255,255 252,252,252 249,249,249 238,232,237 246,240,245 254,250,255 255,253,255 255,252,255 252,250,255 251,250,255 253,252,255 248,249,255 247,249,255 247,249,255 245,249,255 245,249,255 243,249,255 243,249,255 243,249,255 251,252,255 246,248,255 241,243,251 248,248,254 255,253,255 254,253,255 251,248,250 251,246,247 255,252,251 255,253,252 255,255,252 255,255,250 255,252,247 255,252,247 255,252,248 255,254,250 255,250,250 255,250,251 255,252,253 255,250,251 255,242,243 247,234,232 245,236,233 247,242,239 255,255,251 252,255,251 249,255,250 248,255,250 248,255,250 249,255,250 251,255,250 252,253,249 254,254,254 245,245,245 244,244,244 242,242,242 234,234,234 236,236,236 243,243,243 239,239,239 247,247,247 247,247,247
253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 247,247,247 238,238,238 233,233,233 240,240,240 251,251,251 255,255,255 254,254,254 247,247,247 246,246,246 247,247,247 251,251,251 253,253,253 251,251,251 244,244,244 238,238,238 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 244,244,244 243,243,243 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 251,251,251 248,248,248 248,248,248 252,252,252 255,255,255 255,255,255 254,254,254 250,250,250 247,247,247 247,247,247 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 253,253,253 255,255,255 252,252,252 248,248,248 253,253,253 255,255,255 255,255,255 254,254,254 251,251,251 241,230,240 247,238,248 255,248,255 255,252,255 255,251,255 254,250,255 253,252,254 253,255,255 248,253,251 247,254,249 245,255,248 243,255,248 241,255,246 240,255,245 240,255,245 240,255,245 237,251,255 236,247,255 236,248,255 241,251,255 243,251,255 240,247,255 241,247,255 246,250,255 246,248,255 249,251,255 255,254,255 255,253,255 255,254,255 255,253,254 255,252,253 255,253,252 255,254,247 255,255,248 255,255,249 255,255,248 255,253,244 252,247,238 251,249,239 255,255,244 252,255,244 249,255,245 248,255,243 244,255,243 242,255,243 242,255,243 242,255,243 242,255,243 255,255,255 250,250,250 250,250,250 243,243,243 229,229,229 232,232,232 246,246,246 250,250,250 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 252,252,252 250,250,250 253,253,253 255,255,255 255,255,255 249,249,249 231,231,231 238,238,238 247,247,247 253,253,253 254,254,254 252,252,252 248,248,248 246,246,246 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 253,253,253 247,247,247 239,239,239 239,239,239 248,248,248 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 247,247,247 248,248,248 251,251,251 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 252,252,252 252,252,252 254,254,254 253,253,253 249,249,249 252,252,252 247,247,247 247,247,247 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 254,241,255 255,246,255 255,250,255 255,252,255 255,253,255 255,252,253 255,253,252 252,255,250 249,255,245 248,255,242 246,255,240 244,255,238 244,255,236 242,255,233 242,255,233 241,255,232 230,243,255 231,244,255 234,247,255 241,252,255 240,252,255 239,249,255 244,250,255 248,253,255 249,252,255 251,251,255 253,252,255 255,255,255 255,254,255 255,254,254 255,255,252 255,253,250 255,250,252 255,249,251 255,250,252 255,253,255 255,252,253 255,248,249 255,248,249 255,253,251 255,252,249 255,254,249 255,254,249 252,255,246 246,254,243 244,254,242 241,255,242 242,255,243 253,253,253 252,252,252 255,255,255 255,255,255 241,241,241 241,241,241 252,252,252 254,254,254 252,252,252 252,252,252
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 236,236,236 241,241,241 248,248,248 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 251,251,251 250,250,250 248,248,248 245,245,245 243,243,243 243,243,243 243,243,243 252,252,252 253,253,253 254,254,254 253,253,253 252,252,252 251,251,251 253,253,253 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 251,251,251 247,247,247 247,247,247 251,251,251 252,252,252 250,250,250 246,246,246 245,245,245 247,247,247 252,252,252 252,252,252 249,249,249 249,249,249 252,252,252 255,251,255 255,251,255 255,252,255 255,253,255 255,253,255 255,253,254 255,254,253 255,255,250 253,255,247 253,255,245 251,255,243 249,255,240 249,255,239 249,255,238 248,255,238 248,255,236 243,247,241 242,246,240 245,249,244 251,255,250 253,255,252 253,254,250 254,255,251 255,255,251 255,255,251 255,253,245 254,247,238 255,248,239 255,254,244 255,255,245 255,255,244 255,254,240 255,244,255 255,239,255 255,239,255 255,243,255 255,244,255 255,241,255 255,239,255 255,239,255 255,244,255 255,247,255 255,246,255 255,245,255 249,241,251 242,240,246 237,241,246 236,243,246 253,253,253 250,250,250 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 253,253,253 235,235,235 235,235,235
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 251,251,251 250,250,250 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 252,252,252 252,252,252 251,251,251 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 254,254,254 249,249,249 238,238,238 228,228,228 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 244,244,244 244,244,244 251,251,251 254,254,254 253,253,253 247,247,247 247,247,247 250,250,250 253,253,253 249,249,249 244,244,244 244,244,244 249,249,249 255,254,255 255,253,254 255,251,252 255,250,251 255,252,254 255,254,255 255,254,255 255,253,255 255,252,255 255,251,255 255,251,255 255,251,255 255,250,255 255,250,255 255,250,255 255,250,255 255,255,235 255,254,230 255,252,231 255,255,239 255,255,241 255,255,242 255,255,242 255,255,242 255,255,245 255,250,237 248,240,227 248,239,225 255,247,233 255,255,238 255,255,239 255,252,236 250,248,255 246,244,255 240,241,255 242,245,255 245,247,255 244,244,255 241,238,255 244,235,255 255,245,255 255,245,255 255,245,255 250,241,255 239,236,252 227,233,246 223,233,243 220,235,244 255,255,255 248,248,248 249,249,249 253,253,253 252,252,252 255,255,255 255,255,255 252,252,252 248,248,248 248,248,248
255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 251,251,251 248,248,248 249,249,249 253,253,253 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 233,233,233 234,234,234 247,247,247 254,254,254 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 254,254,254 244,244,244 255,255,255 255,255,255 255,255,255 248,248,248 255,255,255 240,240,240 255,255,255 245,245,245 254,254,254 255,255,255 239,239,239 240,240,240 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 249,249,249 255,255,255 221,221,221 128,128,128 127,127,127 98,98,98 69,69,69 67,67,67 57,57,57 226,226,226 248,248,248 235,235,235 227,227,227 244,244,244 249,249,249 251,251,251 252,252,252 255,255,255 247,247,247 250,250,250 255,255,255 253,253,253 255,255,255 255,255,255 245,245,245 245,245,245 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 246,246,246 250,250,250 255,255,255 241,241,241 255,255,255 253,253,253 252,252,252 251,251,251 251,251,251 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 252,255,246 252,255,246 255,255,250 255,255,252 255,255,255 255,254,255 255,248,255 255,247,255 255,244,255 255,243,255 255,242,255 255,237,255 255,233,255 255,231,255 255,233,255 255,236,255 255,255,232 255,254,233 252,253,233 252,254,235 252,255,240 249,255,243 246,254,244 245,252,245 245,252,247 235,242,239 226,231,229 226,231,229 238,241,239 251,252,248 255,255,252 255,255,252 233,250,247 239,255,255 235,255,255 222,248,248 221,249,250 232,255,255 236,255,255 230,244,250 239,245,252 250,252,255 251,251,255 249,250,254 245,253,253 231,245,243 214,236,231 212,238,232 248,248,248 251,251,251 253,253,253 253,253,253 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255
252,252,252 252,252,252 255,255,255 255,255,255 252,252,252 247,247,247 250,250,250 255,255,255 254,254,254 253,253,253 252,252,252 251,251,251 251,251,251 252,252,252 253,253,253 254,254,254 252,252,252 255,255,255 249,249,249 239,239,239 240,240,240 251,251,251 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 252,252,252 253,253,253 255,255,255 252,252,252 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 250,250,250 255,255,255 247,247,247 209,209,209 200,200,200 179,179,179 170,170,170 129,129,129 151,151,151 239,239,239 255,255,255 241,241,241 255,255,255 255,255,255 254,254,254 248,248,248 244,244,244 255,255,255 255,255,255 255,255,255 251,251,251 186,186,186 21,21,21 2,2,2 0,0,0 0,0,0 0,0,0 0,0,0 181,181,181 248,248,248 254,254,254 248,248,248 254,254,254 254,254,254 255,255,255 255,255,255 229,229,229 223,223,223 231,231,231 240,240,240 255,255,255 255,255,255 252,252,252 251,251,251 249,249,249 248,248,248 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 245,245,245 255,255,255 247,247,247 255,255,255 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,255,248 252,255,247 251,255,247 251,253,247 250,251,249 251,249,249 255,249,254 255,250,255 255,245,255 255,245,255 255,243,255 255,239,255 255,235,255 255,234,255 255,235,255 255,238,255 251,255,247 251,255,248 250,255,249 246,255,252 243,255,255 239,255,255 237,255,255 234,255,255 234,253,255 232,253,255 228,249,255 232,251,255 234,253,255 236,253,255 233,250,255 227,243,255 255,255,234 252,255,234 245,255,234 238,255,237 234,255,238 235,255,240 239,255,243 245,255,242 251,255,243 255,255,247 255,255,244 255,255,240 255,255,242 251,255,235 236,249,227 234,253,228 251,251,251 253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 253,253,253 254,254,254 253,253,253 253,253,253
