50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 255,255,229 255,252,235 255,255,229 255,255,216 255,255,224 255,248,255 255,225,255 249,224,255 255,255,247 248,255,211 252,255,229 255,253,255 255,250,253 255,253,239 255,255,250 255,247,255 242,244,255 242,245,255 242,248,255 244,253,255 244,255,255 244,255,248 241,255,239 240,255,231 243,255,229 246,255,232 249,255,234 250,255,237 251,255,239 252,255,242 255,255,247 255,255,249 243,235,255 240,234,255 239,235,255 243,241,255 248,250,255 252,255,253 254,255,248 254,255,245 255,255,249 255,252,248 251,248,250 253,249,255 251,248,255 250,246,255 248,247,255 252,251,255 255,249,255 255,248,255 252,243,255 251,242,255 253,244,255 253,246,255 251,244,255 247,243,255 243,240,255 248,250,255 251,255,255 246,254,247 245,255,242 249,255,241 250,255,240 248,255,236 245,240,255 245,250,251 245,255,225 246,255,214 247,255,227 250,250,250 254,244,255 255,245,255 255,253,252 255,255,240 255,255,238 252,249,244 251,241,255 253,243,255 254,246,255 252,247,255 255,244,255 255,246,255 254,250,255 250,253,251 249,255,241 247,255,237 247,255,236 246,255,240 249,255,247 249,255,251 249,255,254 250,255,253 250,255,248 249,255,242 249,255,234 249,255,230 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 249,249,249 247,247,247 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 253,253,253 252,252,252 245,245,245 242,242,242 247,247,247 253,253,253 255,255,255 251,251,251 255,255,255 254,254,254 252,252,252 255,255,255 254,254,254 252,252,252 255,255,255 255,249,255 255,247,254 255,248,255 255,253,255 255,253,255 255,251,255 255,251,254 255,254,255 255,252,253 255,253,254 255,255,254 255,255,254 255,255,254 255,255,251 255,254,250 255,253,249 252,255,236 251,255,236 251,255,236 248,255,237 248,255,241 249,255,246 249,254,252 250,252,255 248,248,255 248,246,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 255,249,242 255,246,249 255,250,246 255,255,232 255,255,236 255,248,255 255,234,255 255,238,255 255,255,245 255,255,226 255,255,238 249,245,250 253,248,250 255,255,245 255,254,246 244,236,246 244,255,226 248,255,232 252,255,240 250,255,242 247,251,245 247,249,249 254,251,255 255,250,255 255,248,255 255,248,255 255,247,255 255,248,255 255,248,255 255,248,255 255,246,255 255,242,255 241,248,251 245,253,253 250,255,254 251,255,251 253,255,248 251,255,244 248,249,240 247,244,240 255,252,254 255,250,255 255,250,255 255,251,255 254,250,255 249,246,248 250,251,249 255,255,252 255,255,245 255,255,246 255,255,246 255,255,247 254,255,250 254,255,253 253,253,253 252,251,253 249,250,254 253,254,255 253,254,255 248,251,255 247,250,254 251,255,255 251,255,255 248,252,253 244,239,255 243,247,248 245,255,226 248,255,219 252,255,232 252,251,253 252,242,255 250,241,255 255,253,249 255,255,238 254,255,235 248,245,240 248,239,252 252,242,255 254,246,255 252,248,247 254,245,255 254,247,255 255,251,255 253,254,250 253,255,245 250,255,241 249,255,240 248,254,243 251,255,250 251,252,255 251,250,255 250,249,255 250,251,255 252,253,251 252,255,246 252,255,244 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 250,250,250 242,242,242 239,239,239 245,245,245 252,252,252 253,253,253 252,252,252 251,251,251 251,251,251 254,254,254 253,253,253 246,246,246 243,243,243 247,247,247 251,251,251 252,252,252 251,251,251 255,255,255 254,254,254 251,251,251 255,255,255 253,253,253 250,250,250 255,255,255 254,254,242 251,251,239 253,253,241 255,255,246 255,255,247 255,255,245 255,254,246 255,255,249 254,254,248 254,254,248 254,254,248 254,253,249 255,254,250 255,254,250 255,254,253 255,255,254 254,255,250 251,255,247 251,255,246 250,255,244 250,255,242 249,255,245 249,255,247 250,255,253 248,252,253 250,249,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,243,255 255,241,255 255,243,255 254,248,253 251,249,249 250,244,255 250,240,255 250,248,255 222,233,213 247,255,229 251,255,248 251,251,255 250,250,255 249,254,253 249,253,248 253,254,255 255,255,221 255,255,226 255,255,233 255,255,241 255,255,251 255,250,255 255,245,255 255,244,255 255,240,255 255,235,255 255,234,255 255,239,255 255,245,255 255,247,255 255,241,254 255,234,243 223,242,203 231,249,212 240,255,223 245,255,229 246,252,233 249,250,240 255,252,253 255,251,255 254,243,255 255,244,255 255,249,255 255,250,255 250,246,245 242,242,230 243,245,225 248,254,229 246,255,224 249,255,227 253,255,231 255,255,234 255,255,235 254,255,237 253,255,239 253,255,242 251,255,244 252,253,251 250,249,253 247,243,254 248,242,255 252,244,255 253,244,255 250,240,255 251,240,255 247,244,246 244,251,224 246,255,220 252,255,236 255,252,255 255,245,255 252,244,255 255,255,249 255,255,239 254,255,237 251,249,241 251,243,253 255,247,255 255,253,250 255,255,241 253,245,255 255,249,254 255,252,253 255,255,252 255,255,249 255,255,249 255,255,249 254,252,251 254,250,255 254,248,255 253,246,255 252,244,255 254,244,255 255,246,255 255,249,255 255,250,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 252,252,252 244,244,244 240,240,240 247,247,247 254,254,254 255,255,255 254,254,254 252,252,252 250,250,250 254,254,254 254,254,254 250,250,250 249,249,249 252,252,252 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 251,251,251 253,253,253 248,248,248 243,243,243 249,249,249 250,255,235 248,255,233 249,255,234 253,255,239 254,255,241 251,255,240 251,255,241 254,255,246 254,255,247 254,255,250 253,254,250 252,253,251 252,253,251 253,253,253 254,253,255 254,253,255 254,248,255 253,248,255 253,250,255 252,252,252 252,254,248 251,255,246 251,255,243 252,255,246 250,255,245 250,254,248
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,245,255 255,243,255 251,240,255 245,239,255 238,237,253 236,238,248 238,245,248 240,254,243 244,255,244 242,255,247 227,234,249 227,227,255 240,239,255 239,239,255 233,237,255 241,246,255 249,235,255 244,230,255 240,227,253 245,232,255 255,244,255 255,248,255 253,245,255 246,240,245 255,250,251 255,253,248 255,255,246 255,255,242 255,255,240 255,255,232 245,244,216 234,234,204 237,254,220 243,255,226 248,255,235 250,255,239 250,251,241 251,246,247 255,246,255 255,249,255 255,243,255 255,243,255 255,246,255 255,250,253 250,247,239 240,240,222 237,241,212 238,245,212 235,242,227 241,248,233 251,255,238 255,255,241 253,255,238 251,255,234 251,255,234 253,255,236 253,255,238 251,253,241 248,247,243 249,242,249 252,242,255 255,243,255 255,242,255 255,241,255 255,247,255 250,244,245 242,242,224 241,245,220 249,248,238 254,248,255 254,247,255 253,249,255 247,250,241 250,255,235 253,255,237 254,252,244 255,250,252 255,255,254 255,255,242 255,255,230 255,251,252 255,252,253 255,253,254 255,253,254 255,253,255 255,253,255 255,252,255 255,251,255 255,248,255 255,246,255 254,244,255 255,242,255 255,243,255 255,245,255 255,247,255 255,249,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 248,248,248 255,255,255 250,250,250 248,248,248 252,252,252 255,255,255 255,255,255 254,254,254 255,255,255 249,249,249 254,254,254 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 255,255,255 255,255,255 252,252,252 253,253,253 244,244,244 234,234,234 237,237,237 249,255,246 247,255,245 247,255,245 250,255,248 250,255,250 246,252,247 245,251,246 250,253,251 253,255,255 253,255,255 253,255,255 253,254,255 253,253,255 251,251,255 250,250,255 249,248,255 255,243,255 255,243,255 255,246,255 254,247,255 254,250,255 255,254,250 255,255,247 254,255,247 253,255,245 253,255,246
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 254,250,255 252,250,255 248,246,255 242,239,255 235,238,253 230,246,235 233,255,225 235,255,231 226,246,241 235,243,255 230,233,255 215,211,255 197,190,255 186,179,252 188,186,246 200,200,248 202,175,255 199,174,255 198,177,255 204,188,255 214,205,255 226,224,255 233,238,255 236,248,254 242,255,250 238,255,235 232,255,223 227,252,214 226,253,210 232,255,215 241,255,223 244,255,226 234,244,232 240,250,238 249,255,247 253,255,251 255,255,252 254,252,251 252,245,248 248,241,246 255,250,255 255,246,254 255,245,253 255,250,253 255,252,253 251,246,243 244,240,235 241,238,230 232,227,255 238,234,255 248,244,255 252,250,255 251,252,255 251,252,248 251,255,243 253,255,240 255,255,244 255,255,243 255,253,243 254,249,246 255,247,250 255,244,255 255,244,255 255,244,255 255,250,255 255,247,245 251,245,232 249,245,234 251,246,247 252,245,255 247,241,255 240,239,248 233,239,228 241,248,227 247,253,236 250,249,245 255,250,251 255,254,247 255,255,231 255,255,215 255,254,253 255,252,253 255,248,253 255,243,255 255,242,255 255,243,255 255,245,255 255,248,255 255,250,253 255,250,250 255,249,246 255,248,244 255,248,246 255,250,250 255,250,254 255,252,255 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 248,248,248 255,255,255 253,253,253 254,254,254 255,255,255 252,252,252 249,249,249 251,251,251 255,255,255 251,251,251 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 243,243,243 253,253,253 255,255,255 254,254,254 255,255,255 245,245,245 234,234,234 235,235,235 250,250,255 247,247,255 246,246,255 248,248,255 247,247,255 241,242,255 241,241,255 242,242,254 243,244,254 246,247,255 249,251,255 251,253,255 253,253,255 252,252,255 249,249,255 247,247,253 255,245,255 255,245,255 255,246,255 255,246,255 255,248,255 255,249,255 255,251,255 255,253,255 255,253,252 255,254,250
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 250,250,250 253,253,253 255,255,255 250,254,248 250,255,245 248,253,251 243,247,255 237,248,252 237,255,231 235,255,216 234,255,231 224,238,255 203,202,255 167,161,248 108,102,191 56,44,144 48,33,141 61,49,145 57,51,128 33,25,150 40,32,156 46,40,159 49,43,156 53,49,155 68,67,163 94,96,184 115,121,198 156,168,232 175,191,244 201,220,255 219,244,255 223,250,255 218,247,255 206,236,253 196,229,244 237,249,251 239,249,249 242,251,248 245,253,246 246,255,242 252,255,241 255,255,241 255,255,241 253,255,236 248,247,233 247,243,238 255,248,251 255,251,255 255,247,255 252,239,255 246,234,255 238,227,255 241,231,255 246,238,255 250,244,255 250,248,255 252,251,255 253,252,254 255,254,250 255,255,249 255,255,246 255,253,245 255,250,245 253,243,243 247,236,239 249,234,242 253,238,246 255,250,251 255,250,247 255,253,246 255,254,251 255,252,255 250,243,255 236,231,246 224,226,227 231,239,228 240,248,231 249,253,242 253,251,251 255,252,254 255,255,248 255,255,231 255,255,214 255,252,247 253,249,248 249,243,248 246,237,250 246,234,254 250,235,255 253,240,255 255,246,252 255,252,248 255,255,241 255,255,236 255,255,232 255,255,233 255,255,237 255,255,243 255,255,246 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 250,250,250 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 252,252,252 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 251,251,251 251,251,251 246,246,246 240,240,240 237,237,237 248,248,248 251,251,251 253,253,253 255,255,255 251,251,251 242,242,242 244,244,244 249,245,255 245,241,255 245,242,255 246,243,255 244,242,255 239,237,255 237,236,252 239,239,251 235,237,245 238,241,246 245,247,248 249,251,251 252,255,253 251,255,250 250,254,248 248,252,246 255,252,255 255,250,255 255,249,255 255,247,255 255,247,255 255,247,255 255,247,255 255,249,255 255,250,255 255,253,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 254,254,254 249,249,249 247,247,247 250,250,250 254,254,254 251,254,245 251,255,237 247,255,238 247,253,252 245,255,254 241,255,229 235,255,213 231,255,237 226,230,255 119,105,217 54,41,149 58,52,141 84,74,167 127,112,220 153,139,241 135,128,209 143,163,221 138,155,218 121,134,208 95,103,192 66,69,173 46,44,164 39,32,166 39,29,173 40,30,177 38,27,177 38,31,176 52,49,188 81,83,215 120,127,250 160,169,255 184,195,255 220,230,254 225,236,255 232,242,255 236,245,254 237,248,246 240,252,240 248,255,238 253,255,237 245,255,224 241,251,221 242,251,225 250,255,240 255,255,254 251,250,255 248,244,255 248,242,255 241,243,255 241,244,255 243,245,255 244,247,255 248,250,255 250,252,255 252,253,255 253,252,254 254,252,252 255,250,251 255,251,252 255,249,252 252,240,246 243,230,238 247,231,242 254,238,249 255,249,243 255,250,244 255,252,250 255,253,255 255,250,255 250,243,255 236,235,244 227,232,231 242,250,240 247,255,244 252,255,253 254,252,255 255,251,255 255,255,252 255,255,239 255,255,225 242,253,233 241,250,237 241,245,240 242,240,246 244,237,252 248,238,255 250,242,253 253,247,248 255,255,245 255,255,236 255,255,231 255,255,228 255,255,231 255,255,237 255,255,241 255,255,244 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 252,252,252 249,249,249 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 251,251,251 252,252,252 253,253,253 248,248,248 241,241,241 242,242,242 251,251,251 251,251,251 251,251,251 255,255,255 254,254,254 249,249,249 255,255,255 249,251,255 246,248,255 246,248,255 250,250,255 249,250,254 244,246,247 243,245,245 245,248,246 242,246,241 245,248,239 247,251,240 249,253,241 250,255,240 252,255,242 253,255,242 253,255,242 255,255,248 255,254,249 255,253,252 255,250,253 255,249,255 255,248,255 255,248,255 255,250,255 255,252,255 255,253,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 253,253,253 247,247,247 245,245,245 248,248,248 253,253,253 255,247,255 254,253,243 250,255,237 248,253,252 247,255,255 242,255,235 233,255,220 223,240,249 156,145,242 61,36,174 79,65,171 183,183,243 217,218,255 217,210,255 227,219,255 221,218,255 221,245,251 214,236,248 210,227,253 214,224,255 217,220,255 210,207,255 193,182,255 176,161,255 138,121,255 114,95,242 81,60,216 55,34,196 42,23,186 38,22,187 39,23,188 38,24,189 97,95,177 128,127,207 173,171,247 207,206,255 224,223,255 229,231,255 236,240,255 241,248,255 244,255,247 243,255,237 245,255,235 248,255,235 248,255,235 246,255,236 246,255,239 248,255,242 242,255,243 239,255,239 235,252,238 238,252,240 241,254,246 245,254,251 247,252,253 246,249,254 249,248,255 253,250,255 255,252,255 255,251,255 255,247,255 248,240,247 253,243,249 255,252,255 255,247,241 255,247,245 255,246,249 255,245,255 253,245,255 248,245,254 246,247,251 244,249,247 248,255,248 251,255,254 252,252,255 250,246,255 251,244,255 255,248,255 255,250,247 252,250,239 232,255,224 233,254,229 236,251,237 239,247,246 242,245,253 245,245,255 250,247,255 252,250,250 255,255,247 255,255,241 255,255,237 255,255,239 255,255,243 255,255,247 255,250,252 255,248,255 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 242,242,242 236,236,236 244,244,244 255,255,255 255,255,255 253,253,253 248,248,248 252,252,252 253,253,253 253,253,253 252,252,252 255,255,255 255,255,255 255,255,255 250,250,250 252,252,252 255,255,255 254,254,254 251,251,251 255,255,255 253,253,253 252,252,252 255,255,255 255,255,239 254,255,238 254,255,238 255,255,241 255,255,242 254,255,239 253,255,240 255,255,243 255,255,247 255,255,246 254,255,245 251,252,243 253,251,243 254,251,246 255,253,248 255,255,250 254,255,246 253,255,246 255,255,247 254,253,249 255,252,251 255,253,252 255,253,250 255,255,250 255,255,247 255,255,247
255,255,255 252,252,252 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 254,254,254 251,251,251 250,250,250 251,251,251 253,253,253 253,253,253 253,253,253 255,238,255 255,243,255 255,254,246 251,250,252 249,251,255 230,244,233 243,255,251 220,218,255 107,80,213 51,18,169 205,193,255 215,225,243 239,253,252 236,242,255 238,240,255 244,248,255 252,251,255 243,242,251 229,228,237 250,249,255 252,251,255 242,239,254 252,247,255 231,225,255 239,230,255 237,225,255 230,217,255 225,210,255 181,163,255 163,144,255 117,96,228 93,71,207 44,31,176 38,23,168 49,32,177 47,29,172 65,47,184 137,119,244 160,146,252 215,205,255 218,214,255 229,234,255 238,247,255 234,250,243 240,255,241 241,255,240 228,254,224 231,255,225 230,255,226 241,255,240 230,252,233 243,255,249 223,237,235 241,250,255 246,251,255 235,239,255 245,246,255 247,246,255 230,230,244 253,252,255 246,248,248 250,252,246 251,255,243 255,255,245 252,245,250 255,249,255 249,240,253 231,224,237 250,244,255 255,254,255 249,252,250 251,255,252 245,250,249 251,254,255 233,233,245 253,250,255 249,245,255 252,245,255 238,231,252 255,247,255 215,245,226 236,255,248 236,255,253 224,240,246 241,250,255 242,247,255 237,238,252 251,252,255 253,255,255 252,253,249 253,254,250 255,255,254 253,251,255 243,240,255 243,237,255 249,241,255 250,250,250 254,254,254 255,255,255 248,248,248 238,238,238 235,235,235 243,243,243 253,253,253 255,255,255 247,247,247 241,241,241 244,244,244 253,253,253 255,255,255 255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 246,246,246 239,239,239 242,242,242 248,248,248 250,250,250 252,252,252 255,255,255 255,255,231 255,255,232 255,255,234 255,255,234 255,255,236 255,255,237 255,255,242 255,255,247 255,255,252 255,252,255 255,248,255 255,247,255 255,245,255 254,244,255 250,239,255 247,235,255 226,238,220 247,255,241 249,255,245 243,248,239 249,252,243 255,255,248 255,255,243 254,254,240 255,255,238 242,243,227
255,255,255 254,254,254 253,253,253 254,254,254 254,254,254 253,253,253 252,252,252 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,230,255 255,243,255 255,255,251 249,248,244 250,250,255 226,231,240 219,221,251 213,196,255 67,30,186 92,57,208 241,230,255 235,252,239 242,255,222 243,255,231 253,255,245 253,255,244 255,239,252 255,241,252 249,234,238 255,250,246 255,248,236 254,244,227 255,255,240 255,255,240 252,246,235 250,245,244 250,243,255 228,220,251 195,187,234 200,192,253 196,185,255 192,181,255 161,154,255 134,123,255 107,91,255 78,59,230 43,17,194 57,30,204 63,36,200 34,10,158 89,68,195 127,113,218 175,167,250 202,200,255 216,218,255 218,222,255 214,220,255 222,229,255 235,252,255 183,199,212 141,154,176 144,154,184 142,146,187 148,149,199 153,153,207 146,143,199 152,150,202 168,167,209 147,151,180 237,244,255 240,252,252 237,254,240 231,252,227 227,250,218 241,236,255 247,242,255 236,232,255 251,249,255 245,247,255 245,248,246 232,236,230 241,244,242 252,251,255 238,235,250 251,250,255 230,229,245 231,230,250 245,239,255 242,230,255 224,211,255 226,247,255 200,221,253 211,227,255 232,243,255 230,238,255 240,244,255 244,246,255 225,227,251 228,227,247 242,243,255 251,251,255 248,247,255 240,239,255 241,238,255 243,238,255 241,237,255 254,254,254 255,255,255 253,253,253 244,244,244 235,235,235 235,235,235 245,245,245 255,255,255 255,255,255 250,250,250 246,246,246 248,248,248 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 251,251,251 248,248,248 248,248,248 250,250,250 251,251,251 250,250,250 248,248,248 246,246,246 240,240,240 236,236,236 237,237,237 237,237,237 239,239,239 246,246,246 255,255,255 255,251,236 255,249,236 255,250,239 255,251,242 255,255,250 255,254,254 255,253,255 255,252,255 252,242,255 254,242,255 255,243,255 255,242,255 254,239,255 251,238,255 251,237,255 252,238,255 243,255,235 240,255,236 236,252,234 246,255,247 251,255,255 250,252,253 244,243,245 252,250,250 255,255,254 254,253,249
