50 170
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 244,244,244 249,249,249 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,230 255,255,228 255,255,230 255,255,240 253,249,254 250,247,255 247,252,255 245,255,237 230,255,205 249,255,222 253,255,244 254,243,255 255,233,255 255,240,255 255,248,255 253,243,225 255,242,255 255,244,255 255,245,255 255,254,255 245,254,228 249,255,220 255,255,226 251,255,226 255,255,244 255,255,243 255,255,238 255,255,234 255,255,233 248,255,232 242,255,224 238,255,219 227,255,241 226,255,240 228,255,238 232,255,240 232,255,239 233,255,237 235,255,238 238,255,241 239,255,241 246,255,248 248,255,251 249,255,253 250,253,255 251,253,255 253,252,255 249,247,255 255,255,222 253,255,220 252,255,224 253,255,236 250,255,245 240,255,249 230,254,254 227,255,255 217,252,255 216,253,255 222,255,255 229,255,252 240,255,248 250,255,244 255,255,237 255,253,235 255,247,255 255,247,255 255,249,255 255,249,255 255,249,255 255,248,253 255,245,249 255,244,247 255,249,252 255,252,254 255,252,254 255,252,254 255,248,251 253,248,250 252,251,255 253,254,255 255,255,230 254,255,232 249,252,237 244,249,248 245,251,255 245,251,255 246,252,255 247,253,252 248,255,244 252,255,239 253,255,239 251,255,243 247,254,251 241,250,255 235,245,255 232,241,255 248,238,255 253,241,255 253,242,255 253,242,255 254,242,255 255,245,255 255,246,255 255,246,255 255,249,255 254,250,255 249,254,253 247,255,244 242,255,234 238,255,223 237,255,217 237,255,213 238,253,255 243,255,255 244,255,254 248,255,252 245,251,246 247,248,244 255,250,251 255,252,255 247,237,250 255,243,255 255,245,255 248,242,255 246,243,255 248,250,255 247,254,255 241,251,251 250,255,255 249,255,246 246,255,226 245,255,214 249,255,215 252,255,223 255,255,236 255,255,246 253,254,245 251,255,238 249,255,230 247,255,224 246,255,229 244,255,243 242,249,255 242,243,255 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 247,247,247 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,232 255,255,235 255,254,241 255,251,250 253,247,255 250,247,255 248,251,255 247,255,245 250,255,238 237,252,224 239,246,231 255,254,255 255,248,255 247,233,251 254,242,248 255,255,251 255,255,248 249,247,239 235,237,231 249,255,247 247,255,239 238,255,221 247,255,227 251,255,237 255,254,253 255,248,255 255,248,255 255,247,255 254,246,255 250,246,255 245,248,255 241,251,255 240,255,255 239,255,253 239,253,251 239,254,250 240,254,248 242,255,247 244,255,247 247,255,248 247,255,248 250,255,251 250,253,251 248,248,248 248,247,251 254,250,255 255,251,255 254,249,255 255,255,235 251,253,231 249,249,231 254,254,242 254,255,251 248,253,254 241,252,255 239,255,255 230,251,255 229,253,255 232,254,255 238,255,255 247,255,254 255,254,250 255,253,246 255,252,244 255,249,255 255,250,255 255,252,255 255,253,255 255,254,255 255,252,253 254,249,250 253,249,248 254,252,251 255,253,252 255,255,254 251,255,255 249,255,254 247,255,255 248,255,255 246,255,255 255,255,238 251,255,238 245,254,241 243,254,246 241,253,253 242,252,255 242,248,255 244,245,255 251,249,255 255,249,255 255,250,255 255,253,254 253,254,250 248,255,246 244,255,244 242,255,243 247,254,251 251,255,254 253,255,255 250,252,252 252,251,253 255,252,255 255,252,255 255,249,255 255,251,255 255,252,255 251,252,255 249,254,252 248,255,249 243,255,244 241,255,241 241,255,238 240,251,255 239,251,253 240,248,247 236,244,237 235,241,230 240,244,232 252,252,238 255,255,245 255,255,247 255,255,248 255,255,248 254,255,246 253,255,247 251,255,249 250,255,249 249,255,248 252,249,255 250,252,253 249,255,237 249,255,224 249,255,222 252,255,230 254,255,244 255,253,253 253,250,252 251,255,244 251,255,234 249,255,227 247,255,230 247,255,243 246,249,255 246,244,255 251,251,251 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,233 255,253,244 255,247,255 255,244,255 254,245,255 252,246,255 248,250,255 248,251,255 238,243,246 251,255,254 250,255,246 238,248,225 245,254,228 255,255,245 255,251,255 229,218,238 237,240,254 244,253,255 241,253,255 237,249,255 233,242,255 232,246,255 243,255,252 238,248,242 251,245,255 255,241,255 255,241,255 255,240,255 255,236,255 250,234,255 248,238,255 249,243,255 255,247,255 255,246,255 254,245,255 254,244,255 254,245,255 255,248,255 255,252,255 255,254,255 255,253,254 255,253,254 255,250,249 249,243,244 249,243,244 255,248,251 255,252,255 255,252,255 255,251,253 249,244,246 247,240,245 254,244,250 255,248,255 255,251,255 255,249,255 253,250,255 249,251,255 247,253,255 248,254,255 250,255,255 253,254,255 255,254,255 255,252,255 255,251,253 241,253,255 242,254,255 241,255,255 239,255,255 236,255,255 234,255,253 230,255,251 228,254,248 232,255,252 234,255,252 235,255,252 238,255,254 241,255,255 243,255,255 242,254,254 242,252,252 249,250,255 247,251,255 243,254,252 241,255,248 241,255,247 240,255,249 238,250,250 241,242,255 252,246,255 255,244,255 255,244,255 255,247,255 255,254,251 255,255,238 255,255,224 255,255,218 245,255,225 250,255,230 249,255,233 249,255,236 251,255,241 255,255,249 255,255,252 255,253,252 255,251,252 255,252,253 255,254,254 254,253,255 252,252,255 249,251,255 248,249,255 246,248,255 247,251,255 241,244,249 232,235,240 227,228,232 229,228,230 238,236,235 248,248,242 255,255,246 255,255,242 253,255,236 253,255,235 255,255,240 255,255,241 253,255,240 248,254,237 244,251,236 255,243,255 255,248,255 255,254,255 255,255,242 253,255,236 251,252,243 254,250,255 255,249,255 253,245,255 253,250,252 253,255,241 253,255,233 251,255,233 251,255,243 251,250,254 251,245,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,237 255,250,251 255,241,255 255,238,255 254,242,255 252,247,255 251,251,255 251,249,255 248,246,255 247,247,255 246,254,244 248,255,230 251,255,226 251,255,240 247,247,255 242,231,255 220,213,255 203,204,255 157,164,233 124,123,219 122,113,233 141,139,235 215,224,255 232,243,255 243,242,255 253,241,255 255,245,255 255,248,255 255,245,253 251,243,254 252,248,253 255,255,251 255,240,255 255,241,255 255,241,255 255,239,255 255,241,255 255,246,255 255,249,255 255,249,255 255,253,255 255,254,252 255,252,248 255,246,242 255,247,240 255,253,246 255,255,249 255,255,249 251,249,255 246,242,255 245,237,254 251,241,254 255,247,255 255,251,255 255,250,253 255,250,248 255,253,251 255,255,250 255,254,251 255,254,253 255,254,254 255,253,255 255,253,255 255,252,255 237,255,254 236,255,255 235,255,255 233,255,255 231,255,254 228,255,253 226,255,251 226,255,250 232,255,254 232,255,252 236,255,251 241,255,253 247,255,254 248,253,252 246,246,246 241,241,241 245,236,255 244,240,255 243,247,255 243,255,255 242,255,247 240,255,239 240,255,238 242,251,241 254,253,255 255,251,255 255,248,255 255,250,255 255,254,252 255,255,241 255,255,231 255,255,224 245,255,225 247,255,232 247,255,235 245,255,239 248,252,246 255,255,255 255,254,255 255,252,251 255,252,247 255,255,247 255,255,248 255,255,252 255,252,255 255,246,255 250,241,255 249,238,255 255,251,255 247,243,249 238,231,244 234,225,245 238,227,253 243,234,255 249,240,255 252,246,255 255,251,255 252,251,255 251,252,250 255,255,252 255,255,251 254,253,249 255,254,250 255,255,254 255,238,255 255,245,255 255,250,255 255,252,251 251,246,245 247,239,249 248,239,255 253,240,255 254,242,255 254,247,255 254,253,249 255,255,241 255,255,238 255,255,244 255,250,253 255,246,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 253,253,253 251,251,251 251,251,251
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,255,240 253,249,255 254,240,255 254,237,255 254,240,255 255,249,255 253,254,250 253,253,253 250,249,255 251,251,255 250,255,255 242,255,239 238,255,234 237,249,249 229,231,255 219,211,255 125,106,255 71,67,196 30,32,150 43,32,194 56,33,232 47,30,198 157,161,244 228,243,255 235,243,255 249,244,255 255,251,255 255,255,237 255,255,224 253,255,222 254,255,221 255,255,215 255,239,255 255,244,255 255,246,255 255,244,255 255,245,255 255,251,255 255,251,252 255,249,245 255,252,245 255,255,246 255,255,245 255,254,240 255,254,240 255,255,242 255,255,243 255,255,240 241,249,255 242,248,255 243,243,255 248,245,254 255,251,252 255,255,249 255,255,243 255,252,236 255,255,238 255,255,237 255,255,238 255,255,241 252,255,244 248,255,246 247,254,249 246,255,252 239,255,252 239,255,252 240,255,253 240,255,253 239,255,252 241,255,252 241,255,251 243,254,251 248,255,254 249,254,252 252,253,251 255,253,252 255,253,253 255,251,251 255,245,245 253,239,240 249,232,255 251,237,255 250,244,255 250,251,255 249,255,253 247,255,244 246,255,238 246,255,236 252,255,241 255,255,244 255,255,247 255,255,249 255,255,251 255,253,251 255,252,250 255,251,249 245,255,239 247,255,242 245,252,247 245,246,250 249,245,255 255,250,255 255,251,255 255,250,255 255,253,250 255,254,247 255,255,247 255,255,250 255,249,255 253,242,255 250,235,255 248,232,255 255,253,253 255,247,250 250,241,251 250,240,255 250,243,255 252,246,255 249,246,255 247,247,255 250,251,255 248,250,255 246,248,255 245,244,253 244,240,252 245,237,254 254,242,255 255,246,255 255,239,255 255,245,255 255,250,255 255,247,247 245,240,241 239,232,245 239,230,255 243,231,255 252,241,255 252,245,255 254,250,255 255,254,246 255,255,244 255,253,246 255,250,252 255,247,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 253,253,253 253,253,253 252,252,252 239,239,239 239,239,239
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 253,253,253 250,255,244 250,251,255 252,243,255 252,240,255 255,243,255 255,251,255 255,255,240 255,255,237 239,245,226 250,255,254 248,250,255 233,235,255 227,228,255 209,209,255 143,143,207 71,68,140 42,35,180 57,69,163 90,109,190 121,120,255 103,80,255 40,21,208 142,149,236 215,238,246 233,250,247 246,245,255 255,249,255 255,255,238 255,255,227 255,255,228 255,255,229 255,255,222 255,246,246 255,252,250 255,252,250 255,248,244 255,249,242 255,255,246 255,255,245 252,251,237 251,251,237 253,255,241 253,255,243 251,255,241 249,255,241 251,255,245 249,255,243 243,252,239 231,250,255 235,253,255 237,253,255 240,253,251 248,255,246 255,255,243 255,255,238 255,255,229 255,255,231 255,255,230 255,255,230 250,255,233 245,255,236 239,255,239 235,255,243 234,255,245 237,255,249 239,255,249 242,255,249 246,255,250 251,255,250 255,253,252 255,252,252 255,252,252 255,251,252 255,251,252 255,251,252 255,252,253 255,254,252 255,254,252 255,253,249 255,251,247 255,244,245 255,246,250 255,248,255 255,248,255 255,247,255 255,248,255 252,251,253 251,255,247 250,255,241 250,255,237 252,255,236 252,255,240 255,255,248 255,250,255 255,245,255 255,242,255 248,255,248 249,252,250 245,246,250 245,242,251 251,244,255 255,250,255 255,250,255 255,249,254 255,253,254 255,253,253 255,253,253 255,250,255 255,246,255 253,239,255 251,234,255 249,230,255 255,254,250 255,253,246 255,254,245 255,255,247 253,255,244 248,255,241 243,255,239 239,255,234 230,255,229 241,255,242 244,255,249 246,255,255 249,251,255 249,244,255 248,236,255 245,229,255 255,252,252 255,255,251 255,255,248 255,255,244 249,249,243 242,242,248 240,238,255 241,236,255 249,243,255 251,245,255 253,249,255 255,252,253 255,254,249 255,252,250 255,250,254 255,248,255 255,255,255 254,254,254 252,252,252 252,252,252 253,253,253 254,254,254 253,253,253 253,253,253 239,239,239 239,239,239
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 253,253,253 247,255,245 248,253,251 248,250,255 251,248,255 253,248,255 255,254,250 255,255,233 255,255,220 255,255,224 222,231,218 220,213,255 236,218,255 194,173,255 107,92,207 55,54,140 58,67,130 136,157,209 188,229,224 218,255,251 197,219,255 128,117,255 43,29,194 151,165,231 217,248,233 237,255,241 246,246,255 254,245,255 255,249,255 255,249,255 255,246,255 255,245,255 255,249,255 247,255,238 251,255,242 249,255,240 238,248,231 238,248,232 247,255,241 249,255,245 244,254,241 243,253,241 247,255,246 247,255,250 245,254,251 245,253,252 247,255,254 243,253,253 239,249,249 220,245,249 228,253,255 233,255,255 234,255,251 237,255,245 243,255,246 249,255,243 249,255,237 252,255,237 251,255,236 248,255,236 244,255,236 238,255,238 234,255,242 230,255,244 229,255,245 234,255,246 235,255,246 241,255,247 247,255,248 255,254,250 255,252,252 255,250,252 255,250,254 255,248,252 255,249,253 255,252,254 255,253,254 255,254,251 255,255,250 253,255,251 251,255,249 255,255,227 255,255,234 255,253,245 255,248,253 255,243,255 255,241,255 255,246,255 253,252,254 248,255,246 244,255,239 242,255,238 243,255,243 242,255,250 245,248,255 246,242,255 246,238,255 255,249,255 254,247,254 250,243,250 247,241,246 253,246,249 255,254,255 255,255,254 255,251,248 255,254,251 255,254,253 255,252,253 255,251,255 254,248,255 251,245,255 251,244,255 250,242,255 255,251,249 255,252,245 254,255,239 248,255,232 242,255,229 237,255,226 231,255,226 226,255,229 222,255,233 229,255,245 229,254,250 225,244,249 236,246,255 246,252,255 250,252,255 239,239,251 255,255,241 255,255,241 255,255,241 253,255,242 250,255,248 247,255,255 245,251,255 242,247,255 244,246,255 246,247,255 249,249,255 255,251,255 255,252,253 255,251,253 255,250,254 255,249,255 255,255,255 253,253,253 250,250,250 250,250,250 253,253,253 255,255,255 255,255,255 253,253,253 249,249,249 249,249,249
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 249,249,249 250,250,250 254,254,254 255,255,255 255,255,255 253,253,253 245,255,246 247,255,246 248,255,246 251,255,250 253,254,252 255,255,246 255,255,230 254,255,216 246,255,214 240,247,242 232,218,255 185,152,255 89,52,226 30,9,155 93,94,180 199,218,255 229,255,249 230,255,213 227,255,207 202,232,251 140,133,255 45,32,177 157,170,226 229,255,235 242,255,234 248,252,255 252,245,255 255,247,255 255,248,255 255,243,255 255,240,255 254,240,255 239,255,243 242,255,246 237,255,242 225,242,231 225,242,233 237,253,246 243,255,253 240,252,252 241,253,255 246,254,255 246,253,255 244,250,255 244,249,255 246,250,255 248,249,255 245,246,255 222,238,237 231,249,248 236,255,255 231,255,253 229,253,251 234,255,254 237,255,255 241,255,254 243,254,252 247,253,252 245,251,250 242,250,249 240,251,249 236,253,250 234,255,252 233,255,252 239,255,245 241,255,245 245,255,245 252,254,248 255,251,251 255,251,253 255,250,255 255,249,255 255,248,255 255,250,255 255,252,255 255,253,254 248,251,249 242,252,246 240,255,248 239,255,249 255,255,239 255,255,243 255,254,247 255,250,249 255,246,247 255,245,247 255,248,248 252,254,248 245,255,245 240,255,245 237,255,247 235,255,253 236,251,255 238,246,255 240,241,255 241,237,255 255,241,255 255,241,255 254,240,252 250,242,243 255,250,241 255,255,244 255,255,242 253,255,238 254,255,244 251,255,247 249,255,249 249,255,250 249,255,250 248,255,248 248,255,245 246,255,244 255,242,255 252,242,255 243,242,252 233,240,249 225,240,249 219,238,255 215,237,255 213,233,255 208,223,255 193,205,255 162,171,251 139,148,215 158,169,213 204,220,237 231,252,244 233,253,234 244,255,239 242,255,241 240,254,242 240,255,247 240,255,254 239,255,255 236,252,255 237,250,255 239,249,255 241,249,255 246,249,255 249,251,255 255,251,255 255,252,253 255,251,253 255,251,252 255,255,255 252,252,252 249,249,249 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 254,254,254
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 242,252,246 250,255,248 249,255,243 242,253,233 246,254,237 252,255,239 250,255,232 243,255,223 248,255,241 224,221,253 192,169,255 48,11,175 59,23,199 146,129,255 220,231,255 206,236,241 248,255,255 239,255,214 234,255,203 215,231,248 131,113,244 46,21,173 189,188,255 229,252,237 235,255,221 248,255,242 254,255,253 249,250,241 248,249,239 253,253,253 253,252,255 248,248,255 239,255,255 238,255,255 235,253,254 235,250,253 235,249,255 239,250,255 242,251,255 246,252,255 246,249,255 249,249,255 248,246,255 245,243,255 251,245,255 255,246,255 253,244,255 243,234,255 242,242,236 244,248,243 242,250,249 232,247,249 228,247,254 232,252,255 232,251,255 233,244,255 241,246,255 245,243,255 252,246,255 251,245,255 237,234,250 237,239,250 242,249,255 239,249,255 255,255,248 255,255,249 255,255,250 255,251,251 255,250,255 255,250,255 255,249,255 255,244,255 255,246,255 255,248,255 254,250,255 246,249,255 239,248,251 235,249,248 236,253,250 237,255,252 241,249,255 231,236,245 241,243,244 255,255,252 255,255,248 255,255,247 255,255,249 249,252,250 242,248,255 241,252,255 213,227,246 224,237,255 240,249,255 237,244,255 248,251,255 236,238,248 255,243,255 255,246,255 255,250,255 255,254,243 255,255,236 255,255,232 252,255,231 246,255,233 250,255,247 243,251,250 231,243,245 240,253,255 223,240,236 206,227,212 226,253,227 232,255,228 242,219,255 237,220,255 221,209,255 200,194,255 178,175,255 139,138,248 95,92,232 70,60,234 21,6,204 32,14,221 25,9,204 48,40,201 52,54,166 112,128,187 219,246,255 221,255,242 227,241,255 234,249,255 229,243,255 224,240,255 214,230,255 222,240,255 221,238,255 209,226,247 208,223,242 220,233,249 236,244,255 245,250,255 249,249,255 251,249,249 254,250,245 255,252,245 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255
255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 245,251,250 249,255,250 250,255,243 236,249,223 244,255,231 244,255,235 228,235,228 249,250,255 242,234,255 191,171,255 72,42,171 73,42,187 170,149,255 206,206,255 210,233,249 228,255,242 245,224,255 243,244,228 246,255,226 232,231,255 166,136,255 53,15,181 169,152,255 233,242,255 240,255,228 249,255,232 248,255,233 237,247,217 235,248,210 242,255,220 246,255,233 243,255,237 243,251,255 236,244,255 230,236,249 226,232,245 231,234,248 240,241,255 248,248,255 253,250,255 240,233,248 253,244,255 255,250,255 255,246,255 254,240,251 255,242,253 255,248,255 255,250,255 253,235,218 255,244,228 255,252,241 249,255,250 244,255,255 239,254,255 236,248,255 232,236,255 245,241,255 246,234,255 255,238,255 255,242,255 255,241,255 255,247,255 255,252,255 249,247,253 254,230,232 255,240,244 255,251,255 255,250,255 244,241,255 231,235,254 229,240,255 230,247,255 215,237,255 215,239,255 216,241,255 220,244,255 226,248,255 229,249,255 230,249,255 231,250,255 184,239,244 191,239,243 212,251,253 226,251,253 222,233,241 227,227,245 242,235,255 250,238,255 241,227,255 216,205,255 216,209,255 237,234,255 236,238,255 245,251,240 255,255,231 255,255,216 255,252,255 255,255,251 255,255,240 253,255,227 249,255,219 245,255,220 245,255,232 243,255,248 218,225,240 230,233,255 232,233,255 224,226,255 222,226,255 226,235,255 214,226,255 175,192,219 163,135,248 140,116,224 87,71,172 39,31,131 33,30,139 46,46,176 43,37,202 21,9,213 50,30,255 31,7,255 31,6,255 5,0,212 56,50,229 172,179,255 198,216,255 190,215,255 175,183,255 169,177,255 158,166,255 145,153,243 141,150,230 130,142,208 124,139,188 107,123,159 100,116,139 95,109,127 111,120,134 158,164,175 222,225,230 253,255,254 255,255,247 247,251,232 255,255,255 254,254,254 252,252,252 250,250,250 251,251,251 252,252,252 255,255,255 255,255,255 253,253,253 253,253,253
