50 170
255,246,255 255,250,255 253,255,255 251,255,252 251,255,254 250,255,251 252,255,245 255,255,242 253,246,237 255,246,252 255,247,255 255,249,255 253,252,255 243,252,255 233,249,255 229,247,255 255,255,248 255,255,252 252,251,253 248,250,255 246,252,255 244,252,255 245,252,255 243,251,250 240,250,237 248,255,237 250,255,235 248,255,235 240,255,235 230,255,237 227,255,243 227,255,251 255,255,255 254,254,254 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 252,252,252 255,255,255 255,255,255 252,252,252 249,249,249 252,252,252 255,255,255 255,255,255 250,250,250 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 254,255,253 254,255,253 254,255,253 254,254,254 254,253,255 254,253,255 254,253,255 254,252,255 252,250,255 247,245,251 248,246,252 255,253,255 255,253,255 253,251,255 250,248,254 252,250,255 253,255,234 252,255,233 254,255,237 255,255,241 255,255,244 255,255,244 255,255,246 255,255,248 255,255,252 255,253,252 255,251,252 255,252,254 255,253,255 255,252,255 255,253,255 255,253,255 255,251,248 255,251,254 255,249,255 255,244,255 255,238,255 255,237,255 255,237,255 255,241,255 255,247,255 255,252,254 255,255,247 255,255,245 255,255,245 253,254,245 250,251,247 249,250,248 255,248,255 255,248,255 255,248,255 255,248,255 255,248,255 255,248,255 255,248,255 255,247,255 255,247,255 255,249,255 255,248,255 255,244,255 255,244,255 255,248,255 255,246,255 255,242,255 255,230,255 255,239,255 255,250,251 255,255,234 253,255,227 249,255,233 248,254,249 249,248,255 242,235,255 243,235,255 243,240,255 242,246,251 244,254,238 248,255,229 246,255,221 243,255,216 238,249,255 242,252,255 246,255,255 248,255,255 249,255,254 249,254,252 249,254,252 250,255,253 238,245,242 241,251,251 243,255,255 239,255,255 232,252,255 225,248,255 222,248,255 223,250,255 253,238,255 251,246,255 248,255,252 240,255,235 233,254,229 233,249,238 241,247,255 251,244,255 253,237,255 255,239,255
255,247,255 255,251,255 253,255,255 251,255,252 249,255,253 250,255,251 253,255,247 255,255,244 245,239,232 253,239,245 255,242,255 255,247,255 254,253,255 247,255,254 239,254,255 234,253,255 250,247,242 251,249,248 252,250,255 250,250,255 249,248,255 246,246,255 247,244,255 249,244,255 235,227,244 244,234,246 251,243,250 253,247,252 249,247,253 246,247,255 244,250,255 244,251,255 253,253,253 252,252,252 252,252,252 253,253,253 254,254,254 253,253,253 250,250,250 247,247,247 255,255,255 255,255,255 253,253,253 249,249,249 250,250,250 255,255,255 255,255,255 252,252,252 255,255,255 252,252,252 245,245,245 240,240,240 242,242,242 251,251,251 255,255,255 254,254,254 249,249,249 251,251,251 254,254,254 255,255,255 250,250,250 243,243,243 246,246,246 252,252,252 254,255,253 254,255,253 254,255,253 254,254,254 254,254,254 254,253,255 254,253,255 254,253,255 245,244,248 243,241,247 245,243,249 252,250,255 254,253,255 251,250,254 250,249,253 253,252,255 255,255,244 255,255,242 254,255,242 253,255,241 253,255,243 253,254,245 255,253,248 255,254,250 255,251,250 255,251,250 255,252,253 255,253,254 255,253,255 255,252,254 255,251,253 255,251,253 255,255,246 255,255,250 255,254,255 255,251,255 255,247,255 255,245,255 255,245,255 255,249,255 253,249,254 254,252,251 255,255,247 253,255,245 254,255,244 253,255,242 253,255,243 252,255,242 249,255,250 249,254,252 249,254,252 249,254,252 251,254,252 251,254,252 251,254,252 251,254,252 249,252,250 253,254,252 255,255,254 255,255,254 255,255,255 253,253,253 253,253,253 253,253,253 255,238,255 255,245,255 255,254,253 255,255,238 251,255,230 249,255,234 250,255,246 249,250,255 248,244,255 249,244,255 249,247,255 249,252,255 251,255,247 252,255,244 253,255,242 251,255,238 255,253,255 255,253,255 255,254,255 255,254,253 255,252,249 255,250,246 255,249,242 255,248,241 250,242,235 252,246,241 254,250,249 254,252,252 249,250,254 246,249,255 246,251,255 246,252,255 245,239,255 245,247,255 242,255,239 235,255,224 227,255,217 226,251,225 232,247,243 241,244,255 245,240,255 249,243,254
255,248,255 255,251,255 252,254,254 250,255,252 249,255,253 248,255,252 249,255,249 254,255,246 252,247,244 255,246,249 255,245,255 255,248,255 255,253,253 249,255,249 241,253,247 235,250,246 238,243,228 243,249,238 249,255,249 250,255,255 248,250,255 247,246,255 252,243,255 255,243,255 239,218,251 248,220,255 255,225,255 255,231,255 255,237,255 255,242,255 255,246,255 255,246,255 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 253,253,253 248,248,248 244,244,244 254,254,254 253,253,253 250,250,250 246,246,246 248,248,248 253,253,253 255,255,255 253,253,253 255,255,255 254,254,254 248,248,248 243,243,243 246,246,246 253,253,253 255,255,255 255,255,255 247,247,247 251,251,251 255,255,255 254,254,254 245,245,245 237,237,237 240,240,240 249,249,249 254,255,253 254,255,253 254,254,254 254,254,254 254,254,254 254,253,255 254,253,255 254,253,255 245,244,248 245,244,248 247,246,250 251,250,254 251,250,254 249,248,250 250,249,251 254,253,255 255,255,252 255,255,252 255,253,249 254,251,247 254,250,249 255,252,251 255,254,255 255,255,255 255,254,254 255,254,254 255,253,253 254,252,252 254,252,251 255,253,252 255,253,252 255,253,252 253,254,244 254,255,245 255,255,245 255,255,245 253,254,244 251,255,244 253,255,249 254,255,251 250,251,249 251,252,250 252,253,251 251,255,249 252,255,247 252,255,244 252,255,241 252,255,240 244,255,243 244,255,243 244,255,243 244,255,243 244,255,243 244,255,243 244,255,243 244,255,243 244,255,241 241,254,238 245,255,242 248,255,245 248,255,245 241,254,238 239,252,236 244,255,241 254,249,255 255,253,255 255,255,251 252,255,243 250,255,237 249,255,238 249,254,245 252,251,253 251,248,255 251,247,255 252,250,255 252,251,253 252,251,253 254,250,255 253,247,255 253,246,255 255,250,251 255,250,251 255,251,250 255,252,252 255,254,251 255,255,251 255,254,248 255,252,246 255,255,249 255,255,249 255,255,251 255,254,252 255,253,253 255,253,254 255,253,254 255,252,255 247,244,255 247,251,252 245,255,239 238,255,228 232,255,221 230,255,227 234,251,242 239,247,254 245,246,255 251,248,250
255,251,255 255,252,254 252,255,253 249,255,253 247,255,253 246,255,252 248,255,252 250,253,251 255,254,255 255,252,255 255,251,254 255,252,252 255,255,248 253,255,245 246,255,240 240,253,237 235,253,224 239,255,228 244,255,233 245,255,239 247,255,241 248,255,245 252,255,253 255,251,255 252,236,254 255,232,255 255,232,255 255,237,255 255,244,255 255,249,255 255,250,252 255,250,247 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 252,252,252 250,250,250 253,253,253 253,253,253 249,249,249 245,245,245 247,247,247 253,253,253 255,255,255 254,254,254 251,251,251 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 251,251,251 252,252,252 253,253,253 255,255,255 255,255,255 250,250,250 243,243,243 244,244,244 250,250,250 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,253,255 254,253,255 253,252,254 254,253,255 255,254,255 255,255,255 252,252,252 249,249,249 250,250,250 252,252,252 255,250,255 255,251,255 255,250,255 255,248,255 255,249,255 255,252,255 255,253,255 255,253,255 255,254,255 255,255,255 255,254,254 250,251,249 250,251,247 253,254,250 255,255,251 254,255,250 241,244,242 244,248,243 249,255,244 251,255,243 251,255,242 251,255,242 251,255,245 252,255,250 248,250,251 248,247,255 249,247,255 250,249,255 251,251,255 251,253,253 250,254,248 250,255,246 244,255,246 244,255,246 244,255,246 244,255,246 244,255,246 246,255,246 246,255,246 246,255,246 248,255,248 236,248,236 234,247,233 245,255,244 247,255,246 236,249,235 232,245,231 236,249,235 246,255,243 249,255,244 250,255,247 250,255,248 250,254,249 251,251,251 253,250,252 255,252,254 254,249,250 253,249,248 254,250,249 255,251,252 253,249,255 249,241,255 249,238,255 252,240,255 241,253,253 240,252,252 241,252,250 242,253,251 247,255,254 250,255,254 250,255,253 248,254,249 253,255,252 255,255,252 255,255,252 255,255,251 255,255,251 255,255,252 255,254,250 253,252,248 255,243,255 255,250,255 253,255,248 250,255,240 244,255,238 242,255,243 244,250,255 248,246,255 253,242,255 255,244,255
255,253,248 255,253,249 251,254,252 249,255,253 245,255,253 242,255,253 244,254,254 247,252,255 251,250,254 255,249,250 255,249,246 255,251,244 255,255,244 255,255,243 255,255,240 253,255,237 240,255,240 238,255,235 236,255,230 237,255,228 241,255,230 245,255,233 249,255,237 250,255,241 255,255,251 255,250,251 254,247,250 255,250,251 255,254,250 255,255,244 255,255,235 255,255,228 255,255,255 253,253,253 251,251,251 251,251,251 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 250,250,250 247,247,247 249,249,249 255,255,255 255,255,255 254,254,254 249,249,249 254,254,254 255,255,255 254,254,254 253,253,253 253,253,253 251,251,251 247,247,247 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 253,253,253 251,251,251 252,252,252 254,253,255 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 254,254,254 255,255,255 255,255,254 255,255,254 255,255,254 253,254,252 252,253,251 251,252,250 249,250,248 253,241,255 255,246,255 255,248,255 255,247,255 255,248,255 255,251,255 255,248,255 248,244,250 247,243,248 251,250,252 255,255,254 251,255,250 251,255,250 252,255,250 249,254,245 242,247,238 229,234,237 235,240,241 243,250,247 249,255,250 250,255,249 251,255,249 249,255,249 248,253,252 247,249,255 247,247,255 247,245,255 247,244,255 247,245,255 248,244,255 247,244,255 246,243,255 253,252,255 253,252,255 253,252,255 253,252,255 253,252,255 253,252,255 253,252,255 253,252,254 255,254,255 239,238,240 231,230,232 243,242,244 252,251,253 247,246,248 242,242,242 244,244,244 240,255,220 242,255,229 245,255,241 248,252,253 249,246,255 253,244,255 255,245,255 255,249,255 255,252,253 255,252,247 255,253,248 255,255,254 254,250,255 246,241,255 244,238,255 249,242,255 237,255,249 237,255,249 236,255,248 234,255,246 233,255,247 234,255,246 234,253,244 233,253,241 235,251,240 237,251,239 241,253,241 247,255,243 252,255,244 255,255,244 255,255,242 252,255,239 255,243,252 255,249,249 255,255,243 255,255,240 254,255,241 253,255,249 255,249,255 255,243,255 255,236,255 255,237,255
255,255,240 255,253,245 252,252,252 248,254,253 242,255,252 241,255,252 242,253,255 245,249,255 249,248,255 255,250,251 255,252,243 255,250,237 252,249,235 251,251,235 253,255,232 254,255,230 249,247,255 244,244,255 239,243,248 239,247,240 243,254,238 247,255,238 244,255,236 242,255,236 248,255,247 245,255,248 243,252,249 244,253,250 246,255,250 249,255,247 247,255,242 244,255,238 253,253,253 250,250,250 247,247,247 247,247,247 250,250,250 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 250,250,250 252,252,252 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255 251,251,251 249,249,249 252,252,252 255,255,255 254,254,254 255,255,255 250,250,250 248,248,248 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 254,253,255 254,253,255 254,253,255 254,254,254 254,254,254 254,254,254 254,255,253 254,255,253 251,252,248 253,254,250 253,254,250 252,253,249 254,255,251 255,255,252 251,252,248 245,246,242 249,233,255 255,242,255 255,248,255 255,245,255 255,245,255 254,245,255 247,239,249 235,231,237 230,229,231 243,243,243 252,255,253 253,255,252 251,255,251 251,255,251 241,249,239 228,236,226 228,235,230 234,241,236 243,250,247 249,255,253 250,255,254 250,255,254 249,254,252 248,253,251 248,253,252 250,252,253 250,250,255 250,248,255 249,245,255 247,241,255 248,239,255 247,237,255 255,247,255 255,247,255 255,248,255 255,248,255 255,248,255 255,248,255 255,248,255 255,249,255 255,251,255 248,237,247 239,228,238 248,237,247 255,249,255 255,251,255 255,248,255 255,248,255 238,255,213 240,255,225 246,255,244 247,247,255 250,240,255 255,239,255 255,242,255 255,248,255 255,251,251 254,252,242 255,255,243 254,255,250 245,249,250 235,238,246 231,237,250 238,243,255 251,255,241 251,255,242 250,255,242 250,255,244 249,255,244 248,255,245 250,255,247 251,255,248 253,255,247 255,255,247 255,255,245 255,255,244 255,255,241 255,255,240 255,255,237 255,255,236 255,253,237 255,255,234 255,255,232 255,255,231 255,255,235 255,255,242 255,255,251 255,250,255 255,244,255 255,244,255
255,255,232 255,254,243 252,252,252 248,253,254 242,255,252 241,255,250 241,253,255 244,249,255 250,250,255 255,255,254 255,255,243 254,251,236 247,242,233 242,239,231 247,249,230 251,255,228 255,233,255 255,234,255 255,236,255 255,241,255 255,246,252 255,251,246 253,255,243 247,255,241 246,255,245 241,255,246 239,255,248 237,253,252 238,253,255 240,252,255 241,250,255 240,249,255 253,253,253 251,251,251 249,249,249 249,249,249 251,251,251 253,253,253 254,254,254 254,254,254 254,254,254 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 250,250,250 249,249,249 254,254,254 255,255,255 252,252,252 250,250,250 254,254,254 255,255,255 255,255,255 253,253,253 250,250,250 249,249,249 254,254,254 255,255,255 254,254,254 252,252,252 253,253,253 254,253,255 254,253,255 254,253,255 254,253,255 254,254,254 254,255,253 254,255,251 254,255,251 250,251,247 251,253,247 250,252,246 250,252,246 254,255,251 255,255,252 248,249,245 237,238,234 244,230,248 255,241,255 255,248,255 255,246,255 255,245,255 255,248,255 247,243,248 236,233,235 232,232,232 242,245,243 250,253,251 248,254,249 249,255,250 250,255,252 244,251,246 233,240,235 236,248,228 241,251,234 247,255,243 250,255,250 250,255,251 249,255,250 251,255,247 251,255,245 252,255,239 252,255,238 253,255,240 255,255,245 255,253,252 254,248,255 254,245,255 253,241,255 255,250,255 255,250,255 255,250,255 255,250,255 255,250,255 255,251,255 255,251,255 255,251,254 255,252,255 253,246,249 249,242,245 252,245,248 255,252,253 255,254,255 255,254,255 255,252,253 245,255,229 248,255,241 251,252,255 252,244,255 255,240,255 255,241,255 255,246,255 255,253,250 255,255,241 252,254,234 247,255,238 247,255,248 234,246,248 220,232,242 216,231,247 223,239,255 253,247,248 255,250,253 255,252,255 253,249,255 247,241,252 243,239,251 247,242,255 253,247,255 252,246,255 255,247,255 255,246,255 255,242,255 255,239,252 255,239,251 255,243,252 255,246,255 255,255,243 253,255,239 249,255,238 244,255,238 242,255,240 241,255,246 240,254,248 245,250,251 251,252,255 255,253,253
255,255,226 255,254,240 251,250,254 248,252,255 242,255,250 241,255,249 241,253,255 244,248,255 244,244,255 253,254,250 255,255,240 253,253,237 245,239,240 244,236,246 249,250,246 253,255,242 255,236,255 255,240,255 255,246,255 255,248,255 255,248,252 255,249,247 255,255,243 255,255,242 254,255,239 249,255,239 244,255,240 243,255,244 244,253,250 246,250,255 250,248,255 252,246,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 253,253,253 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 253,253,253 247,247,247 234,234,234 243,243,243 251,251,251 253,253,253 252,252,252 253,253,253 252,252,252 250,250,250 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 250,250,250 251,251,251 255,255,255 254,253,255 254,253,255 254,253,255 254,253,255 254,254,254 254,255,253 254,255,251 254,255,250 255,255,251 255,255,251 252,254,248 251,253,247 255,255,252 255,255,252 245,246,244 229,230,228 240,229,239 250,242,249 255,249,255 255,249,254 255,252,254 255,254,255 255,254,253 244,245,241 246,247,243 250,254,249 248,252,247 238,244,239 239,246,243 250,255,254 250,255,255 249,255,254 248,255,237 249,255,241 253,255,246 253,255,249 252,253,249 251,253,247 255,255,245 255,255,241 254,255,235 255,255,232 255,255,233 255,255,240 255,255,247 255,255,254 255,251,255 255,249,255 249,255,250 249,255,250 249,255,250 249,255,250 249,255,250 249,255,250 249,255,250 248,255,250 247,254,249 250,255,252 250,255,252 245,255,248 243,254,246 245,255,248 245,255,248 241,252,244 254,252,255 255,250,255 255,248,255 255,245,255 255,245,255 255,248,254 255,254,243 255,255,232 255,255,231 248,255,230 244,255,240 241,255,255 228,247,255 209,230,255 205,227,255 213,235,255 228,229,255 231,231,255 229,230,255 217,219,255 201,203,255 189,195,255 191,196,255 195,201,255 189,194,255 192,196,255 193,197,255 196,195,255 198,195,255 207,203,255 221,215,255 231,226,255 228,241,255 224,240,255 217,239,255 212,238,255 208,237,255 207,236,255 207,235,255 210,233,255 222,244,255 226,246,255
255,255,223 255,255,241 254,248,255 247,250,255 245,255,248 243,255,247 242,254,255 241,244,255 243,242,255 255,255,252 255,255,241 247,248,238 248,242,255 238,231,255 239,240,255 243,252,255 255,251,235 255,255,245 255,250,245 255,240,243 255,240,247 255,242,248 255,246,248 255,255,249 255,255,242 247,254,233 242,252,229 253,255,241 255,255,245 255,255,248 255,253,254 255,242,247 250,250,250 255,255,255 255,255,255 252,252,252 249,249,249 252,252,252 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255 224,224,224 71,71,71 58,58,58 79,79,79 102,102,102 100,100,100 255,255,255 247,247,247 247,247,247 255,255,255 242,242,242 255,255,255 254,254,254 255,255,255 248,248,248 249,249,249 251,251,251 249,249,249 255,255,255 255,255,255 254,254,254 255,253,255 241,240,244 255,254,255 246,245,247 253,253,253 255,255,252 246,247,243 254,255,250 255,255,251 251,253,247 248,250,244 252,253,249 255,255,254 255,255,254 250,250,250 245,245,245 248,243,242 255,253,250 255,255,251 255,254,249 255,255,249 254,255,246 253,254,245 255,255,249 255,255,249 253,255,251 251,255,252 250,255,253 249,254,253 247,252,253 245,250,253 244,249,252 246,239,252 241,235,246 248,240,250 255,252,255 255,254,255 255,251,250 252,249,245 255,254,246 255,255,247 255,255,247 255,253,245 255,255,251 240,232,232 255,253,255 255,252,255 255,250,255 240,254,250 243,255,253 244,255,254 243,255,254 240,255,251 238,253,249 236,253,249 238,255,251 239,255,253 239,255,255 239,255,255 237,255,253 237,255,255 237,255,255 228,249,246 216,237,234 243,225,255 250,233,255 255,240,255 255,245,255 255,253,252 255,255,242 255,255,231 247,255,222 248,255,228 243,255,237 228,252,242 223,247,255 216,238,255 204,226,255 174,196,255 137,159,231 116,144,245 97,126,230 68,97,202 58,87,195 58,91,201 44,78,191 42,77,194 66,102,220 45,82,202 47,84,206 50,86,210 52,88,212 55,89,213 55,89,213 54,88,212 53,87,211 111,129,236 104,124,233 99,121,233 128,154,255 121,151,255 133,165,255 145,179,255 183,217,255 189,222,255 193,226,255
255,255,222 255,254,244 254,246,255 248,248,255 246,255,246 245,255,241 243,254,252 243,244,255 243,241,255 246,250,244 244,253,232 241,246,245 242,236,255 231,223,255 218,219,255 214,223,255 234,249,252 235,243,255 240,237,255 248,233,255 255,231,255 255,226,255 245,217,255 231,212,255 247,235,255 224,222,255 241,241,255 251,251,255 245,237,244 244,224,229 255,228,234 255,249,255 250,250,250 253,253,253 253,253,253 249,249,249 249,249,249 253,253,253 255,255,255 255,255,255 251,251,251 255,255,255 249,249,249 211,211,211 18,18,18 0,0,0 5,5,5 15,15,15 18,18,18 235,235,235 255,255,255 250,250,250 255,255,255 248,248,248 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 250,250,250 17,15,21 28,26,32 61,60,64 57,56,58 106,107,105 239,240,236 248,250,244 247,249,243 247,249,243 251,253,247 255,255,252 255,255,254 255,255,255 254,253,255 255,254,255 255,254,255 255,255,249 253,254,244 249,250,240 251,253,241 255,255,246 255,255,245 252,255,242 247,251,239 251,255,245 251,255,247 252,255,250 250,255,253 250,254,255 249,252,255 248,250,255 248,250,255 247,224,255 249,228,255 253,236,255 255,243,255 255,247,255 255,250,253 255,251,254 255,250,255 255,248,255 255,245,255 255,241,255 255,241,255 255,247,255 255,250,255 254,247,252 251,246,245 240,250,250 243,253,253 246,255,255 246,255,255 245,255,255 242,254,255 244,255,255 243,255,255 240,252,255 239,254,255 237,251,255 234,248,254 235,251,255 238,254,255 233,249,255 224,240,247 237,216,255 253,235,255 255,249,255 255,255,254 255,255,245 253,255,241 250,255,241 243,255,244 219,240,232 223,245,251 218,242,255 189,215,251 126,150,204 68,93,163 63,85,167 76,97,188 64,108,197 44,88,177 52,96,185 86,130,221 106,151,242 106,153,245 102,148,243 97,145,240 114,164,255 109,160,255 101,153,253 89,143,244 76,131,235 65,120,224 54,111,216 48,105,210 46,70,184 71,96,216 59,85,215 38,67,202 60,91,224 60,94,217 51,88,192 61,98,182 88,126,191 91,129,183
